symbol,beg_date,end_date
META,1999-06-16,1999-06-25
MXIM,1999-06-16,1999-06-25
SPOT,1999-06-16,1999-06-25
VTSS,1999-06-16,1999-06-25
QMCO,1999-06-16,1999-06-25
AABA,1999-06-16,1999-06-25
VRTS,1999-06-16,1999-06-25
INTC,1999-06-16,1999-06-25
NOVL,1999-06-16,1999-06-25
CHIR,1999-06-16,1999-06-25
SIAL,1999-06-16,1999-06-25
APCC,1999-06-16,1999-06-25
KLAC,1999-06-16,1999-06-25
WBD,1999-06-16,1999-06-25
MCHP,1999-06-16,1999-06-25
CNET,1999-06-16,1999-06-25
GRMN,1999-06-16,1999-06-25
PSFT,1999-06-16,1999-06-25
SPLS,1999-06-16,1999-06-25
IAC,1999-06-16,1999-06-25
JWN,1999-06-16,1999-06-25
ANDW,1999-06-16,1999-06-25
WOR,1999-06-16,1999-06-25
MOLX,1999-06-16,1999-06-25
MSFT,1999-06-16,1999-06-25
PHS,1999-06-16,1999-06-25
STEI,1999-06-16,1999-06-25
CTAS,1999-06-16,1999-06-25
ADPT,1999-06-16,1999-06-25
AAPL,1999-06-16,1999-06-25
AFM,1999-06-16,1999-06-25
MFE,1999-06-16,1999-06-25
TLAB,1999-06-16,1999-06-25
MLHR,1999-06-16,1999-06-25
QTRN,1999-06-16,1999-06-25
CEXP,1999-06-16,1999-06-25
JAVA,1999-06-16,1999-06-25
PAYX,1999-06-16,1999-06-25
Q,1999-06-16,1999-06-25
CATP,1999-06-16,1999-06-25
BBBY,1999-06-16,1999-06-25
CBRL,1999-06-16,1999-06-25
EA,1999-06-16,1999-06-25
WWWW,1999-06-16,1999-06-25
TECD,1999-06-16,1999-06-25
QCOM,1999-06-16,1999-06-25
SNPS,1999-06-16,1999-06-25
CMCSK,1999-06-16,1999-06-25
COMR,1999-06-16,1999-06-25
NWACQ,1999-06-16,1999-06-25
KDP,1999-06-16,1999-06-25
ERIC,1999-06-16,1999-06-25
COST,1999-06-16,1999-06-25
ADSK,1999-06-16,1999-06-25
SANM,1999-06-16,1999-06-25
LLTC,1999-06-16,1999-06-25
FISV,1999-06-16,1999-06-25
LNCR,1999-06-16,1999-06-25
VIAV,1999-06-16,1999-06-25
AMZN,1999-06-16,1999-06-25
CPWR,1999-06-16,1999-06-25
AMAT,1999-06-16,1999-06-25
IMNX,1999-06-16,1999-06-25
APOL,1999-06-16,1999-06-25
DELL,1999-06-16,1999-06-25
SSCC,1999-06-16,1999-06-25
LVLT,1999-06-16,1999-06-25
GENZ,1999-06-16,1999-06-25
PCAR,1999-06-16,1999-06-25
ADBE,1999-06-16,1999-06-25
XLNX,1999-06-16,1999-06-25
NXTL,1999-06-16,1999-06-25
MKC,1999-06-16,1999-06-25
NLI,1999-06-16,1999-06-25
INTU,1999-06-16,1999-06-25
COMS,1999-06-16,1999-06-25
ALTR,1999-06-16,1999-06-25
DLTR,1999-06-16,1999-06-25
PTC,1999-06-16,1999-06-25
FHCC,1999-06-16,1999-06-25
ATHMQ,1999-06-16,1999-06-25
CNTO,1999-06-16,1999-06-25
BMET,1999-06-16,1999-06-25
SBUX,1999-06-16,1999-06-25
FOXA,1999-06-16,1999-06-25
CTXS,1999-06-16,1999-06-25
EFII,1999-06-16,1999-06-25
CE,1999-05-05,1999-06-16
BMC,1999-05-05,1999-06-16
DZB,1999-05-05,1999-06-16
CMVT,1999-05-05,1999-06-16
FAST,1999-05-05,1999-06-16
BGEN,1999-05-05,1999-06-16
STCN,1999-05-05,1999-06-16
AMGN,1999-05-05,1999-06-16
TRIN,1999-05-05,1999-06-16
MCLDQ,1999-05-05,1999-06-16
GEHC,1999-05-05,1999-06-16
FORE,1999-05-05,1999-06-16
STRZA,1999-05-05,1999-06-16
CSCO,1999-05-05,1999-06-16
WCOEQ,1999-05-05,1999-06-16
ADCT,1999-05-05,1999-06-16
ATML,1999-05-05,1999-06-16
ROST,1999-05-05,1999-06-16
RXSD,1999-05-05,1999-06-16
ASND,1999-05-05,1999-06-16
ORCL,1999-05-05,1999-06-16
META,1999-05-05,1999-06-16
MXIM,1999-05-05,1999-06-16
SPOT,1999-05-05,1999-06-16
VTSS,1999-05-05,1999-06-16
QMCO,1999-05-05,1999-06-16
AABA,1999-05-05,1999-06-16
VRTS,1999-05-05,1999-06-16
INTC,1999-05-05,1999-06-16
NOVL,1999-05-05,1999-06-16
CHIR,1999-05-05,1999-06-16
SIAL,1999-05-05,1999-06-16
APCC,1999-05-05,1999-06-16
KLAC,1999-05-05,1999-06-16
WBD,1999-05-05,1999-06-16
MCHP,1999-05-05,1999-06-16
GRMN,1999-05-05,1999-06-16
PSFT,1999-05-05,1999-06-16
IAC,1999-05-05,1999-06-16
SPLS,1999-05-05,1999-06-16
ANDW,1999-05-05,1999-06-16
JWN,1999-05-05,1999-06-16
WOR,1999-05-05,1999-06-16
MOLX,1999-05-05,1999-06-16
MSFT,1999-05-05,1999-06-16
PHS,1999-05-05,1999-06-16
STEI,1999-05-05,1999-06-16
CTAS,1999-05-05,1999-06-16
ADPT,1999-05-05,1999-06-16
AAPL,1999-05-05,1999-06-16
AFM,1999-05-05,1999-06-16
MFE,1999-05-05,1999-06-16
TLAB,1999-05-05,1999-06-16
MLHR,1999-05-05,1999-06-16
QTRN,1999-05-05,1999-06-16
CEXP,1999-05-05,1999-06-16
JAVA,1999-05-05,1999-06-16
PAYX,1999-05-05,1999-06-16
Q,1999-05-05,1999-06-16
CATP,1999-05-05,1999-06-16
BBBY,1999-05-05,1999-06-16
CBRL,1999-05-05,1999-06-16
EA,1999-05-05,1999-06-16
WWWW,1999-05-05,1999-06-16
TECD,1999-05-05,1999-06-16
QCOM,1999-05-05,1999-06-16
SNPS,1999-05-05,1999-06-16
CMCSK,1999-05-05,1999-06-16
COMR,1999-05-05,1999-06-16
NWACQ,1999-05-05,1999-06-16
KDP,1999-05-05,1999-06-16
ERIC,1999-05-05,1999-06-16
COST,1999-05-05,1999-06-16
ADSK,1999-05-05,1999-06-16
SANM,1999-05-05,1999-06-16
LLTC,1999-05-05,1999-06-16
FISV,1999-05-05,1999-06-16
LNCR,1999-05-05,1999-06-16
VIAV,1999-05-05,1999-06-16
AMZN,1999-05-05,1999-06-16
CPWR,1999-05-05,1999-06-16
AMAT,1999-05-05,1999-06-16
IMNX,1999-05-05,1999-06-16
APOL,1999-05-05,1999-06-16
DELL,1999-05-05,1999-06-16
SSCC,1999-05-05,1999-06-16
LVLT,1999-05-05,1999-06-16
GENZ,1999-05-05,1999-06-16
PCAR,1999-05-05,1999-06-16
ADBE,1999-05-05,1999-06-16
XLNX,1999-05-05,1999-06-16
NXTL,1999-05-05,1999-06-16
MKC,1999-05-05,1999-06-16
NLI,1999-05-05,1999-06-16
INTU,1999-05-05,1999-06-16
COMS,1999-05-05,1999-06-16
ALTR,1999-05-05,1999-06-16
DLTR,1999-05-05,1999-06-16
PTC,1999-05-05,1999-06-16
FHCC,1999-05-05,1999-06-16
ATHMQ,1999-05-05,1999-06-16
CNTO,1999-05-05,1999-06-16
BMET,1999-05-05,1999-06-16
SBUX,1999-05-05,1999-06-16
FOXA,1999-05-05,1999-06-16
CTXS,1999-05-05,1999-06-16
EFII,1999-05-05,1999-06-16
CE,1999-03-18,1999-05-05
BMC,1999-03-18,1999-05-05
DZB,1999-03-18,1999-05-05
CMVT,1999-03-18,1999-05-05
JCOR,1999-03-18,1999-05-05
FAST,1999-03-18,1999-05-05
BGEN,1999-03-18,1999-05-05
STCN,1999-03-18,1999-05-05
AMGN,1999-03-18,1999-05-05
TRIN,1999-03-18,1999-05-05
MCLDQ,1999-03-18,1999-05-05
GEHC,1999-03-18,1999-05-05
FORE,1999-03-18,1999-05-05
STRZA,1999-03-18,1999-05-05
CSCO,1999-03-18,1999-05-05
WCOEQ,1999-03-18,1999-05-05
ADCT,1999-03-18,1999-05-05
ATML,1999-03-18,1999-05-05
ROST,1999-03-18,1999-05-05
RXSD,1999-03-18,1999-05-05
ASND,1999-03-18,1999-05-05
ORCL,1999-03-18,1999-05-05
META,1999-03-18,1999-05-05
MXIM,1999-03-18,1999-05-05
SPOT,1999-03-18,1999-05-05
VTSS,1999-03-18,1999-05-05
QMCO,1999-03-18,1999-05-05
AABA,1999-03-18,1999-05-05
VRTS,1999-03-18,1999-05-05
INTC,1999-03-18,1999-05-05
NOVL,1999-03-18,1999-05-05
CHIR,1999-03-18,1999-05-05
SIAL,1999-03-18,1999-05-05
APCC,1999-03-18,1999-05-05
KLAC,1999-03-18,1999-05-05
WBD,1999-03-18,1999-05-05
MCHP,1999-03-18,1999-05-05
GRMN,1999-03-18,1999-05-05
PSFT,1999-03-18,1999-05-05
SPLS,1999-03-18,1999-05-05
IAC,1999-03-18,1999-05-05
JWN,1999-03-18,1999-05-05
ANDW,1999-03-18,1999-05-05
WOR,1999-03-18,1999-05-05
MOLX,1999-03-18,1999-05-05
MSFT,1999-03-18,1999-05-05
PHS,1999-03-18,1999-05-05
STEI,1999-03-18,1999-05-05
CTAS,1999-03-18,1999-05-05
ADPT,1999-03-18,1999-05-05
AAPL,1999-03-18,1999-05-05
AFM,1999-03-18,1999-05-05
MFE,1999-03-18,1999-05-05
TLAB,1999-03-18,1999-05-05
MLHR,1999-03-18,1999-05-05
QTRN,1999-03-18,1999-05-05
CEXP,1999-03-18,1999-05-05
JAVA,1999-03-18,1999-05-05
PAYX,1999-03-18,1999-05-05
Q,1999-03-18,1999-05-05
CATP,1999-03-18,1999-05-05
BBBY,1999-03-18,1999-05-05
CBRL,1999-03-18,1999-05-05
EA,1999-03-18,1999-05-05
WWWW,1999-03-18,1999-05-05
TECD,1999-03-18,1999-05-05
QCOM,1999-03-18,1999-05-05
SNPS,1999-03-18,1999-05-05
CMCSK,1999-03-18,1999-05-05
COMR,1999-03-18,1999-05-05
NWACQ,1999-03-18,1999-05-05
KDP,1999-03-18,1999-05-05
ERIC,1999-03-18,1999-05-05
COST,1999-03-18,1999-05-05
ADSK,1999-03-18,1999-05-05
SANM,1999-03-18,1999-05-05
LLTC,1999-03-18,1999-05-05
FISV,1999-03-18,1999-05-05
LNCR,1999-03-18,1999-05-05
AMZN,1999-03-18,1999-05-05
CPWR,1999-03-18,1999-05-05
AMAT,1999-03-18,1999-05-05
IMNX,1999-03-18,1999-05-05
APOL,1999-03-18,1999-05-05
DELL,1999-03-18,1999-05-05
SSCC,1999-03-18,1999-05-05
LVLT,1999-03-18,1999-05-05
GENZ,1999-03-18,1999-05-05
PCAR,1999-03-18,1999-05-05
ADBE,1999-03-18,1999-05-05
XLNX,1999-03-18,1999-05-05
NXTL,1999-03-18,1999-05-05
MKC,1999-03-18,1999-05-05
NLI,1999-03-18,1999-05-05
INTU,1999-03-18,1999-05-05
COMS,1999-03-18,1999-05-05
ALTR,1999-03-18,1999-05-05
DLTR,1999-03-18,1999-05-05
PTC,1999-03-18,1999-05-05
FHCC,1999-03-18,1999-05-05
ATHMQ,1999-03-18,1999-05-05
CNTO,1999-03-18,1999-05-05
BMET,1999-03-18,1999-05-05
SBUX,1999-03-18,1999-05-05
FOXA,1999-03-18,1999-05-05
CTXS,1999-03-18,1999-05-05
EFII,1999-03-18,1999-05-05
CE,1999-03-10,1999-03-18
BMC,1999-03-10,1999-03-18
DZB,1999-03-10,1999-03-18
CMVT,1999-03-10,1999-03-18
JCOR,1999-03-10,1999-03-18
FAST,1999-03-10,1999-03-18
BGEN,1999-03-10,1999-03-18
AMGN,1999-03-10,1999-03-18
TRIN,1999-03-10,1999-03-18
MCLDQ,1999-03-10,1999-03-18
GEHC,1999-03-10,1999-03-18
FORE,1999-03-10,1999-03-18
STRZA,1999-03-10,1999-03-18
CSCO,1999-03-10,1999-03-18
WCOEQ,1999-03-10,1999-03-18
ADCT,1999-03-10,1999-03-18
ATML,1999-03-10,1999-03-18
ROST,1999-03-10,1999-03-18
RXSD,1999-03-10,1999-03-18
ASND,1999-03-10,1999-03-18
ORCL,1999-03-10,1999-03-18
META,1999-03-10,1999-03-18
MXIM,1999-03-10,1999-03-18
SPOT,1999-03-10,1999-03-18
VTSS,1999-03-10,1999-03-18
QMCO,1999-03-10,1999-03-18
AABA,1999-03-10,1999-03-18
VRTS,1999-03-10,1999-03-18
INTC,1999-03-10,1999-03-18
NOVL,1999-03-10,1999-03-18
CHIR,1999-03-10,1999-03-18
SIAL,1999-03-10,1999-03-18
APCC,1999-03-10,1999-03-18
KLAC,1999-03-10,1999-03-18
WBD,1999-03-10,1999-03-18
MCHP,1999-03-10,1999-03-18
GRMN,1999-03-10,1999-03-18
PSFT,1999-03-10,1999-03-18
IAC,1999-03-10,1999-03-18
SPLS,1999-03-10,1999-03-18
ANDW,1999-03-10,1999-03-18
JWN,1999-03-10,1999-03-18
WOR,1999-03-10,1999-03-18
MOLX,1999-03-10,1999-03-18
MSFT,1999-03-10,1999-03-18
PHS,1999-03-10,1999-03-18
STEI,1999-03-10,1999-03-18
CTAS,1999-03-10,1999-03-18
ADPT,1999-03-10,1999-03-18
AAPL,1999-03-10,1999-03-18
AFM,1999-03-10,1999-03-18
MFE,1999-03-10,1999-03-18
TLAB,1999-03-10,1999-03-18
MLHR,1999-03-10,1999-03-18
QTRN,1999-03-10,1999-03-18
CEXP,1999-03-10,1999-03-18
JAVA,1999-03-10,1999-03-18
PAYX,1999-03-10,1999-03-18
Q,1999-03-10,1999-03-18
CATP,1999-03-10,1999-03-18
BBBY,1999-03-10,1999-03-18
CBRL,1999-03-10,1999-03-18
EA,1999-03-10,1999-03-18
WWWW,1999-03-10,1999-03-18
TECD,1999-03-10,1999-03-18
QCOM,1999-03-10,1999-03-18
SNPS,1999-03-10,1999-03-18
CMCSK,1999-03-10,1999-03-18
COMR,1999-03-10,1999-03-18
NWACQ,1999-03-10,1999-03-18
KDP,1999-03-10,1999-03-18
ERIC,1999-03-10,1999-03-18
COST,1999-03-10,1999-03-18
ADSK,1999-03-10,1999-03-18
SANM,1999-03-10,1999-03-18
LLTC,1999-03-10,1999-03-18
FISV,1999-03-10,1999-03-18
LNCR,1999-03-10,1999-03-18
AMZN,1999-03-10,1999-03-18
CPWR,1999-03-10,1999-03-18
AMAT,1999-03-10,1999-03-18
IMNX,1999-03-10,1999-03-18
APOL,1999-03-10,1999-03-18
DELL,1999-03-10,1999-03-18
NSCP,1999-03-10,1999-03-18
SSCC,1999-03-10,1999-03-18
LVLT,1999-03-10,1999-03-18
GENZ,1999-03-10,1999-03-18
PCAR,1999-03-10,1999-03-18
ADBE,1999-03-10,1999-03-18
XLNX,1999-03-10,1999-03-18
NXTL,1999-03-10,1999-03-18
MKC,1999-03-10,1999-03-18
NLI,1999-03-10,1999-03-18
INTU,1999-03-10,1999-03-18
COMS,1999-03-10,1999-03-18
ALTR,1999-03-10,1999-03-18
DLTR,1999-03-10,1999-03-18
PTC,1999-03-10,1999-03-18
FHCC,1999-03-10,1999-03-18
ATHMQ,1999-03-10,1999-03-18
CNTO,1999-03-10,1999-03-18
BMET,1999-03-10,1999-03-18
SBUX,1999-03-10,1999-03-18
FOXA,1999-03-10,1999-03-18
CTXS,1999-03-10,1999-03-18
EFII,1999-03-10,1999-03-18
CE,1999-01-13,1999-03-10
BMC,1999-01-13,1999-03-10
DZB,1999-01-13,1999-03-10
CMVT,1999-01-13,1999-03-10
JCOR,1999-01-13,1999-03-10
FAST,1999-01-13,1999-03-10
BGEN,1999-01-13,1999-03-10
AMGN,1999-01-13,1999-03-10
TRIN,1999-01-13,1999-03-10
MCLDQ,1999-01-13,1999-03-10
GEHC,1999-01-13,1999-03-10
FORE,1999-01-13,1999-03-10
STRZA,1999-01-13,1999-03-10
CSCO,1999-01-13,1999-03-10
WCOEQ,1999-01-13,1999-03-10
ADCT,1999-01-13,1999-03-10
ATML,1999-01-13,1999-03-10
TCOMA,1999-01-13,1999-03-10
ROST,1999-01-13,1999-03-10
RXSD,1999-01-13,1999-03-10
ASND,1999-01-13,1999-03-10
ORCL,1999-01-13,1999-03-10
META,1999-01-13,1999-03-10
MXIM,1999-01-13,1999-03-10
SPOT,1999-01-13,1999-03-10
VTSS,1999-01-13,1999-03-10
QMCO,1999-01-13,1999-03-10
AABA,1999-01-13,1999-03-10
VRTS,1999-01-13,1999-03-10
INTC,1999-01-13,1999-03-10
NOVL,1999-01-13,1999-03-10
CHIR,1999-01-13,1999-03-10
SIAL,1999-01-13,1999-03-10
APCC,1999-01-13,1999-03-10
KLAC,1999-01-13,1999-03-10
WBD,1999-01-13,1999-03-10
MCHP,1999-01-13,1999-03-10
GRMN,1999-01-13,1999-03-10
PSFT,1999-01-13,1999-03-10
SPLS,1999-01-13,1999-03-10
IAC,1999-01-13,1999-03-10
JWN,1999-01-13,1999-03-10
ANDW,1999-01-13,1999-03-10
WOR,1999-01-13,1999-03-10
MOLX,1999-01-13,1999-03-10
MSFT,1999-01-13,1999-03-10
PHS,1999-01-13,1999-03-10
STEI,1999-01-13,1999-03-10
CTAS,1999-01-13,1999-03-10
ADPT,1999-01-13,1999-03-10
AAPL,1999-01-13,1999-03-10
AFM,1999-01-13,1999-03-10
MFE,1999-01-13,1999-03-10
TLAB,1999-01-13,1999-03-10
MLHR,1999-01-13,1999-03-10
QTRN,1999-01-13,1999-03-10
CEXP,1999-01-13,1999-03-10
JAVA,1999-01-13,1999-03-10
PAYX,1999-01-13,1999-03-10
Q,1999-01-13,1999-03-10
CATP,1999-01-13,1999-03-10
BBBY,1999-01-13,1999-03-10
CBRL,1999-01-13,1999-03-10
EA,1999-01-13,1999-03-10
WWWW,1999-01-13,1999-03-10
TECD,1999-01-13,1999-03-10
QCOM,1999-01-13,1999-03-10
SNPS,1999-01-13,1999-03-10
CMCSK,1999-01-13,1999-03-10
COMR,1999-01-13,1999-03-10
NWACQ,1999-01-13,1999-03-10
KDP,1999-01-13,1999-03-10
ERIC,1999-01-13,1999-03-10
COST,1999-01-13,1999-03-10
ADSK,1999-01-13,1999-03-10
SANM,1999-01-13,1999-03-10
LLTC,1999-01-13,1999-03-10
FISV,1999-01-13,1999-03-10
LNCR,1999-01-13,1999-03-10
AMZN,1999-01-13,1999-03-10
CPWR,1999-01-13,1999-03-10
AMAT,1999-01-13,1999-03-10
IMNX,1999-01-13,1999-03-10
APOL,1999-01-13,1999-03-10
DELL,1999-01-13,1999-03-10
NSCP,1999-01-13,1999-03-10
SSCC,1999-01-13,1999-03-10
LVLT,1999-01-13,1999-03-10
GENZ,1999-01-13,1999-03-10
PCAR,1999-01-13,1999-03-10
ADBE,1999-01-13,1999-03-10
XLNX,1999-01-13,1999-03-10
NXTL,1999-01-13,1999-03-10
MKC,1999-01-13,1999-03-10
NLI,1999-01-13,1999-03-10
INTU,1999-01-13,1999-03-10
COMS,1999-01-13,1999-03-10
ALTR,1999-01-13,1999-03-10
DLTR,1999-01-13,1999-03-10
PTC,1999-01-13,1999-03-10
FHCC,1999-01-13,1999-03-10
CNTO,1999-01-13,1999-03-10
BMET,1999-01-13,1999-03-10
SBUX,1999-01-13,1999-03-10
FOXA,1999-01-13,1999-03-10
CTXS,1999-01-13,1999-03-10
EFII,1999-01-13,1999-03-10
CE,1998-12-30,1999-01-13
BMC,1998-12-30,1999-01-13
DZB,1998-12-30,1999-01-13
JCOR,1998-12-30,1999-01-13
FAST,1998-12-30,1999-01-13
BGEN,1998-12-30,1999-01-13
AMGN,1998-12-30,1999-01-13
TRIN,1998-12-30,1999-01-13
MCLDQ,1998-12-30,1999-01-13
GEHC,1998-12-30,1999-01-13
FORE,1998-12-30,1999-01-13
STRZA,1998-12-30,1999-01-13
CSCO,1998-12-30,1999-01-13
WCOEQ,1998-12-30,1999-01-13
ADCT,1998-12-30,1999-01-13
ATML,1998-12-30,1999-01-13
TCOMA,1998-12-30,1999-01-13
ROST,1998-12-30,1999-01-13
RXSD,1998-12-30,1999-01-13
ASND,1998-12-30,1999-01-13
ORCL,1998-12-30,1999-01-13
META,1998-12-30,1999-01-13
MXIM,1998-12-30,1999-01-13
SPOT,1998-12-30,1999-01-13
VTSS,1998-12-30,1999-01-13
QMCO,1998-12-30,1999-01-13
AABA,1998-12-30,1999-01-13
VRTS,1998-12-30,1999-01-13
INTC,1998-12-30,1999-01-13
NOVL,1998-12-30,1999-01-13
CHIR,1998-12-30,1999-01-13
SIAL,1998-12-30,1999-01-13
APCC,1998-12-30,1999-01-13
KLAC,1998-12-30,1999-01-13
WBD,1998-12-30,1999-01-13
MCHP,1998-12-30,1999-01-13
GRMN,1998-12-30,1999-01-13
PSFT,1998-12-30,1999-01-13
IAC,1998-12-30,1999-01-13
SPLS,1998-12-30,1999-01-13
ANDW,1998-12-30,1999-01-13
JWN,1998-12-30,1999-01-13
WOR,1998-12-30,1999-01-13
MOLX,1998-12-30,1999-01-13
MSFT,1998-12-30,1999-01-13
PHS,1998-12-30,1999-01-13
STEI,1998-12-30,1999-01-13
CTAS,1998-12-30,1999-01-13
ADPT,1998-12-30,1999-01-13
AAPL,1998-12-30,1999-01-13
AFM,1998-12-30,1999-01-13
MFE,1998-12-30,1999-01-13
TLAB,1998-12-30,1999-01-13
MLHR,1998-12-30,1999-01-13
QTRN,1998-12-30,1999-01-13
CEXP,1998-12-30,1999-01-13
JAVA,1998-12-30,1999-01-13
PAYX,1998-12-30,1999-01-13
Q,1998-12-30,1999-01-13
CATP,1998-12-30,1999-01-13
BBBY,1998-12-30,1999-01-13
CBRL,1998-12-30,1999-01-13
EA,1998-12-30,1999-01-13
WWWW,1998-12-30,1999-01-13
TECD,1998-12-30,1999-01-13
QCOM,1998-12-30,1999-01-13
SNPS,1998-12-30,1999-01-13
CMCSK,1998-12-30,1999-01-13
COMR,1998-12-30,1999-01-13
NWACQ,1998-12-30,1999-01-13
KDP,1998-12-30,1999-01-13
ERIC,1998-12-30,1999-01-13
COST,1998-12-30,1999-01-13
ADSK,1998-12-30,1999-01-13
SANM,1998-12-30,1999-01-13
LLTC,1998-12-30,1999-01-13
FISV,1998-12-30,1999-01-13
LNCR,1998-12-30,1999-01-13
AMZN,1998-12-30,1999-01-13
CPWR,1998-12-30,1999-01-13
AMAT,1998-12-30,1999-01-13
IMNX,1998-12-30,1999-01-13
APOL,1998-12-30,1999-01-13
DELL,1998-12-30,1999-01-13
NSCP,1998-12-30,1999-01-13
SSCC,1998-12-30,1999-01-13
LVLT,1998-12-30,1999-01-13
HBOC,1998-12-30,1999-01-13
GENZ,1998-12-30,1999-01-13
PCAR,1998-12-30,1999-01-13
ADBE,1998-12-30,1999-01-13
XLNX,1998-12-30,1999-01-13
NXTL,1998-12-30,1999-01-13
MKC,1998-12-30,1999-01-13
NLI,1998-12-30,1999-01-13
INTU,1998-12-30,1999-01-13
COMS,1998-12-30,1999-01-13
ALTR,1998-12-30,1999-01-13
DLTR,1998-12-30,1999-01-13
PTC,1998-12-30,1999-01-13
FHCC,1998-12-30,1999-01-13
CNTO,1998-12-30,1999-01-13
BMET,1998-12-30,1999-01-13
SBUX,1998-12-30,1999-01-13
FOXA,1998-12-30,1999-01-13
CTXS,1998-12-30,1999-01-13
EFII,1998-12-30,1999-01-13
CE,1998-12-21,1998-12-30
BMC,1998-12-21,1998-12-30
DZB,1998-12-21,1998-12-30
JCOR,1998-12-21,1998-12-30
FAST,1998-12-21,1998-12-30
BGEN,1998-12-21,1998-12-30
AMGN,1998-12-21,1998-12-30
TRIN,1998-12-21,1998-12-30
MCLDQ,1998-12-21,1998-12-30
GEHC,1998-12-21,1998-12-30
FORE,1998-12-21,1998-12-30
STRZA,1998-12-21,1998-12-30
CSCO,1998-12-21,1998-12-30
WCOEQ,1998-12-21,1998-12-30
ADCT,1998-12-21,1998-12-30
ATML,1998-12-21,1998-12-30
TCOMA,1998-12-21,1998-12-30
ROST,1998-12-21,1998-12-30
RXSD,1998-12-21,1998-12-30
ASND,1998-12-21,1998-12-30
ORCL,1998-12-21,1998-12-30
META,1998-12-21,1998-12-30
MXIM,1998-12-21,1998-12-30
SPOT,1998-12-21,1998-12-30
VTSS,1998-12-21,1998-12-30
QMCO,1998-12-21,1998-12-30
AABA,1998-12-21,1998-12-30
VRTS,1998-12-21,1998-12-30
INTC,1998-12-21,1998-12-30
NOVL,1998-12-21,1998-12-30
CHIR,1998-12-21,1998-12-30
AW,1998-12-21,1998-12-30
SIAL,1998-12-21,1998-12-30
APCC,1998-12-21,1998-12-30
KLAC,1998-12-21,1998-12-30
WBD,1998-12-21,1998-12-30
MCHP,1998-12-21,1998-12-30
GRMN,1998-12-21,1998-12-30
PSFT,1998-12-21,1998-12-30
SPLS,1998-12-21,1998-12-30
IAC,1998-12-21,1998-12-30
JWN,1998-12-21,1998-12-30
ANDW,1998-12-21,1998-12-30
WOR,1998-12-21,1998-12-30
MOLX,1998-12-21,1998-12-30
MSFT,1998-12-21,1998-12-30
PHS,1998-12-21,1998-12-30
STEI,1998-12-21,1998-12-30
CTAS,1998-12-21,1998-12-30
ADPT,1998-12-21,1998-12-30
AAPL,1998-12-21,1998-12-30
AFM,1998-12-21,1998-12-30
MFE,1998-12-21,1998-12-30
TLAB,1998-12-21,1998-12-30
MLHR,1998-12-21,1998-12-30
QTRN,1998-12-21,1998-12-30
CEXP,1998-12-21,1998-12-30
JAVA,1998-12-21,1998-12-30
PAYX,1998-12-21,1998-12-30
Q,1998-12-21,1998-12-30
CATP,1998-12-21,1998-12-30
BBBY,1998-12-21,1998-12-30
CBRL,1998-12-21,1998-12-30
EA,1998-12-21,1998-12-30
WWWW,1998-12-21,1998-12-30
TECD,1998-12-21,1998-12-30
QCOM,1998-12-21,1998-12-30
SNPS,1998-12-21,1998-12-30
CMCSK,1998-12-21,1998-12-30
COMR,1998-12-21,1998-12-30
NWACQ,1998-12-21,1998-12-30
KDP,1998-12-21,1998-12-30
ERIC,1998-12-21,1998-12-30
COST,1998-12-21,1998-12-30
ADSK,1998-12-21,1998-12-30
LLTC,1998-12-21,1998-12-30
FISV,1998-12-21,1998-12-30
LNCR,1998-12-21,1998-12-30
AMZN,1998-12-21,1998-12-30
CPWR,1998-12-21,1998-12-30
AMAT,1998-12-21,1998-12-30
IMNX,1998-12-21,1998-12-30
APOL,1998-12-21,1998-12-30
DELL,1998-12-21,1998-12-30
NSCP,1998-12-21,1998-12-30
SSCC,1998-12-21,1998-12-30
LVLT,1998-12-21,1998-12-30
HBOC,1998-12-21,1998-12-30
GENZ,1998-12-21,1998-12-30
PCAR,1998-12-21,1998-12-30
ADBE,1998-12-21,1998-12-30
XLNX,1998-12-21,1998-12-30
NXTL,1998-12-21,1998-12-30
MKC,1998-12-21,1998-12-30
NLI,1998-12-21,1998-12-30
INTU,1998-12-21,1998-12-30
COMS,1998-12-21,1998-12-30
ALTR,1998-12-21,1998-12-30
DLTR,1998-12-21,1998-12-30
PTC,1998-12-21,1998-12-30
FHCC,1998-12-21,1998-12-30
CNTO,1998-12-21,1998-12-30
BMET,1998-12-21,1998-12-30
SBUX,1998-12-21,1998-12-30
FOXA,1998-12-21,1998-12-30
CTXS,1998-12-21,1998-12-30
EFII,1998-12-21,1998-12-30
CE,1998-09-16,1998-12-21
BMC,1998-09-16,1998-12-21
DZB,1998-09-16,1998-12-21
JCOR,1998-09-16,1998-12-21
FAST,1998-09-16,1998-12-21
BGEN,1998-09-16,1998-12-21
OXHP,1998-09-16,1998-12-21
AMGN,1998-09-16,1998-12-21
TRIN,1998-09-16,1998-12-21
GEHC,1998-09-16,1998-12-21
FORE,1998-09-16,1998-12-21
STRZA,1998-09-16,1998-12-21
CSCO,1998-09-16,1998-12-21
WCOEQ,1998-09-16,1998-12-21
ADCT,1998-09-16,1998-12-21
ATML,1998-09-16,1998-12-21
DURA,1998-09-16,1998-12-21
TCOMA,1998-09-16,1998-12-21
ROST,1998-09-16,1998-12-21
RXSD,1998-09-16,1998-12-21
