SANM,Date
44.4375,1997-12-26
45.75,1997-12-29
47.4375,1997-12-30
50.8125,1997-12-31
49.5,1998-01-02
47.25,1998-01-05
47.4375,1998-01-06
45.375,1998-01-07
43.5,1998-01-08
40.03125,1998-01-09
42.328125,1998-01-12
42.65625,1998-01-13
43.40625,1998-01-14
43.59375,1998-01-15
41.4375,1998-01-16
42.9375,1998-01-20
49.03125,1998-01-21
48.75,1998-01-22
48.5625,1998-01-23
46.5,1998-01-26
45.2109375,1998-01-27
50.34375,1998-01-28
51.65625,1998-01-29
50.4375,1998-01-30
53.0625,1998-02-02
55.03125,1998-02-03
54.65625,1998-02-04
52.78125,1998-02-05
52.6875,1998-02-06
53.8125,1998-02-09
54.375,1998-02-10
54.46875,1998-02-11
54.84375,1998-02-12
53.71875,1998-02-13
52.9921875,1998-02-17
54.421875,1998-02-18
55.6875,1998-02-19
54.7265625,1998-02-20
54.515625,1998-02-23
56.296875,1998-02-24
59.15625,1998-02-25
60.28125,1998-02-26
59.765625,1998-02-27
60.09375,1998-03-02
59.90625,1998-03-03
57.6328125,1998-03-04
56.25,1998-03-05
56.109375,1998-03-06
51.5859375,1998-03-09
55.96875,1998-03-10
57.375,1998-03-11
55.40625,1998-03-12
56.4375,1998-03-13
57.28125,1998-03-16
58.875,1998-03-17
54.09375,1998-03-18
52.2890625,1998-03-19
50.203125,1998-03-20
50.109375,1998-03-23
49.21875,1998-03-24
50.625,1998-03-25
52.125,1998-03-26
51.703125,1998-03-27
52.21875,1998-03-30
52.453125,1998-03-31
54.0,1998-04-01
53.3203125,1998-04-02
54.328125,1998-04-03
55.875,1998-04-06
52.96875,1998-04-07
52.546875,1998-04-08
54.1875,1998-04-09
53.625,1998-04-13
60.1875,1998-04-14
66.09375,1998-04-15
64.171875,1998-04-16
63.75,1998-04-17
65.625,1998-04-20
66.375,1998-04-21
66.65625,1998-04-22
66.140625,1998-04-23
66.65625,1998-04-24
63.796875,1998-04-27
64.78125,1998-04-28
66.0,1998-04-29
67.5,1998-04-30
70.125,1998-05-01
70.3125,1998-05-04
68.578125,1998-05-05
67.875,1998-05-06
64.6875,1998-05-07
66.1875,1998-05-08
64.734375,1998-05-11
66.0,1998-05-12
65.90625,1998-05-13
64.921875,1998-05-14
63.0,1998-05-15
61.5,1998-05-18
63.703125,1998-05-19
63.984375,1998-05-20
62.0625,1998-05-21
62.15625,1998-05-22
60.796875,1998-05-26
59.9765625,1998-05-27
60.1875,1998-05-28
58.40625,1998-05-29
56.109375,1998-06-01
53.953125,1998-06-02
53.71875,1998-06-03
56.25,1998-06-04
57.1875,1998-06-05
59.34375,1998-06-08
60.84375,1998-06-09
57.28125,1998-06-10
54.5625,1998-06-11
52.40625,1998-06-12
50.8125,1998-06-15
56.0625,1998-06-16
53.0625,1998-06-17
53.625,1998-06-18
56.625,1998-06-19
62.25,1998-06-22
63.0,1998-06-23
61.6875,1998-06-24
64.125,1998-06-25
63.1875,1998-06-26
65.0625,1998-06-29
65.0625,1998-06-30
64.5,1998-07-01
63.75,1998-07-02
63.46875,1998-07-06
62.90625,1998-07-07
63.1875,1998-07-08
63.0,1998-07-09
67.5,1998-07-10
67.5,1998-07-13
65.625,1998-07-14
70.125,1998-07-15
70.125,1998-07-16
69.28125,1998-07-17
70.21875,1998-07-20
71.34375,1998-07-21
69.84375,1998-07-22
70.125,1998-07-23
70.125,1998-07-24
68.90625,1998-07-27
67.6875,1998-07-28
67.6875,1998-07-29
68.8125,1998-07-30
68.4375,1998-07-31
65.4375,1998-08-03
62.25,1998-08-04
63.1875,1998-08-05
66.75,1998-08-06
66.0,1998-08-07
64.21875,1998-08-10
63.0,1998-08-11
66.5625,1998-08-12
64.6875,1998-08-13
64.125,1998-08-14
64.3125,1998-08-17
68.8125,1998-08-18
67.40625,1998-08-19
61.40625,1998-08-20
61.6875,1998-08-21
63.375,1998-08-24
60.375,1998-08-25
56.25,1998-08-26
56.015625,1998-08-27
53.71875,1998-08-28
46.3125,1998-08-31
40.875,1998-09-01
37.6875,1998-09-02
35.25,1998-09-03
35.25,1998-09-04
38.25,1998-09-08
39.09375,1998-09-09
37.3125,1998-09-10
39.0,1998-09-11
43.3125,1998-09-14
40.6875,1998-09-15
43.3125,1998-09-16
40.125,1998-09-17
39.84375,1998-09-18
41.0625,1998-09-21
44.25,1998-09-22
44.8125,1998-09-23
43.875,1998-09-24
44.625,1998-09-25
46.875,1998-09-28
42.0,1998-09-29
42.1875,1998-09-30
39.0,1998-10-01
39.375,1998-10-02
35.8125,1998-10-05
36.84375,1998-10-06
37.3125,1998-10-07
36.0,1998-10-08
40.3125,1998-10-09
42.0,1998-10-12
40.5,1998-10-13
40.6875,1998-10-14
47.25,1998-10-15
51.75,1998-10-16
52.40625,1998-10-19
52.3125,1998-10-20
51.140625,1998-10-21
51.09375,1998-10-22
51.0,1998-10-23
56.8125,1998-10-26
63.0,1998-10-27
61.5,1998-10-28
62.625,1998-10-29
61.5,1998-10-30
63.28125,1998-11-02
63.9375,1998-11-03
65.625,1998-11-04
68.0625,1998-11-05
68.578125,1998-11-06
67.6875,1998-11-09
66.65625,1998-11-10
65.53125,1998-11-11
65.25,1998-11-12
63.65625,1998-11-13
64.3125,1998-11-16
64.875,1998-11-17
64.5,1998-11-18
66.1875,1998-11-19
68.25,1998-11-20
70.5,1998-11-23
70.125,1998-11-24
73.40625,1998-11-25
76.59375,1998-11-27
74.71875,1998-11-30
81.375,1998-12-01
81.5625,1998-12-02
77.25,1998-12-03
83.90625,1998-12-04
81.84375,1998-12-07
83.0625,1998-12-08
85.3125,1998-12-09
77.671875,1998-12-10
78.0,1998-12-11
75.796875,1998-12-14
78.75,1998-12-15
79.21875,1998-12-16
87.0,1998-12-17
87.09375,1998-12-18
86.90625,1998-12-21
87.0,1998-12-22
88.875,1998-12-23
88.5,1998-12-24
88.125,1998-12-28
93.0,1998-12-29
89.53125,1998-12-30
93.75,1998-12-31
92.25,1999-01-04
92.4375,1999-01-05
100.5,1999-01-06
101.8125,1999-01-07
101.8125,1999-01-08
99.65625,1999-01-11
96.84375,1999-01-12
95.4375,1999-01-13
98.4375,1999-01-14
113.34375,1999-01-15
107.625,1999-01-19
107.90625,1999-01-20
100.875,1999-01-21
100.125,1999-01-22
95.8125,1999-01-25
97.5,1999-01-26
91.6875,1999-01-27
97.3125,1999-01-28
99.0,1999-01-29
96.0,1999-02-01
94.875,1999-02-02
98.625,1999-02-03
91.59375,1999-02-04
85.5,1999-02-05
91.125,1999-02-08
84.0,1999-02-09
83.8125,1999-02-10
91.6875,1999-02-11
87.46875,1999-02-12
82.96875,1999-02-16
78.0,1999-02-17
79.5,1999-02-18
83.0625,1999-02-19
87.0,1999-02-22
89.625,1999-02-23
89.8125,1999-02-24
86.34375,1999-02-25
78.375,1999-02-26
79.78125,1999-03-01
74.25,1999-03-02
75.28125,1999-03-03
81.0,1999-03-04
85.125,1999-03-05
91.3125,1999-03-08
91.59375,1999-03-09
95.8125,1999-03-10
96.5625,1999-03-11
89.71875,1999-03-12
98.8125,1999-03-15
95.625,1999-03-16
96.9375,1999-03-17
95.625,1999-03-18
92.90625,1999-03-19
88.40625,1999-03-22
85.5,1999-03-23
86.90625,1999-03-24
90.5625,1999-03-25
88.5,1999-03-26
90.65625,1999-03-29
91.3125,1999-03-30
95.625,1999-03-31
93.375,1999-04-01
100.125,1999-04-05
101.25,1999-04-06
98.0625,1999-04-07
93.1875,1999-04-08
94.3125,1999-04-09
96.375,1999-04-12
98.8125,1999-04-13
102.375,1999-04-14
105.75,1999-04-15
102.9375,1999-04-16
97.5,1999-04-19
85.96875,1999-04-20
93.0,1999-04-21
98.90625,1999-04-22
98.25,1999-04-23
101.0625,1999-04-26
104.25,1999-04-27
103.03125,1999-04-28
96.375,1999-04-29
99.375,1999-04-30
102.5625,1999-05-03
102.0,1999-05-04
103.5,1999-05-05
104.8125,1999-05-06
105.375,1999-05-07
109.40625,1999-05-10
111.375,1999-05-11
111.65625,1999-05-12
119.25,1999-05-13
113.625,1999-05-14
115.5,1999-05-17
115.6875,1999-05-18
114.375,1999-05-19
110.625,1999-05-20
112.3125,1999-05-21
107.15625,1999-05-24
108.5625,1999-05-25
112.5,1999-05-26
112.3125,1999-05-27
112.4765625,1999-05-28
107.4375,1999-06-01
106.5,1999-06-02
103.5,1999-06-03
107.53125,1999-06-04
115.40625,1999-06-07
112.5,1999-06-08
113.4375,1999-06-09
110.625,1999-06-10
110.4375,1999-06-11
111.1875,1999-06-14
114.28125,1999-06-15
114.0,1999-06-16
116.0625,1999-06-17
117.28125,1999-06-18
121.828125,1999-06-21
113.4375,1999-06-22
115.03125,1999-06-23
112.6875,1999-06-24
111.0,1999-06-25
115.3125,1999-06-28
118.3125,1999-06-29
113.8125,1999-06-30
117.375,1999-07-01
120.5625,1999-07-02
120.9375,1999-07-06
121.21875,1999-07-07
123.0,1999-07-08
124.875,1999-07-09
120.09375,1999-07-12
111.1875,1999-07-13
118.125,1999-07-14
117.46875,1999-07-15
112.5,1999-07-16
108.75,1999-07-19
102.46875,1999-07-20
106.5,1999-07-21
104.15625,1999-07-22
105.5625,1999-07-23
99.9375,1999-07-26
102.9375,1999-07-27
99.375,1999-07-28
96.1875,1999-07-29
97.96875,1999-07-30
98.90625,1999-08-02
100.21875,1999-08-03
104.0625,1999-08-04
104.71875,1999-08-05
102.75,1999-08-06
104.4375,1999-08-09
105.375,1999-08-10
109.5,1999-08-11
111.375,1999-08-12
115.6875,1999-08-13
114.28125,1999-08-16
115.6875,1999-08-17
111.75,1999-08-18
111.28125,1999-08-19
113.25,1999-08-20
115.40625,1999-08-23
115.125,1999-08-24
117.75,1999-08-25
113.71875,1999-08-26
111.9375,1999-08-27
113.8125,1999-08-30
112.5,1999-08-31
115.3125,1999-09-01
112.875,1999-09-02
115.40625,1999-09-03
114.375,1999-09-07
111.5625,1999-09-08
117.65625,1999-09-09
118.03125,1999-09-10
115.359375,1999-09-13
119.25,1999-09-14
116.25,1999-09-15
118.125,1999-09-16
120.84375,1999-09-17
119.0625,1999-09-20
117.1875,1999-09-21
117.0,1999-09-22
114.375,1999-09-23
113.15625,1999-09-24
115.03125,1999-09-27
115.03125,1999-09-28
118.3125,1999-09-29
116.0625,1999-09-30
113.90625,1999-10-01
120.84375,1999-10-04
118.3125,1999-10-05
118.5,1999-10-06
117.0,1999-10-07
115.546875,1999-10-08
122.34375,1999-10-11
125.203125,1999-10-12
118.3125,1999-10-13
122.71875,1999-10-14
119.953125,1999-10-15
113.90625,1999-10-18
114.28125,1999-10-19
122.53125,1999-10-20
122.71875,1999-10-21
124.5,1999-10-22
123.375,1999-10-25
125.4375,1999-10-26
127.6875,1999-10-27
128.90625,1999-10-28
135.09375,1999-10-29
134.8125,1999-11-01
138.375,1999-11-02
140.71875,1999-11-03
140.625,1999-11-04
142.5,1999-11-05
149.625,1999-11-08
148.78125,1999-11-09
158.15625,1999-11-10
161.8125,1999-11-11
160.78125,1999-11-12
152.0625,1999-11-15
154.6875,1999-11-16
155.8125,1999-11-17
152.90625,1999-11-18
149.0625,1999-11-19
147.5625,1999-11-22
144.84375,1999-11-23
145.40625,1999-11-24
147.46875,1999-11-26
146.15625,1999-11-29
144.1875,1999-11-30
150.1875,1999-12-01
155.25,1999-12-02
159.65625,1999-12-03
160.5,1999-12-06
161.4375,1999-12-07
160.3125,1999-12-08
154.78125,1999-12-09
158.0625,1999-12-10
162.09375,1999-12-13
143.90625,1999-12-14
140.625,1999-12-15
145.6875,1999-12-16
144.0,1999-12-17
155.0625,1999-12-20
159.09375,1999-12-21
155.8125,1999-12-22
156.84375,1999-12-23
155.4375,1999-12-27
151.6875,1999-12-28
154.40625,1999-12-29
148.6875,1999-12-30
149.8125,1999-12-31
148.828125,2000-01-03
143.625,2000-01-04
143.90625,2000-01-05
139.3125,2000-01-06
137.625,2000-01-07
151.96875,2000-01-10
144.9375,2000-01-11
141.375,2000-01-12
147.75,2000-01-13
146.15625,2000-01-14
149.53125,2000-01-18
157.5,2000-01-19
165.9375,2000-01-20
163.3125,2000-01-21
167.34375,2000-01-24
167.53125,2000-01-25
156.84375,2000-01-26
156.9375,2000-01-27
153.0,2000-01-28
159.375,2000-01-31
159.375,2000-02-01
165.0,2000-02-02
173.25,2000-02-03
176.25,2000-02-04
178.03125,2000-02-07
180.5625,2000-02-08
177.0,2000-02-09
178.125,2000-02-10
177.0,2000-02-11
172.125,2000-02-14
170.625,2000-02-15
169.3125,2000-02-16
176.0625,2000-02-17
168.75,2000-02-18
176.8125,2000-02-22
179.25,2000-02-23
183.46875,2000-02-24
182.53125,2000-02-25
174.28125,2000-02-28
175.59375,2000-02-29
177.28125,2000-03-01
171.65625,2000-03-02
176.34375,2000-03-03
178.21875,2000-03-06
182.34375,2000-03-07
183.375,2000-03-08
191.71875,2000-03-09
190.59375,2000-03-10
181.5,2000-03-13
174.0,2000-03-14
174.0,2000-03-15
191.25,2000-03-16
198.0,2000-03-17
192.0,2000-03-20
193.5,2000-03-21
194.90625,2000-03-22
192.5625,2000-03-23
198.0,2000-03-24
192.375,2000-03-27
183.75,2000-03-28
183.5625,2000-03-29
170.625,2000-03-30
202.6875,2000-03-31
180.1875,2000-04-03
184.3125,2000-04-04
184.875,2000-04-05
192.0,2000-04-06
201.1875,2000-04-07
170.4375,2000-04-10
167.8125,2000-04-11
156.1875,2000-04-12
154.5,2000-04-13
147.9375,2000-04-14
152.8125,2000-04-17
148.125,2000-04-18
166.5,2000-04-19
168.0,2000-04-20
164.8125,2000-04-24
177.0,2000-04-25
176.625,2000-04-26
179.8125,2000-04-27
180.1875,2000-04-28
171.375,2000-05-01
157.125,2000-05-02
160.3125,2000-05-03
162.1875,2000-05-04
164.0625,2000-05-05
161.25,2000-05-08
160.875,2000-05-09
150.75,2000-05-10
160.125,2000-05-11
168.0,2000-05-12
176.25,2000-05-15
178.125,2000-05-16
174.1875,2000-05-17
177.0,2000-05-18
164.0625,2000-05-19
172.6875,2000-05-22
165.375,2000-05-23
170.625,2000-05-24
169.3125,2000-05-25
172.875,2000-05-26
180.0,2000-05-30
190.875,2000-05-31
206.8125,2000-06-01
217.5,2000-06-02
225.0,2000-06-05
225.0,2000-06-06
224.25,2000-06-07
214.125,2000-06-08
229.125,2000-06-09
223.125,2000-06-12
225.375,2000-06-13
224.4375,2000-06-14
227.0625,2000-06-15
234.5625,2000-06-16
236.8125,2000-06-19
253.5,2000-06-20
244.5,2000-06-21
248.25,2000-06-22
240.0,2000-06-23
255.0,2000-06-26
247.3125,2000-06-27
255.75,2000-06-28
255.9375,2000-06-29
256.5,2000-06-30
260.625,2000-07-03
246.375,2000-07-05
267.5625,2000-07-06
273.0,2000-07-07
275.625,2000-07-10
284.0625,2000-07-11
286.5,2000-07-12
290.0625,2000-07-13
290.8125,2000-07-14
291.0,2000-07-17
291.75,2000-07-18
295.5,2000-07-19
307.875,2000-07-20
297.9375,2000-07-21
300.9375,2000-07-24
306.0,2000-07-25
294.0,2000-07-26
287.0625,2000-07-27
255.0,2000-07-28
278.625,2000-07-31
273.9375,2000-08-01
275.8125,2000-08-02
287.8125,2000-08-03
294.1875,2000-08-04
326.8125,2000-08-07
310.6875,2000-08-08
323.25,2000-08-09
333.0,2000-08-10
327.0,2000-08-11
322.5,2000-08-14
318.75,2000-08-15
304.125,2000-08-16
322.875,2000-08-17
326.0625,2000-08-18
324.0,2000-08-21
310.875,2000-08-22
300.5625,2000-08-23
317.625,2000-08-24
311.25,2000-08-25
310.3125,2000-08-28
317.25,2000-08-29
312.75,2000-08-30
354.0,2000-08-31
347.0625,2000-09-01
339.375,2000-09-05
310.875,2000-09-06
324.1875,2000-09-07
311.625,2000-09-08
309.75,2000-09-11
314.8125,2000-09-12
308.625,2000-09-13
302.25,2000-09-14
301.125,2000-09-15
285.9375,2000-09-18
307.125,2000-09-19
324.1875,2000-09-20
309.0,2000-09-21
312.75,2000-09-22
318.5625,2000-09-25
304.125,2000-09-26
291.375,2000-09-27
311.625,2000-09-28
280.875,2000-09-29
288.9375,2000-10-02
285.1875,2000-10-03
288.9375,2000-10-04
282.1875,2000-10-05
271.125,2000-10-06
270.0,2000-10-09
240.9375,2000-10-10
242.90625,2000-10-11
252.1875,2000-10-12
282.5625,2000-10-13
288.9375,2000-10-16
287.625,2000-10-17
280.6875,2000-10-18
317.8125,2000-10-19
343.6875,2000-10-20
346.875,2000-10-23
341.4375,2000-10-24
299.0625,2000-10-25
303.0,2000-10-26
322.6875,2000-10-27
300.9375,2000-10-30
342.9375,2000-10-31
324.421875,2000-11-01
324.1875,2000-11-02
326.25,2000-11-03
330.9375,2000-11-06
318.1875,2000-11-07
294.0,2000-11-08
280.3125,2000-11-09
280.3125,2000-11-10
277.3125,2000-11-13
299.578125,2000-11-14
305.0625,2000-11-15
294.75,2000-11-16
293.8125,2000-11-17
279.75,2000-11-20
270.75,2000-11-21
258.375,2000-11-22
268.875,2000-11-24
279.1875,2000-11-27
261.28125,2000-11-28
264.0,2000-11-29
228.75,2000-11-30
243.375,2000-12-01
230.0625,2000-12-04
246.9375,2000-12-05
254.8125,2000-12-06
255.0,2000-12-07
276.5625,2000-12-08
283.5,2000-12-11
255.1875,2000-12-12
220.125,2000-12-13
229.875,2000-12-14
219.328125,2000-12-15
216.375,2000-12-18
198.0,2000-12-19
185.8125,2000-12-20
184.3125,2000-12-21
215.25,2000-12-22
216.9375,2000-12-26
227.0625,2000-12-27
237.5625,2000-12-28
229.875,2000-12-29
206.0625,2001-01-02
246.5625,2001-01-03
241.5,2001-01-04
219.75,2001-01-05
227.8125,2001-01-08
223.5,2001-01-09
226.5,2001-01-10
251.25,2001-01-11
247.5,2001-01-12
240.0,2001-01-16
254.25,2001-01-17
292.5,2001-01-18
313.5,2001-01-19
306.0,2001-01-22
321.375,2001-01-23
309.375,2001-01-24
286.5,2001-01-25
295.125,2001-01-26
286.5,2001-01-29
287.25,2001-01-30
291.75,2001-01-31
287.625,2001-02-01
265.875,2001-02-02
244.5,2001-02-05
228.75,2001-02-06
217.5,2001-02-07
226.875,2001-02-08
225.75,2001-02-09
210.75,2001-02-12
210.0,2001-02-13
236.25,2001-02-14
245.625,2001-02-15
210.0,2001-02-16
192.375,2001-02-20
200.625,2001-02-21
190.875,2001-02-22
191.25,2001-02-23
186.375,2001-02-26
170.625,2001-02-27
178.875,2001-02-28
172.5,2001-03-01
175.875,2001-03-02
183.375,2001-03-05
196.125,2001-03-06
207.75,2001-03-07
198.75,2001-03-08
184.5,2001-03-09
171.0,2001-03-12
175.125,2001-03-13
176.25,2001-03-14
161.25,2001-03-15
156.375,2001-03-16
171.0,2001-03-19
144.0,2001-03-20
134.25,2001-03-21
144.375,2001-03-22
148.125,2001-03-23
146.625,2001-03-26
144.75,2001-03-27
131.25,2001-03-28
118.875,2001-03-29
117.375,2001-03-30
121.125,2001-04-02
111.375,2001-04-03
107.25,2001-04-04
130.875,2001-04-05
111.75,2001-04-06
118.31999969482422,2001-04-09
129.66000366210938,2001-04-10
134.75999450683594,2001-04-11
145.97999572753906,2001-04-12
134.39999389648438,2001-04-16
136.0800018310547,2001-04-17
163.97999572753906,2001-04-18
172.97999572753906,2001-04-19
166.13999938964844,2001-04-20
149.94000244140625,2001-04-23
141.89999389648438,2001-04-24
159.0,2001-04-25
159.0,2001-04-26
169.13999938964844,2001-04-27
174.89999389648438,2001-04-30
180.05999755859375,2001-05-01
190.0800018310547,2001-05-02
191.27999877929688,2001-05-03
204.89999389648438,2001-05-04
201.3000030517578,2001-05-07
198.72000122070312,2001-05-08
190.86000061035156,2001-05-09
184.74000549316406,2001-05-10
179.94000244140625,2001-05-11
181.8000030517578,2001-05-14
185.4600067138672,2001-05-15
192.24000549316406,2001-05-16
203.94000244140625,2001-05-17
204.05999755859375,2001-05-18
226.97999572753906,2001-05-21
228.0,2001-05-22
201.1199951171875,2001-05-23
199.1999969482422,2001-05-24
187.6199951171875,2001-05-25
174.24000549316406,2001-05-29
159.3000030517578,2001-05-30
162.36000061035156,2001-05-31
163.5,2001-06-01
158.52000427246094,2001-06-04
164.4600067138672,2001-06-05
160.74000549316406,2001-06-06
169.44000244140625,2001-06-07
161.39999389648438,2001-06-08
150.47999572753906,2001-06-11
143.33999633789062,2001-06-12
135.3000030517578,2001-06-13
134.4600067138672,2001-06-14
127.55999755859375,2001-06-15
126.30000305175781,2001-06-18
121.80000305175781,2001-06-19
120.4800033569336,2001-06-20
127.08000183105469,2001-06-21
131.75999450683594,2001-06-22
131.6999969482422,2001-06-25
131.10000610351562,2001-06-26
127.73999786376953,2001-06-27
132.9600067138672,2001-06-28
140.4600067138672,2001-06-29
140.6999969482422,2001-07-02
140.16000366210938,2001-07-03
136.86000061035156,2001-07-05
128.22000122070312,2001-07-06
127.73999786376953,2001-07-09
119.5199966430664,2001-07-10
120.12000274658203,2001-07-11
138.5399932861328,2001-07-12
132.83999633789062,2001-07-13
118.55999755859375,2001-07-16
116.16000366210938,2001-07-17
106.86000061035156,2001-07-18
113.87999725341797,2001-07-19
115.37999725341797,2001-07-20
116.76000213623047,2001-07-23
117.30000305175781,2001-07-24
119.5199966430664,2001-07-25
125.81999969482422,2001-07-26
129.36000061035156,2001-07-27
124.68000030517578,2001-07-30
130.86000061035156,2001-07-31
132.83999633789062,2001-08-01
136.86000061035156,2001-08-02
136.3800048828125,2001-08-03
136.1999969482422,2001-08-06
135.0,2001-08-07
128.22000122070312,2001-08-08
126.18000030517578,2001-08-09
127.31999969482422,2001-08-10
130.74000549316406,2001-08-13
128.33999633789062,2001-08-14
125.0999984741211,2001-08-15
121.86000061035156,2001-08-16
114.0,2001-08-17
116.33999633789062,2001-08-20
114.36000061035156,2001-08-21
116.4000015258789,2001-08-22
112.26000213623047,2001-08-23
117.83999633789062,2001-08-24
120.0,2001-08-27
119.81999969482422,2001-08-28
119.81999969482422,2001-08-29
108.9000015258789,2001-08-30
108.05999755859375,2001-08-31
95.87999725341797,2001-09-04
93.0,2001-09-05
92.58000183105469,2001-09-06
90.12000274658203,2001-09-07
87.41999816894531,2001-09-10
75.54000091552734,2001-09-17
78.18000030517578,2001-09-18
78.77999877929688,2001-09-19
77.45999908447266,2001-09-20
79.80000305175781,2001-09-21
81.12000274658203,2001-09-24
81.23999786376953,2001-09-25
78.9000015258789,2001-09-26
80.33999633789062,2001-09-27
81.4800033569336,2001-09-28
79.68000030517578,2001-10-01
80.22000122070312,2001-10-02
89.58000183105469,2001-10-03
95.22000122070312,2001-10-04
92.16000366210938,2001-10-05
92.87999725341797,2001-10-08
88.55999755859375,2001-10-09
94.73999786376953,2001-10-10
103.19999694824219,2001-10-11
101.87999725341797,2001-10-12
97.91999816894531,2001-10-15
97.08000183105469,2001-10-16
91.19999694824219,2001-10-17
87.41999816894531,2001-10-18
86.94000244140625,2001-10-19
85.80000305175781,2001-10-22
85.0199966430664,2001-10-23
89.04000091552734,2001-10-24
102.30000305175781,2001-10-25
97.80000305175781,2001-10-26
91.19999694824219,2001-10-29
85.86000061035156,2001-10-30
90.83999633789062,2001-10-31
92.87999725341797,2001-11-01
96.18000030517578,2001-11-02
103.80000305175781,2001-11-05
106.26000213623047,2001-11-06
102.83999633789062,2001-11-07
100.73999786376953,2001-11-08
101.27999877929688,2001-11-09
101.76000213623047,2001-11-12
106.19999694824219,2001-11-13
109.68000030517578,2001-11-14
106.80000305175781,2001-11-15
117.5999984741211,2001-11-16
117.05999755859375,2001-11-19
110.0999984741211,2001-11-20
107.16000366210938,2001-11-21
108.77999877929688,2001-11-23
114.4800033569336,2001-11-26
120.05999755859375,2001-11-27
119.16000366210938,2001-11-28
124.19999694824219,2001-11-29
128.39999389648438,2001-11-30
122.94000244140625,2001-12-03
134.22000122070312,2001-12-04
144.3000030517578,2001-12-05
146.52000427246094,2001-12-06
143.6999969482422,2001-12-07
141.0,2001-12-10
153.60000610351562,2001-12-11
149.39999389648438,2001-12-12
131.94000244140625,2001-12-13
133.8000030517578,2001-12-14
134.27999877929688,2001-12-17
130.8000030517578,2001-12-18
128.94000244140625,2001-12-19
117.54000091552734,2001-12-20
120.30000305175781,2001-12-21
121.13999938964844,2001-12-24
121.31999969482422,2001-12-26
122.22000122070312,2001-12-27
124.37999725341797,2001-12-28
119.4000015258789,2001-12-31
121.5,2002-01-02
131.33999633789062,2002-01-03
132.89999389648438,2002-01-04
132.5399932861328,2002-01-07
135.4199981689453,2002-01-08
135.36000061035156,2002-01-09
136.97999572753906,2002-01-10
124.86000061035156,2002-01-11
120.0,2002-01-14
121.13999938964844,2002-01-15
107.94000244140625,2002-01-16
113.5199966430664,2002-01-17
105.77999877929688,2002-01-18
101.04000091552734,2002-01-22
108.5999984741211,2002-01-23
103.13999938964844,2002-01-24
92.63999938964844,2002-01-25
87.23999786376953,2002-01-28
85.80000305175781,2002-01-29
86.4000015258789,2002-01-30
88.08000183105469,2002-01-31
84.0,2002-02-01
79.73999786376953,2002-02-04
77.16000366210938,2002-02-05
76.13999938964844,2002-02-06
71.69999694824219,2002-02-07
74.45999908447266,2002-02-08
78.5999984741211,2002-02-11
76.80000305175781,2002-02-12
79.13999938964844,2002-02-13
78.12000274658203,2002-02-14
75.5999984741211,2002-02-15
69.05999755859375,2002-02-19
66.9000015258789,2002-02-20
60.779998779296875,2002-02-21
60.47999954223633,2002-02-22
64.19999694824219,2002-02-25
62.099998474121094,2002-02-26
64.19999694824219,2002-02-27
60.900001525878906,2002-02-28
61.91999816894531,2002-03-01
76.13999938964844,2002-03-04
77.69999694824219,2002-03-05
80.58000183105469,2002-03-06
80.69999694824219,2002-03-07
88.37999725341797,2002-03-08
85.86000061035156,2002-03-11
78.95999908447266,2002-03-12
75.41999816894531,2002-03-13
73.91999816894531,2002-03-14
73.37999725341797,2002-03-15
74.63999938964844,2002-03-18
70.80000305175781,2002-03-19
67.80000305175781,2002-03-20
