CHKP,Date
108.05999755859375,2017-08-23
109.16999816894531,2017-08-24
108.70999908447266,2017-08-25
109.02999877929688,2017-08-28
109.05000305175781,2017-08-29
110.16999816894531,2017-08-30
111.87000274658203,2017-08-31
110.88999938964844,2017-09-01
110.0199966430664,2017-09-05
111.0199966430664,2017-09-06
111.41999816894531,2017-09-07
112.62999725341797,2017-09-08
112.69999694824219,2017-09-11
112.3499984741211,2017-09-12
113.33999633789062,2017-09-13
112.76000213623047,2017-09-14
113.0,2017-09-15
112.91000366210938,2017-09-18
112.9800033569336,2017-09-19
111.2699966430664,2017-09-20
110.81999969482422,2017-09-21
111.98999786376953,2017-09-22
110.95999908447266,2017-09-25
111.73999786376953,2017-09-26
112.72000122070312,2017-09-27
112.37000274658203,2017-09-28
114.0199966430664,2017-09-29
115.20999908447266,2017-10-02
115.83999633789062,2017-10-03
115.76000213623047,2017-10-04
116.0,2017-10-05
116.75,2017-10-06
116.11000061035156,2017-10-09
117.27999877929688,2017-10-10
117.70999908447266,2017-10-11
117.76000213623047,2017-10-12
119.12999725341797,2017-10-13
118.06999969482422,2017-10-16
116.94999694824219,2017-10-17
118.01000213623047,2017-10-18
117.9000015258789,2017-10-19
118.5,2017-10-20
117.5199966430664,2017-10-23
117.2699966430664,2017-10-24
115.55999755859375,2017-10-25
115.87999725341797,2017-10-26
117.5,2017-10-27
116.48999786376953,2017-10-30
117.70999908447266,2017-10-31
103.01000213623047,2017-11-01
106.62000274658203,2017-11-02
105.6500015258789,2017-11-03
105.20999908447266,2017-11-06
104.98999786376953,2017-11-07
105.36000061035156,2017-11-08
103.62999725341797,2017-11-09
102.51000213623047,2017-11-10
102.80000305175781,2017-11-13
102.4000015258789,2017-11-14
103.05000305175781,2017-11-15
103.01000213623047,2017-11-16
102.1500015258789,2017-11-17
102.9800033569336,2017-11-20
103.94999694824219,2017-11-21
103.62000274658203,2017-11-22
104.0199966430664,2017-11-24
104.72000122070312,2017-11-27
104.22000122070312,2017-11-28
102.05999755859375,2017-11-29
104.29000091552734,2017-11-30
104.30000305175781,2017-12-01
102.6500015258789,2017-12-04
103.58999633789062,2017-12-05
103.54000091552734,2017-12-06
103.52999877929688,2017-12-07
104.77999877929688,2017-12-08
105.8499984741211,2017-12-11
105.43000030517578,2017-12-12
106.43000030517578,2017-12-13
106.30000305175781,2017-12-14
107.22000122070312,2017-12-15
105.5,2017-12-18
104.94000244140625,2017-12-19
104.37000274658203,2017-12-20
103.20999908447266,2017-12-21
101.91999816894531,2017-12-22
102.69999694824219,2017-12-26
103.30999755859375,2017-12-27
103.68000030517578,2017-12-28
103.62000274658203,2017-12-29
103.7699966430664,2018-01-02
105.20999908447266,2018-01-03
105.62000274658203,2018-01-04
103.41999816894531,2018-01-05
103.5999984741211,2018-01-08
103.19999694824219,2018-01-09
103.13999938964844,2018-01-10
102.94000244140625,2018-01-11
103.0,2018-01-12
102.48999786376953,2018-01-16
103.56999969482422,2018-01-17
103.19999694824219,2018-01-18
104.4800033569336,2018-01-19
105.0,2018-01-22
105.33999633789062,2018-01-23
105.13999938964844,2018-01-24
103.97000122070312,2018-01-25
104.58000183105469,2018-01-26
105.33000183105469,2018-01-29
104.41000366210938,2018-01-30
103.41000366210938,2018-01-31
103.04000091552734,2018-02-01
101.37999725341797,2018-02-02
101.0,2018-02-05
101.44000244140625,2018-02-06
99.02999877929688,2018-02-07
98.19999694824219,2018-02-08
97.83999633789062,2018-02-09
99.4800033569336,2018-02-12
100.83000183105469,2018-02-13
101.19999694824219,2018-02-14
102.93000030517578,2018-02-15
103.27999877929688,2018-02-16
102.20999908447266,2018-02-20
103.01000213623047,2018-02-21
102.5999984741211,2018-02-22
104.30999755859375,2018-02-23
105.83000183105469,2018-02-26
103.69000244140625,2018-02-27
103.88999938964844,2018-02-28
102.58000183105469,2018-03-01
103.83000183105469,2018-03-02
104.25,2018-03-05
103.94999694824219,2018-03-06
105.04000091552734,2018-03-07
105.16999816894531,2018-03-08
105.98999786376953,2018-03-09
106.38999938964844,2018-03-12
105.25,2018-03-13
104.94999694824219,2018-03-14
104.56999969482422,2018-03-15
103.58999633789062,2018-03-16
103.37000274658203,2018-03-19
103.2300033569336,2018-03-20
103.02999877929688,2018-03-21
101.19999694824219,2018-03-22
99.36000061035156,2018-03-23
100.8499984741211,2018-03-26
99.0999984741211,2018-03-27
99.04000091552734,2018-03-28
99.33999633789062,2018-03-29
98.66000366210938,2018-04-02
99.01000213623047,2018-04-03
100.55000305175781,2018-04-04
100.3499984741211,2018-04-05
98.55999755859375,2018-04-06
100.16000366210938,2018-04-09
102.51000213623047,2018-04-10
101.76000213623047,2018-04-11
102.68000030517578,2018-04-12
102.55000305175781,2018-04-13
102.94000244140625,2018-04-16
104.66999816894531,2018-04-17
104.08999633789062,2018-04-18
103.0999984741211,2018-04-19
102.2300033569336,2018-04-20
102.80000305175781,2018-04-23
102.91000366210938,2018-04-24
96.33000183105469,2018-04-25
97.4800033569336,2018-04-26
95.7300033569336,2018-04-27
96.51000213623047,2018-04-30
98.4800033569336,2018-05-01
96.94000244140625,2018-05-02
97.61000061035156,2018-05-03
98.66000366210938,2018-05-04
99.47000122070312,2018-05-07
99.93000030517578,2018-05-08
99.80000305175781,2018-05-09
100.20999908447266,2018-05-10
100.2300033569336,2018-05-11
98.94999694824219,2018-05-14
96.8499984741211,2018-05-15
96.4000015258789,2018-05-16
95.95999908447266,2018-05-17
95.68000030517578,2018-05-18
96.97000122070312,2018-05-21
96.33999633789062,2018-05-22
96.62000274658203,2018-05-23
96.41000366210938,2018-05-24
97.05999755859375,2018-05-25
96.48999786376953,2018-05-29
96.94999694824219,2018-05-30
97.36000061035156,2018-05-31
99.04000091552734,2018-06-01
98.6500015258789,2018-06-04
98.37000274658203,2018-06-05
98.83000183105469,2018-06-06
98.0199966430664,2018-06-07
99.0999984741211,2018-06-08
99.33000183105469,2018-06-11
100.87999725341797,2018-06-12
100.06999969482422,2018-06-13
99.94000244140625,2018-06-14
99.97000122070312,2018-06-15
100.45999908447266,2018-06-18
99.58999633789062,2018-06-19
99.51000213623047,2018-06-20
98.33000183105469,2018-06-21
97.4800033569336,2018-06-22
96.55000305175781,2018-06-25
97.31999969482422,2018-06-26
97.0999984741211,2018-06-27
98.62999725341797,2018-06-28
97.68000030517578,2018-06-29
99.33999633789062,2018-07-02
99.38999938964844,2018-07-03
99.97000122070312,2018-07-05
102.80999755859375,2018-07-06
102.0,2018-07-09
104.38999938964844,2018-07-10
108.37000274658203,2018-07-11
109.88999938964844,2018-07-12
109.30999755859375,2018-07-13
108.97000122070312,2018-07-16
110.11000061035156,2018-07-17
110.66999816894531,2018-07-18
111.23999786376953,2018-07-19
111.55999755859375,2018-07-20
109.91999816894531,2018-07-23
111.0199966430664,2018-07-24
116.80999755859375,2018-07-25
116.66999816894531,2018-07-26
113.58000183105469,2018-07-27
113.54000091552734,2018-07-30
112.66999816894531,2018-07-31
111.97000122070312,2018-08-01
113.11000061035156,2018-08-02
113.12000274658203,2018-08-03
114.19000244140625,2018-08-06
113.12000274658203,2018-08-07
113.3499984741211,2018-08-08
113.80999755859375,2018-08-09
113.68000030517578,2018-08-10
113.29000091552734,2018-08-13
114.25,2018-08-14
113.83999633789062,2018-08-15
114.30999755859375,2018-08-16
114.94000244140625,2018-08-17
114.80999755859375,2018-08-20
114.30999755859375,2018-08-21
115.31999969482422,2018-08-22
115.41999816894531,2018-08-23
115.73999786376953,2018-08-24
115.37999725341797,2018-08-27
115.76000213623047,2018-08-28
117.68000030517578,2018-08-29
116.58999633789062,2018-08-30
116.19000244140625,2018-08-31
116.61000061035156,2018-09-04
115.56999969482422,2018-09-05
115.54000091552734,2018-09-06
115.41999816894531,2018-09-07
117.41000366210938,2018-09-10
117.47000122070312,2018-09-11
117.93000030517578,2018-09-12
119.81999969482422,2018-09-13
120.5,2018-09-14
119.66000366210938,2018-09-17
119.66000366210938,2018-09-18
118.12000274658203,2018-09-19
118.70999908447266,2018-09-20
117.75,2018-09-21
118.4800033569336,2018-09-24
118.16000366210938,2018-09-25
118.45999908447266,2018-09-26
118.11000061035156,2018-09-27
117.66999816894531,2018-09-28
117.7300033569336,2018-10-01
115.66000366210938,2018-10-02
116.69000244140625,2018-10-03
115.56999969482422,2018-10-04
115.5,2018-10-05
114.33999633789062,2018-10-08
113.56999969482422,2018-10-09
110.18000030517578,2018-10-10
110.2699966430664,2018-10-11
111.52999877929688,2018-10-12
111.11000061035156,2018-10-15
113.30000305175781,2018-10-16
112.08000183105469,2018-10-17
110.77999877929688,2018-10-18
110.2699966430664,2018-10-19
112.44999694824219,2018-10-22
113.1500015258789,2018-10-23
108.33000183105469,2018-10-24
109.2300033569336,2018-10-25
108.37000274658203,2018-10-26
106.83999633789062,2018-10-29
107.26000213623047,2018-10-30
111.0,2018-10-31
111.37999725341797,2018-11-01
111.0,2018-11-02
111.63999938964844,2018-11-05
111.83999633789062,2018-11-06
112.8499984741211,2018-11-07
111.61000061035156,2018-11-08
112.63999938964844,2018-11-09
110.77999877929688,2018-11-12
110.93000030517578,2018-11-13
111.29000091552734,2018-11-14
113.54000091552734,2018-11-15
114.33999633789062,2018-11-16
111.41999816894531,2018-11-19
107.12000274658203,2018-11-20
107.98999786376953,2018-11-21
109.13999938964844,2018-11-23
110.19999694824219,2018-11-26
107.8499984741211,2018-11-27
111.1500015258789,2018-11-28
110.37999725341797,2018-11-29
111.80999755859375,2018-11-30
112.47000122070312,2018-12-03
110.20999908447266,2018-12-04
109.98999786376953,2018-12-06
106.27999877929688,2018-12-07
109.12999725341797,2018-12-10
108.83999633789062,2018-12-11
108.73999786376953,2018-12-12
108.44000244140625,2018-12-13
107.41999816894531,2018-12-14
104.13999938964844,2018-12-17
104.55000305175781,2018-12-18
104.36000061035156,2018-12-19
103.12999725341797,2018-12-20
100.04000091552734,2018-12-21
99.5999984741211,2018-12-24
102.9800033569336,2018-12-26
103.47000122070312,2018-12-27
102.91000366210938,2018-12-28
102.6500015258789,2018-12-31
103.5,2019-01-02
102.3499984741211,2019-01-03
105.3499984741211,2019-01-04
104.87000274658203,2019-01-07
107.56999969482422,2019-01-08
107.5,2019-01-09
107.81999969482422,2019-01-10
105.38999938964844,2019-01-11
104.30000305175781,2019-01-14
105.9000015258789,2019-01-15
104.43000030517578,2019-01-16
105.94999694824219,2019-01-17
106.83999633789062,2019-01-18
106.66000366210938,2019-01-22
107.4000015258789,2019-01-23
107.3499984741211,2019-01-24
107.98999786376953,2019-01-25
109.63999938964844,2019-01-28
110.76000213623047,2019-01-29
110.93000030517578,2019-01-30
111.91999816894531,2019-01-31
112.56999969482422,2019-02-01
114.27999877929688,2019-02-04
115.37000274658203,2019-02-05
115.9000015258789,2019-02-06
115.79000091552734,2019-02-07
116.26000213623047,2019-02-08
116.6500015258789,2019-02-11
119.08999633789062,2019-02-12
118.04000091552734,2019-02-13
119.31999969482422,2019-02-14
120.0999984741211,2019-02-15
120.33999633789062,2019-02-19
119.98999786376953,2019-02-20
121.18000030517578,2019-02-21
122.76000213623047,2019-02-22
121.77999877929688,2019-02-25
121.4800033569336,2019-02-26
123.0,2019-02-27
122.30000305175781,2019-02-28
121.30000305175781,2019-03-01
121.1500015258789,2019-03-04
120.56999969482422,2019-03-05
118.9800033569336,2019-03-06
118.45999908447266,2019-03-07
118.94000244140625,2019-03-08
120.02999877929688,2019-03-11
121.19999694824219,2019-03-12
122.04000091552734,2019-03-13
123.80000305175781,2019-03-14
125.63999938964844,2019-03-15
126.75,2019-03-18
126.18000030517578,2019-03-19
125.80999755859375,2019-03-20
126.16000366210938,2019-03-21
125.43000030517578,2019-03-22
125.43000030517578,2019-03-25
126.05999755859375,2019-03-26
124.54000091552734,2019-03-27
124.83000183105469,2019-03-28
126.48999786376953,2019-03-29
126.80000305175781,2019-04-01
127.98999786376953,2019-04-02
127.80000305175781,2019-04-03
124.22000122070312,2019-04-04
123.97000122070312,2019-04-05
124.55999755859375,2019-04-08
124.36000061035156,2019-04-09
125.55000305175781,2019-04-10
125.80999755859375,2019-04-11
130.39999389648438,2019-04-12
131.57000732421875,2019-04-15
130.07000732421875,2019-04-16
129.52999877929688,2019-04-17
119.98999786376953,2019-04-18
118.3499984741211,2019-04-22
118.5199966430664,2019-04-23
118.19000244140625,2019-04-24
119.1500015258789,2019-04-25
119.6500015258789,2019-04-26
120.79000091552734,2019-04-29
120.76000213623047,2019-04-30
118.6500015258789,2019-05-01
118.58999633789062,2019-05-02
119.94000244140625,2019-05-03
119.62000274658203,2019-05-06
116.41999816894531,2019-05-07
117.05000305175781,2019-05-08
117.77999877929688,2019-05-09
118.62999725341797,2019-05-10
115.44999694824219,2019-05-13
116.33000183105469,2019-05-14
116.80999755859375,2019-05-15
119.12000274658203,2019-05-16
118.43000030517578,2019-05-17
117.97000122070312,2019-05-20
117.97000122070312,2019-05-21
118.23999786376953,2019-05-22
113.4000015258789,2019-05-23
113.93000030517578,2019-05-24
113.23999786376953,2019-05-28
113.13999938964844,2019-05-29
112.56999969482422,2019-05-30
110.27999877929688,2019-05-31
109.4000015258789,2019-06-03
112.08999633789062,2019-06-04
112.33999633789062,2019-06-05
111.95999908447266,2019-06-06
111.98999786376953,2019-06-07
113.9800033569336,2019-06-10
113.27999877929688,2019-06-11
113.22000122070312,2019-06-12
113.0,2019-06-13
113.31999969482422,2019-06-14
113.3499984741211,2019-06-17
112.73999786376953,2019-06-18
114.2300033569336,2019-06-19
114.81999969482422,2019-06-20
114.18000030517578,2019-06-21
113.88999938964844,2019-06-24
114.08000183105469,2019-06-25
113.94999694824219,2019-06-26
115.2300033569336,2019-06-27
115.61000061035156,2019-06-28
117.77999877929688,2019-07-01
119.25,2019-07-02
119.47000122070312,2019-07-03
119.55999755859375,2019-07-05
120.2699966430664,2019-07-08
120.20999908447266,2019-07-09
119.73999786376953,2019-07-10
119.2300033569336,2019-07-11
118.80000305175781,2019-07-12
117.62999725341797,2019-07-15
116.25,2019-07-16
115.98999786376953,2019-07-17
116.87999725341797,2019-07-18
116.08000183105469,2019-07-19
115.2699966430664,2019-07-22
115.70999908447266,2019-07-23
113.25,2019-07-24
113.68000030517578,2019-07-25
112.48999786376953,2019-07-26
111.87999725341797,2019-07-29
111.43000030517578,2019-07-30
111.94999694824219,2019-07-31
110.79000091552734,2019-08-01
111.73999786376953,2019-08-02
108.08999633789062,2019-08-05
108.22000122070312,2019-08-06
109.31999969482422,2019-08-07
111.69999694824219,2019-08-08
111.04000091552734,2019-08-09
109.43000030517578,2019-08-12
110.62000274658203,2019-08-13
107.51000213623047,2019-08-14
107.63999938964844,2019-08-15
108.12000274658203,2019-08-16
108.7699966430664,2019-08-19
108.47000122070312,2019-08-20
109.20999908447266,2019-08-21
108.9800033569336,2019-08-22
106.80000305175781,2019-08-23
106.5199966430664,2019-08-26
106.72000122070312,2019-08-27
105.77999877929688,2019-08-28
107.45999908447266,2019-08-29
107.69999694824219,2019-08-30
106.52999877929688,2019-09-03
106.26000213623047,2019-09-04
108.0,2019-09-05
107.44000244140625,2019-09-06
109.88999938964844,2019-09-09
111.27999877929688,2019-09-10
112.61000061035156,2019-09-11
111.31999969482422,2019-09-12
111.87999725341797,2019-09-13
111.01000213623047,2019-09-16
110.69000244140625,2019-09-17
111.08999633789062,2019-09-18
108.18000030517578,2019-09-19
108.9000015258789,2019-09-20
108.44000244140625,2019-09-23
106.16999816894531,2019-09-24
107.75,2019-09-25
109.12000274658203,2019-09-26
108.16999816894531,2019-09-27
109.5,2019-09-30
107.43000030517578,2019-10-01
107.94999694824219,2019-10-02
107.9000015258789,2019-10-03
111.0,2019-10-04
110.91000366210938,2019-10-07
109.38999938964844,2019-10-08
110.16000366210938,2019-10-09
109.4800033569336,2019-10-10
111.26000213623047,2019-10-11
108.73999786376953,2019-10-14
108.9000015258789,2019-10-15
108.19999694824219,2019-10-16
108.05000305175781,2019-10-17
107.41000366210938,2019-10-18
107.38999938964844,2019-10-21
106.63999938964844,2019-10-22
107.33999633789062,2019-10-23
108.5,2019-10-24
108.31999969482422,2019-10-25
109.0199966430664,2019-10-28
113.11000061035156,2019-10-29
112.1500015258789,2019-10-30
112.41000366210938,2019-10-31
112.12000274658203,2019-11-01
111.55000305175781,2019-11-04
113.38999938964844,2019-11-05
113.73999786376953,2019-11-06
114.58999633789062,2019-11-07
115.41999816894531,2019-11-08
115.87000274658203,2019-11-11
115.69999694824219,2019-11-12
115.81999969482422,2019-11-13
116.27999877929688,2019-11-14
116.4000015258789,2019-11-15
116.87000274658203,2019-11-18
117.30999755859375,2019-11-19
116.58000183105469,2019-11-20
116.2699966430664,2019-11-21
117.12000274658203,2019-11-22
117.16000366210938,2019-11-25
117.31999969482422,2019-11-26
118.63999938964844,2019-11-27
117.87999725341797,2019-11-29
116.38999938964844,2019-12-02
113.0199966430664,2019-12-03
112.56999969482422,2019-12-04
113.30999755859375,2019-12-05
112.93000030517578,2019-12-06
113.47000122070312,2019-12-09
112.38999938964844,2019-12-10
113.52999877929688,2019-12-11
113.7699966430664,2019-12-12
113.30999755859375,2019-12-13
113.18000030517578,2019-12-16
111.0,2019-12-17
112.16999816894531,2019-12-18
112.68000030517578,2019-12-19
111.68000030517578,2019-12-20
111.75,2019-12-23
111.58000183105469,2019-12-24
112.06999969482422,2019-12-26
111.80000305175781,2019-12-27
111.68000030517578,2019-12-30
110.95999908447266,2019-12-31
112.26000213623047,2020-01-02
112.29000091552734,2020-01-03
112.80000305175781,2020-01-06
112.02999877929688,2020-01-07
111.4800033569336,2020-01-08
111.70999908447266,2020-01-09
112.62000274658203,2020-01-10
113.44000244140625,2020-01-13
113.68000030517578,2020-01-14
113.91999816894531,2020-01-15
114.77999877929688,2020-01-16
113.75,2020-01-17
113.88999938964844,2020-01-21
114.87999725341797,2020-01-22
115.51000213623047,2020-01-23
115.4800033569336,2020-01-24
114.33000183105469,2020-01-27
113.7699966430664,2020-01-28
113.94999694824219,2020-01-29
114.37000274658203,2020-01-30
114.30999755859375,2020-01-31
113.58000183105469,2020-02-03
115.12000274658203,2020-02-04
115.5199966430664,2020-02-05
117.52999877929688,2020-02-06
117.26000213623047,2020-02-07
118.08000183105469,2020-02-10
117.87999725341797,2020-02-11
119.27999877929688,2020-02-12
117.87999725341797,2020-02-13
117.0999984741211,2020-02-14
116.4000015258789,2020-02-18
117.0,2020-02-19
117.54000091552734,2020-02-20
116.33999633789062,2020-02-21
111.6500015258789,2020-02-24
106.37999725341797,2020-02-25
103.66000366210938,2020-02-26
101.63999938964844,2020-02-27
103.80000305175781,2020-02-28
104.12000274658203,2020-03-02
100.5,2020-03-03
104.0,2020-03-04
100.58000183105469,2020-03-05
98.5999984741211,2020-03-06
91.77999877929688,2020-03-09
92.73999786376953,2020-03-10
90.75,2020-03-11
82.05000305175781,2020-03-12
93.66999816894531,2020-03-13
90.93000030517578,2020-03-16
99.83999633789062,2020-03-17
92.06999969482422,2020-03-18
91.51000213623047,2020-03-19
89.75,2020-03-20
87.5,2020-03-23
91.94000244140625,2020-03-24
93.86000061035156,2020-03-25
95.5,2020-03-26
99.06999969482422,2020-03-27
99.19000244140625,2020-03-30
100.54000091552734,2020-03-31
98.27999877929688,2020-04-01
98.73999786376953,2020-04-02
98.30999755859375,2020-04-03
103.58000183105469,2020-04-06
105.13999938964844,2020-04-07
107.04000091552734,2020-04-08
105.36000061035156,2020-04-09
105.0,2020-04-13
103.77999877929688,2020-04-14
102.0999984741211,2020-04-15
104.91000366210938,2020-04-16
106.12000274658203,2020-04-17
105.33000183105469,2020-04-20
101.79000091552734,2020-04-21
103.87999725341797,2020-04-22
103.83999633789062,2020-04-23
104.37000274658203,2020-04-24
108.08999633789062,2020-04-27
105.25,2020-04-28
105.55999755859375,2020-04-29
105.73999786376953,2020-04-30
101.98999786376953,2020-05-01
103.62000274658203,2020-05-04
105.1500015258789,2020-05-05
105.6500015258789,2020-05-06
107.20999908447266,2020-05-07
106.98999786376953,2020-05-08
107.98999786376953,2020-05-11
105.05999755859375,2020-05-12
102.4000015258789,2020-05-13
104.8499984741211,2020-05-14
104.75,2020-05-15
106.44000244140625,2020-05-18
105.5,2020-05-19
107.79000091552734,2020-05-20
106.4800033569336,2020-05-21
106.91000366210938,2020-05-22
107.6500015258789,2020-05-26
107.2300033569336,2020-05-27
107.86000061035156,2020-05-28
109.66999816894531,2020-05-29
108.38999938964844,2020-06-01
108.08999633789062,2020-06-02
107.30000305175781,2020-06-03
108.8499984741211,2020-06-04
111.66999816894531,2020-06-05
111.61000061035156,2020-06-08
110.76000213623047,2020-06-09
110.26000213623047,2020-06-10
105.45999908447266,2020-06-11
106.08000183105469,2020-06-12
106.12999725341797,2020-06-15
108.12999725341797,2020-06-16
108.05000305175781,2020-06-17
108.45999908447266,2020-06-18
107.62000274658203,2020-06-19
106.51000213623047,2020-06-22
107.0,2020-06-23
105.0199966430664,2020-06-24
106.38999938964844,2020-06-25
105.9000015258789,2020-06-26
106.3499984741211,2020-06-29
107.43000030517578,2020-06-30
107.91999816894531,2020-07-01
108.58999633789062,2020-07-02
111.52999877929688,2020-07-06
115.87999725341797,2020-07-07
115.94000244140625,2020-07-08
118.7300033569336,2020-07-09
119.44999694824219,2020-07-10
116.62999725341797,2020-07-13
118.37999725341797,2020-07-14
120.37999725341797,2020-07-15
119.2300033569336,2020-07-16
120.8499984741211,2020-07-17
124.79000091552734,2020-07-20
124.36000061035156,2020-07-21
123.0199966430664,2020-07-22
124.19999694824219,2020-07-23
123.4800033569336,2020-07-24
123.9800033569336,2020-07-27
121.16999816894531,2020-07-28
122.76000213623047,2020-07-29
123.54000091552734,2020-07-30
125.3499984741211,2020-07-31
122.41000366210938,2020-08-03
123.37000274658203,2020-08-04
125.22000122070312,2020-08-05
123.72000122070312,2020-08-06
123.7300033569336,2020-08-07
124.63999938964844,2020-08-10
123.98999786376953,2020-08-11
124.95999908447266,2020-08-12
124.88999938964844,2020-08-13
123.94999694824219,2020-08-14
123.66000366210938,2020-08-17
127.61000061035156,2020-08-18
128.0800018310547,2020-08-19
127.83999633789062,2020-08-20
128.3699951171875,2020-08-21
129.67999267578125,2020-08-24
127.83999633789062,2020-08-25
128.9499969482422,2020-08-26
127.62999725341797,2020-08-27
126.88999938964844,2020-08-28
126.26000213623047,2020-08-31
126.63999938964844,2020-09-01
130.5800018310547,2020-09-02
124.01000213623047,2020-09-03
119.9800033569336,2020-09-04
117.44000244140625,2020-09-08
119.79000091552734,2020-09-09
118.0999984741211,2020-09-10
118.2699966430664,2020-09-11
121.0,2020-09-14
122.77999877929688,2020-09-15
120.83000183105469,2020-09-16
119.9800033569336,2020-09-17
118.0,2020-09-18
116.87999725341797,2020-09-21
120.05000305175781,2020-09-22
118.55000305175781,2020-09-23
118.18000030517578,2020-09-24
120.19000244140625,2020-09-25
121.5999984741211,2020-09-28
120.7300033569336,2020-09-29
120.33999633789062,2020-09-30
118.8499984741211,2020-10-01
118.30999755859375,2020-10-02
121.26000213623047,2020-10-05
121.04000091552734,2020-10-06
122.62000274658203,2020-10-07
123.33000183105469,2020-10-08
125.18000030517578,2020-10-09
126.77999877929688,2020-10-12
127.12999725341797,2020-10-13
128.02999877929688,2020-10-14
127.66999816894531,2020-10-15
126.62000274658203,2020-10-16
126.48999786376953,2020-10-19
123.75,2020-10-20
124.45999908447266,2020-10-21
121.0,2020-10-22
120.47000122070312,2020-10-23
120.0,2020-10-26
119.45999908447266,2020-10-27
115.52999877929688,2020-10-28
115.8499984741211,2020-10-29
113.55999755859375,2020-10-30
115.51000213623047,2020-11-02
118.30000305175781,2020-11-03
119.4000015258789,2020-11-04
121.2300033569336,2020-11-05
121.26000213623047,2020-11-06
119.5199966430664,2020-11-09
116.58000183105469,2020-11-10
118.0,2020-11-11
116.25,2020-11-12
118.66999816894531,2020-11-13
119.29000091552734,2020-11-16
119.13999938964844,2020-11-17
117.48999786376953,2020-11-18
119.18000030517578,2020-11-19
118.9000015258789,2020-11-20
119.86000061035156,2020-11-23
118.8499984741211,2020-11-24
119.43000030517578,2020-11-25
119.72000122070312,2020-11-27
117.68000030517578,2020-11-30
118.97000122070312,2020-12-01
118.12000274658203,2020-12-02
119.76000213623047,2020-12-03
120.22000122070312,2020-12-04
119.56999969482422,2020-12-07
123.16000366210938,2020-12-08
120.86000061035156,2020-12-09
119.75,2020-12-10
120.31999969482422,2020-12-11
122.5199966430664,2020-12-14
123.12999725341797,2020-12-15
120.76000213623047,2020-12-16
119.62999725341797,2020-12-17
122.25,2020-12-18
126.97000122070312,2020-12-21
133.4199981689453,2020-12-22
134.8800048828125,2020-12-23
134.75,2020-12-24
137.58999633789062,2020-12-28
135.0399932861328,2020-12-29
134.1199951171875,2020-12-30
132.91000366210938,2020-12-31
129.8800048828125,2021-01-04
128.74000549316406,2021-01-05
126.41999816894531,2021-01-06
127.05999755859375,2021-01-07
131.9600067138672,2021-01-08
133.91000366210938,2021-01-11
132.7899932861328,2021-01-12
129.67999267578125,2021-01-13
128.6300048828125,2021-01-14
127.61000061035156,2021-01-15
127.62999725341797,2021-01-19
127.62000274658203,2021-01-20
127.12000274658203,2021-01-21
129.39999389648438,2021-01-22
130.0399932861328,2021-01-25
130.8000030517578,2021-01-26
133.22999572753906,2021-01-27
132.22000122070312,2021-01-28
127.73999786376953,2021-01-29
132.74000549316406,2021-02-01
134.10000610351562,2021-02-02
120.02999877929688,2021-02-03
120.56999969482422,2021-02-04
118.26000213623047,2021-02-05
117.6500015258789,2021-02-08
118.08999633789062,2021-02-09
118.6500015258789,2021-02-10
120.16000366210938,2021-02-11
120.72000122070312,2021-02-12
117.80000305175781,2021-02-16
116.91999816894531,2021-02-17
116.44000244140625,2021-02-18
115.87999725341797,2021-02-19
115.94000244140625,2021-02-22
114.02999877929688,2021-02-23
113.05000305175781,2021-02-24
111.23999786376953,2021-02-25
110.23999786376953,2021-02-26
113.02999877929688,2021-03-01
111.23999786376953,2021-03-02
110.30999755859375,2021-03-03
110.63999938964844,2021-03-04
114.25,2021-03-05
112.4000015258789,2021-03-08
114.19999694824219,2021-03-09
114.43000030517578,2021-03-10
115.2300033569336,2021-03-11
115.1500015258789,2021-03-12
117.41999816894531,2021-03-15
117.97000122070312,2021-03-16
117.05999755859375,2021-03-17
116.08999633789062,2021-03-18
116.68000030517578,2021-03-19
117.19999694824219,2021-03-22
115.83999633789062,2021-03-23
114.27999877929688,2021-03-24
113.26000213623047,2021-03-25
115.25,2021-03-26
115.94999694824219,2021-03-29
114.43000030517578,2021-03-30
111.97000122070312,2021-03-31
113.5999984741211,2021-04-01
115.5999984741211,2021-04-05
115.1500015258789,2021-04-06
114.93000030517578,2021-04-07
115.55999755859375,2021-04-08
115.37000274658203,2021-04-09
116.41000366210938,2021-04-12
116.72000122070312,2021-04-13
116.6500015258789,2021-04-14
118.47000122070312,2021-04-15
118.83000183105469,2021-04-16
119.18000030517578,2021-04-19
119.04000091552734,2021-04-20
119.77999877929688,2021-04-21
119.94000244140625,2021-04-22
119.80000305175781,2021-04-23
117.36000061035156,2021-04-26
118.88999938964844,2021-04-27
117.62999725341797,2021-04-28
118.0,2021-04-29
116.80999755859375,2021-04-30
118.8499984741211,2021-05-03
120.0999984741211,2021-05-04
119.91000366210938,2021-05-05
120.02999877929688,2021-05-06
119.87000274658203,2021-05-07
119.8499984741211,2021-05-10
117.93000030517578,2021-05-11
117.72000122070312,2021-05-12
117.80000305175781,2021-05-13
118.94999694824219,2021-05-14
116.94000244140625,2021-05-17
115.5999984741211,2021-05-18
117.06999969482422,2021-05-19
117.95999908447266,2021-05-20
118.08999633789062,2021-05-21
119.02999877929688,2021-05-24
118.19999694824219,2021-05-25
118.23999786376953,2021-05-26
116.44999694824219,2021-05-27
116.9800033569336,2021-05-28
