CIEN,Date
66.56999969482422,2001-10-02
84.20999908447266,2001-10-03
79.02999877929688,2001-10-04
87.43000030517578,2001-10-05
87.29000091552734,2001-10-08
80.22000122070312,2001-10-09
87.36000061035156,2001-10-10
106.68000030517578,2001-10-11
119.91000366210938,2001-10-12
114.66000366210938,2001-10-15
128.4499969482422,2001-10-16
111.0199966430664,2001-10-17
118.30000305175781,2001-10-18
115.01000213623047,2001-10-19
116.97000122070312,2001-10-22
121.23999786376953,2001-10-23
135.4499969482422,2001-10-24
152.52999877929688,2001-10-25
138.60000610351562,2001-10-26
126.3499984741211,2001-10-29
116.69000244140625,2001-10-30
113.81999969482422,2001-10-31
115.22000122070312,2001-11-01
105.62999725341797,2001-11-02
118.44000244140625,2001-11-05
113.68000030517578,2001-11-06
121.80000305175781,2001-11-07
117.5999984741211,2001-11-08
120.26000213623047,2001-11-09
131.80999755859375,2001-11-12
129.00999450683594,2001-11-13
131.38999938964844,2001-11-14
133.6300048828125,2001-11-15
135.94000244140625,2001-11-16
148.1199951171875,2001-11-19
133.55999755859375,2001-11-20
136.14999389648438,2001-11-21
138.6699981689453,2001-11-23
141.3300018310547,2001-11-26
141.3300018310547,2001-11-27
124.66999816894531,2001-11-28
128.72999572753906,2001-11-29
124.25,2001-11-30
119.41999816894531,2001-12-03
131.11000061035156,2001-12-04
142.58999633789062,2001-12-05
136.9199981689453,2001-12-06
130.05999755859375,2001-12-07
128.24000549316406,2001-12-10
132.50999450683594,2001-12-11
125.79000091552734,2001-12-12
104.58000183105469,2001-12-13
99.81999969482422,2001-12-14
104.37000274658203,2001-12-17
108.29000091552734,2001-12-18
102.2699966430664,2001-12-19
98.06999969482422,2001-12-20
101.01000213623047,2001-12-21
99.26000213623047,2001-12-24
98.41999816894531,2001-12-26
99.61000061035156,2001-12-27
99.47000122070312,2001-12-28
100.16999816894531,2001-12-31
109.12999725341797,2002-01-02
109.76000213623047,2002-01-03
115.29000091552734,2002-01-04
117.25,2002-01-07
109.9000015258789,2002-01-08
109.41000366210938,2002-01-09
107.5199966430664,2002-01-10
102.4800033569336,2002-01-11
98.69999694824219,2002-01-14
98.7699966430664,2002-01-15
92.26000213623047,2002-01-16
96.94999694824219,2002-01-17
94.77999877929688,2002-01-18
91.27999877929688,2002-01-22
95.83000183105469,2002-01-23
97.51000213623047,2002-01-24
93.94000244140625,2002-01-25
95.83000183105469,2002-01-28
93.94000244140625,2002-01-29
94.56999969482422,2002-01-30
88.9000015258789,2002-01-31
84.0,2002-02-01
70.83999633789062,2002-02-04
63.0,2002-02-05
63.13999938964844,2002-02-06
64.33000183105469,2002-02-07
66.22000122070312,2002-02-08
73.29000091552734,2002-02-11
70.55999755859375,2002-02-12
68.66999816894531,2002-02-13
63.84000015258789,2002-02-14
61.11000061035156,2002-02-15
59.150001525878906,2002-02-19
60.900001525878906,2002-02-20
53.20000076293945,2002-02-21
52.9900016784668,2002-02-22
55.5099983215332,2002-02-25
56.349998474121094,2002-02-26
54.599998474121094,2002-02-27
54.31999969482422,2002-02-28
56.77000045776367,2002-03-01
60.970001220703125,2002-03-04
64.75,2002-03-05
66.98999786376953,2002-03-06
67.9000015258789,2002-03-07
64.88999938964844,2002-03-08
72.02999877929688,2002-03-11
67.05999755859375,2002-03-12
64.05000305175781,2002-03-13
61.7400016784668,2002-03-14
62.650001525878906,2002-03-15
62.22999954223633,2002-03-18
58.59000015258789,2002-03-19
57.33000183105469,2002-03-20
60.130001068115234,2002-03-21
59.9900016784668,2002-03-22
58.45000076293945,2002-03-25
58.79999923706055,2002-03-26
56.4900016784668,2002-03-27
63.0,2002-03-28
65.58999633789062,2002-04-01
62.5099983215332,2002-04-02
59.43000030517578,2002-04-03
60.060001373291016,2002-04-04
56.90999984741211,2002-04-05
56.41999816894531,2002-04-08
56.0,2002-04-09
54.95000076293945,2002-04-10
52.5,2002-04-11
52.849998474121094,2002-04-12
54.880001068115234,2002-04-15
59.849998474121094,2002-04-16
61.18000030517578,2002-04-17
59.91999816894531,2002-04-18
60.47999954223633,2002-04-19
56.209999084472656,2002-04-22
53.900001525878906,2002-04-23
54.040000915527344,2002-04-24
54.25,2002-04-25
52.5,2002-04-26
50.61000061035156,2002-04-29
52.43000030517578,2002-04-30
51.59000015258789,2002-05-01
49.349998474121094,2002-05-02
48.29999923706055,2002-05-03
46.54999923706055,2002-05-06
42.630001068115234,2002-05-07
51.59000015258789,2002-05-08
49.41999816894531,2002-05-09
45.709999084472656,2002-05-10
48.86000061035156,2002-05-13
49.630001068115234,2002-05-14
49.279998779296875,2002-05-15
50.2599983215332,2002-05-16
50.2599983215332,2002-05-17
48.93000030517578,2002-05-20
46.130001068115234,2002-05-21
45.08000183105469,2002-05-22
42.560001373291016,2002-05-23
42.560001373291016,2002-05-24
42.0,2002-05-28
41.790000915527344,2002-05-29
41.22999954223633,2002-05-30
39.619998931884766,2002-05-31
36.75,2002-06-03
38.43000030517578,2002-06-04
37.380001068115234,2002-06-05
35.209999084472656,2002-06-06
35.97999954223633,2002-06-07
34.790000915527344,2002-06-10
32.34000015258789,2002-06-11
29.959999084472656,2002-06-12
30.59000015258789,2002-06-13
29.610000610351562,2002-06-14
33.599998474121094,2002-06-17
30.799999237060547,2002-06-18
27.719999313354492,2002-06-19
26.8799991607666,2002-06-20
27.649999618530273,2002-06-21
28.770000457763672,2002-06-24
26.950000762939453,2002-06-25
26.110000610351562,2002-06-26
29.540000915527344,2002-06-27
29.329999923706055,2002-06-28
28.84000015258789,2002-07-01
28.90999984741211,2002-07-02
29.190000534057617,2002-07-03
32.47999954223633,2002-07-05
33.38999938964844,2002-07-08
34.15999984741211,2002-07-09
34.15999984741211,2002-07-10
37.72999954223633,2002-07-11
38.91999816894531,2002-07-12
42.41999816894531,2002-07-15
42.0,2002-07-16
41.93000030517578,2002-07-17
38.849998474121094,2002-07-18
36.2599983215332,2002-07-19
34.86000061035156,2002-07-22
31.010000228881836,2002-07-23
32.900001525878906,2002-07-24
28.90999984741211,2002-07-25
28.209999084472656,2002-07-26
29.75,2002-07-29
29.469999313354492,2002-07-30
28.209999084472656,2002-07-31
26.600000381469727,2002-08-01
26.25,2002-08-02
25.200000762939453,2002-08-05
27.93000030517578,2002-08-06
28.6299991607666,2002-08-07
29.68000030517578,2002-08-08
28.280000686645508,2002-08-09
26.530000686645508,2002-08-12
25.6200008392334,2002-08-13
29.329999923706055,2002-08-14
28.559999465942383,2002-08-15
29.329999923706055,2002-08-16
30.100000381469727,2002-08-19
30.170000076293945,2002-08-20
31.43000030517578,2002-08-21
28.84000015258789,2002-08-22
29.1200008392334,2002-08-23
30.729999542236328,2002-08-26
33.31999969482422,2002-08-27
29.190000534057617,2002-08-28
29.81999969482422,2002-08-29
28.350000381469727,2002-08-30
26.110000610351562,2002-09-03
27.579999923706055,2002-09-04
26.600000381469727,2002-09-05
27.649999618530273,2002-09-06
27.020000457763672,2002-09-09
27.860000610351562,2002-09-10
30.100000381469727,2002-09-11
29.049999237060547,2002-09-12
28.84000015258789,2002-09-13
27.15999984741211,2002-09-16
27.229999542236328,2002-09-17
25.6200008392334,2002-09-18
23.729999542236328,2002-09-19
24.43000030517578,2002-09-20
24.079999923706055,2002-09-23
24.149999618530273,2002-09-24
27.020000457763672,2002-09-25
24.219999313354492,2002-09-26
22.260000228881836,2002-09-27
20.790000915527344,2002-09-30
21.280000686645508,2002-10-01
18.200000762939453,2002-10-02
17.56999969482422,2002-10-03
17.219999313354492,2002-10-04
17.149999618530273,2002-10-07
18.829999923706055,2002-10-08
17.989999771118164,2002-10-09
19.110000610351562,2002-10-10
18.549999237060547,2002-10-11
19.31999969482422,2002-10-14
20.790000915527344,2002-10-15
19.25,2002-10-16
19.950000762939453,2002-10-17
19.18000030517578,2002-10-18
19.530000686645508,2002-10-21
22.1200008392334,2002-10-22
24.219999313354492,2002-10-23
25.969999313354492,2002-10-24
25.969999313354492,2002-10-25
25.059999465942383,2002-10-28
22.469999313354492,2002-10-29
24.56999969482422,2002-10-30
25.760000228881836,2002-10-31
30.65999984741211,2002-11-01
28.559999465942383,2002-11-04
28.6299991607666,2002-11-05
30.170000076293945,2002-11-06
28.350000381469727,2002-11-07
27.649999618530273,2002-11-08
24.5,2002-11-11
26.040000915527344,2002-11-12
28.700000762939453,2002-11-13
34.09000015258789,2002-11-14
32.130001068115234,2002-11-15
31.709999084472656,2002-11-18
29.68000030517578,2002-11-19
31.219999313354492,2002-11-20
33.95000076293945,2002-11-21
39.060001373291016,2002-11-22
41.86000061035156,2002-11-25
40.7400016784668,2002-11-26
44.029998779296875,2002-11-27
46.54999923706055,2002-11-29
46.34000015258789,2002-12-02
41.650001525878906,2002-12-03
40.11000061035156,2002-12-04
41.720001220703125,2002-12-05
41.720001220703125,2002-12-06
35.70000076293945,2002-12-09
37.2400016784668,2002-12-10
36.2599983215332,2002-12-11
43.400001525878906,2002-12-12
41.09000015258789,2002-12-13
40.18000030517578,2002-12-16
41.22999954223633,2002-12-17
38.849998474121094,2002-12-18
37.59000015258789,2002-12-19
37.310001373291016,2002-12-20
39.970001220703125,2002-12-23
38.43000030517578,2002-12-24
38.43000030517578,2002-12-26
37.52000045776367,2002-12-27
36.68000030517578,2002-12-30
35.97999954223633,2002-12-31
39.689998626708984,2003-01-02
39.7599983215332,2003-01-03
45.220001220703125,2003-01-06
45.08000183105469,2003-01-07
43.81999969482422,2003-01-08
46.20000076293945,2003-01-09
51.380001068115234,2003-01-10
51.65999984741211,2003-01-13
52.5,2003-01-14
49.630001068115234,2003-01-15
47.040000915527344,2003-01-16
43.400001525878906,2003-01-17
44.310001373291016,2003-01-21
42.630001068115234,2003-01-22
43.400001525878906,2003-01-23
44.65999984741211,2003-01-24
40.95000076293945,2003-01-27
44.16999816894531,2003-01-28
44.16999816894531,2003-01-29
41.86000061035156,2003-01-30
40.599998474121094,2003-01-31
40.599998474121094,2003-02-03
39.34000015258789,2003-02-04
39.20000076293945,2003-02-05
38.779998779296875,2003-02-06
38.220001220703125,2003-02-07
40.95000076293945,2003-02-10
40.25,2003-02-11
38.220001220703125,2003-02-12
37.65999984741211,2003-02-13
39.54999923706055,2003-02-14
40.529998779296875,2003-02-18
38.63999938964844,2003-02-19
37.869998931884766,2003-02-20
37.380001068115234,2003-02-21
36.470001220703125,2003-02-24
37.52000045776367,2003-02-25
36.470001220703125,2003-02-26
37.2400016784668,2003-02-27
37.939998626708984,2003-02-28
37.099998474121094,2003-03-03
37.029998779296875,2003-03-04
36.33000183105469,2003-03-05
36.75,2003-03-06
36.959999084472656,2003-03-07
36.04999923706055,2003-03-10
33.599998474121094,2003-03-11
31.360000610351562,2003-03-12
33.7400016784668,2003-03-13
34.15999984741211,2003-03-14
35.349998474121094,2003-03-17
35.77000045776367,2003-03-18
34.439998626708984,2003-03-19
34.720001220703125,2003-03-20
34.86000061035156,2003-03-21
32.900001525878906,2003-03-24
33.599998474121094,2003-03-25
32.689998626708984,2003-03-26
31.989999771118164,2003-03-27
31.010000228881836,2003-03-28
30.59000015258789,2003-03-31
30.170000076293945,2003-04-01
31.780000686645508,2003-04-02
32.619998931884766,2003-04-03
33.25,2003-04-04
34.58000183105469,2003-04-07
32.83000183105469,2003-04-08
31.360000610351562,2003-04-09
30.520000457763672,2003-04-10
30.65999984741211,2003-04-11
30.65999984741211,2003-04-14
29.81999969482422,2003-04-15
30.450000762939453,2003-04-16
31.709999084472656,2003-04-17
30.799999237060547,2003-04-21
31.5,2003-04-22
30.729999542236328,2003-04-23
30.59000015258789,2003-04-24
29.540000915527344,2003-04-25
31.219999313354492,2003-04-28
33.040000915527344,2003-04-29
34.15999984741211,2003-04-30
36.04999923706055,2003-05-01
37.310001373291016,2003-05-02
39.619998931884766,2003-05-05
40.95000076293945,2003-05-06
38.63999938964844,2003-05-07
36.61000061035156,2003-05-08
37.79999923706055,2003-05-09
38.150001525878906,2003-05-12
38.849998474121094,2003-05-13
38.5,2003-05-14
38.63999938964844,2003-05-15
38.150001525878906,2003-05-16
35.97999954223633,2003-05-19
35.209999084472656,2003-05-20
37.59000015258789,2003-05-21
34.790000915527344,2003-05-22
34.09000015258789,2003-05-23
36.400001525878906,2003-05-27
38.150001525878906,2003-05-28
38.91999816894531,2003-05-29
40.25,2003-05-30
38.849998474121094,2003-06-02
38.08000183105469,2003-06-03
39.20000076293945,2003-06-04
39.83000183105469,2003-06-05
39.900001525878906,2003-06-06
38.709999084472656,2003-06-09
37.72999954223633,2003-06-10
38.56999969482422,2003-06-11
39.060001373291016,2003-06-12
37.029998779296875,2003-06-13
35.0,2003-06-16
35.349998474121094,2003-06-17
37.099998474121094,2003-06-18
36.61000061035156,2003-06-19
35.560001373291016,2003-06-20
34.720001220703125,2003-06-23
35.41999816894531,2003-06-24
35.349998474121094,2003-06-25
36.189998626708984,2003-06-26
36.400001525878906,2003-06-27
36.189998626708984,2003-06-30
36.959999084472656,2003-07-01
37.79999923706055,2003-07-02
38.56999969482422,2003-07-03
40.040000915527344,2003-07-07
40.25,2003-07-08
46.47999954223633,2003-07-09
44.45000076293945,2003-07-10
45.0099983215332,2003-07-11
44.72999954223633,2003-07-14
43.88999938964844,2003-07-15
41.439998626708984,2003-07-16
38.36000061035156,2003-07-17
38.849998474121094,2003-07-18
37.79999923706055,2003-07-21
41.22999954223633,2003-07-22
40.38999938964844,2003-07-23
38.9900016784668,2003-07-24
40.880001068115234,2003-07-25
41.15999984741211,2003-07-28
39.970001220703125,2003-07-29
39.689998626708984,2003-07-30
40.31999969482422,2003-07-31
40.38999938964844,2003-08-01
38.9900016784668,2003-08-04
37.2400016784668,2003-08-05
36.400001525878906,2003-08-06
36.400001525878906,2003-08-07
36.68000030517578,2003-08-08
37.52000045776367,2003-08-11
37.45000076293945,2003-08-12
37.79999923706055,2003-08-13
38.5,2003-08-14
38.709999084472656,2003-08-15
40.31999969482422,2003-08-18
41.93000030517578,2003-08-19
40.7400016784668,2003-08-20
42.279998779296875,2003-08-21
41.02000045776367,2003-08-22
40.599998474121094,2003-08-25
43.2599983215332,2003-08-26
43.959999084472656,2003-08-27
45.0099983215332,2003-08-28
45.5,2003-08-29
45.849998474121094,2003-09-02
47.810001373291016,2003-09-03
48.5099983215332,2003-09-04
48.5099983215332,2003-09-05
51.72999954223633,2003-09-08
49.41999816894531,2003-09-09
47.18000030517578,2003-09-10
48.720001220703125,2003-09-11
48.439998626708984,2003-09-12
46.900001525878906,2003-09-15
48.86000061035156,2003-09-16
49.560001373291016,2003-09-17
49.209999084472656,2003-09-18
47.529998779296875,2003-09-19
45.849998474121094,2003-09-22
45.63999938964844,2003-09-23
43.04999923706055,2003-09-24
42.4900016784668,2003-09-25
40.599998474121094,2003-09-26
41.93000030517578,2003-09-29
41.02000045776367,2003-09-30
41.02000045776367,2003-10-01
41.58000183105469,2003-10-02
43.68000030517578,2003-10-03
44.65999984741211,2003-10-06
45.220001220703125,2003-10-07
43.470001220703125,2003-10-08
44.2400016784668,2003-10-09
45.08000183105469,2003-10-10
45.36000061035156,2003-10-13
45.43000030517578,2003-10-14
45.150001525878906,2003-10-15
45.779998779296875,2003-10-16
44.16999816894531,2003-10-17
44.16999816894531,2003-10-20
45.56999969482422,2003-10-21
43.88999938964844,2003-10-22
42.560001373291016,2003-10-23
41.86000061035156,2003-10-24
42.279998779296875,2003-10-27
44.65999984741211,2003-10-28
45.0099983215332,2003-10-29
44.869998931884766,2003-10-30
44.869998931884766,2003-10-31
46.689998626708984,2003-11-03
46.900001525878906,2003-11-04
47.810001373291016,2003-11-05
47.880001068115234,2003-11-06
48.29999923706055,2003-11-07
45.91999816894531,2003-11-10
44.939998626708984,2003-11-11
47.18000030517578,2003-11-12
46.27000045776367,2003-11-13
45.0099983215332,2003-11-14
43.61000061035156,2003-11-17
45.36000061035156,2003-11-18
46.40999984741211,2003-11-19
46.619998931884766,2003-11-20
46.970001220703125,2003-11-21
49.209999084472656,2003-11-24
48.369998931884766,2003-11-25
49.13999938964844,2003-11-26
49.560001373291016,2003-11-28
50.2599983215332,2003-12-01
49.90999984741211,2003-12-02
48.09000015258789,2003-12-03
49.209999084472656,2003-12-04
48.5099983215332,2003-12-05
47.31999969482422,2003-12-08
46.27000045776367,2003-12-09
44.45000076293945,2003-12-10
43.2599983215332,2003-12-11
41.29999923706055,2003-12-12
40.810001373291016,2003-12-15
41.58000183105469,2003-12-16
41.22999954223633,2003-12-17
42.70000076293945,2003-12-18
41.650001525878906,2003-12-19
42.279998779296875,2003-12-22
42.70000076293945,2003-12-23
42.630001068115234,2003-12-24
43.119998931884766,2003-12-26
42.90999984741211,2003-12-29
42.70000076293945,2003-12-30
45.91999816894531,2003-12-31
46.689998626708984,2004-01-02
46.7599983215332,2004-01-05
46.7599983215332,2004-01-06
46.47999954223633,2004-01-07
50.04999923706055,2004-01-08
48.720001220703125,2004-01-09
48.93000030517578,2004-01-12
46.689998626708984,2004-01-13
47.599998474121094,2004-01-14
46.970001220703125,2004-01-15
55.790000915527344,2004-01-16
55.720001220703125,2004-01-20
53.54999923706055,2004-01-21
51.310001373291016,2004-01-22
51.45000076293945,2004-01-23
53.619998931884766,2004-01-26
51.65999984741211,2004-01-27
50.68000030517578,2004-01-28
49.97999954223633,2004-01-29
50.75,2004-01-30
51.380001068115234,2004-02-02
51.029998779296875,2004-02-03
41.93000030517578,2004-02-04
42.279998779296875,2004-02-05
43.189998626708984,2004-02-06
42.630001068115234,2004-02-09
42.630001068115234,2004-02-10
42.84000015258789,2004-02-11
42.560001373291016,2004-02-12
42.0,2004-02-13
44.869998931884766,2004-02-17
43.959999084472656,2004-02-18
43.189998626708984,2004-02-19
42.41999816894531,2004-02-20
41.720001220703125,2004-02-23
39.83000183105469,2004-02-24
39.7599983215332,2004-02-25
40.18000030517578,2004-02-26
40.11000061035156,2004-02-27
40.599998474121094,2004-03-01
40.7400016784668,2004-03-02
40.7400016784668,2004-03-03
41.369998931884766,2004-03-04
40.66999816894531,2004-03-05
39.7599983215332,2004-03-08
38.849998474121094,2004-03-09
38.9900016784668,2004-03-10
38.9900016784668,2004-03-11
39.47999954223633,2004-03-12
36.75,2004-03-15
34.22999954223633,2004-03-16
35.06999969482422,2004-03-17
34.790000915527344,2004-03-18
35.41999816894531,2004-03-19
33.38999938964844,2004-03-22
33.18000030517578,2004-03-23
33.25,2004-03-24
34.439998626708984,2004-03-25
34.650001525878906,2004-03-26
35.279998779296875,2004-03-29
35.560001373291016,2004-03-30
34.790000915527344,2004-03-31
35.06999969482422,2004-04-01
37.099998474121094,2004-04-02
38.36000061035156,2004-04-05
37.59000015258789,2004-04-06
36.75,2004-04-07
37.029998779296875,2004-04-08
36.04999923706055,2004-04-12
35.0,2004-04-13
34.790000915527344,2004-04-14
34.22999954223633,2004-04-15
33.7400016784668,2004-04-16
33.25,2004-04-19
33.810001373291016,2004-04-20
34.369998931884766,2004-04-21
34.369998931884766,2004-04-22
35.0,2004-04-23
33.880001068115234,2004-04-26
33.529998779296875,2004-04-27
31.639999389648438,2004-04-28
30.239999771118164,2004-04-29
28.90999984741211,2004-04-30
28.0,2004-05-03
27.93000030517578,2004-05-04
28.06999969482422,2004-05-05
27.15999984741211,2004-05-06
26.530000686645508,2004-05-07
26.459999084472656,2004-05-10
27.15999984741211,2004-05-11
26.8799991607666,2004-05-12
26.739999771118164,2004-05-13
26.389999389648438,2004-05-14
25.059999465942383,2004-05-17
25.690000534057617,2004-05-18
27.15999984741211,2004-05-19
23.450000762939453,2004-05-20
22.540000915527344,2004-05-21
22.329999923706055,2004-05-24
22.959999084472656,2004-05-25
23.239999771118164,2004-05-26
23.59000015258789,2004-05-27
25.1299991607666,2004-05-28
24.780000686645508,2004-06-01
24.43000030517578,2004-06-02
23.239999771118164,2004-06-03
23.65999984741211,2004-06-04
23.940000534057617,2004-06-07
23.729999542236328,2004-06-08
23.8700008392334,2004-06-09
23.729999542236328,2004-06-10
22.469999313354492,2004-06-14
22.75,2004-06-15
22.610000610351562,2004-06-16
22.049999237060547,2004-06-17
21.6299991607666,2004-06-18
21.350000381469727,2004-06-21
21.90999984741211,2004-06-22
24.780000686645508,2004-06-23
24.43000030517578,2004-06-24
26.31999969482422,2004-06-25
25.1299991607666,2004-06-28
26.530000686645508,2004-06-29
25.899999618530273,2004-06-30
24.56999969482422,2004-07-01
24.290000915527344,2004-07-02
23.100000381469727,2004-07-06
22.68000030517578,2004-07-07
22.540000915527344,2004-07-08
23.729999542236328,2004-07-09
22.540000915527344,2004-07-12
22.1200008392334,2004-07-13
22.1200008392334,2004-07-14
22.260000228881836,2004-07-15
21.559999465942383,2004-07-16
23.100000381469727,2004-07-19
23.030000686645508,2004-07-20
21.6299991607666,2004-07-21
21.559999465942383,2004-07-22
20.649999618530273,2004-07-23
20.229999542236328,2004-07-26
19.809999465942383,2004-07-27
18.760000228881836,2004-07-28
19.600000381469727,2004-07-29
19.739999771118164,2004-07-30
19.31999969482422,2004-08-02
19.31999969482422,2004-08-03
14.5600004196167,2004-08-04
14.5600004196167,2004-08-05
14.350000381469727,2004-08-06
13.09000015258789,2004-08-09
13.300000190734863,2004-08-10
12.670000076293945,2004-08-11
12.180000305175781,2004-08-12
11.970000267028809,2004-08-13
12.180000305175781,2004-08-16
12.739999771118164,2004-08-17
13.579999923706055,2004-08-18
13.789999961853027,2004-08-19
14.489999771118164,2004-08-20
14.279999732971191,2004-08-23
13.720000267028809,2004-08-24
13.859999656677246,2004-08-25
13.510000228881836,2004-08-26
12.949999809265137,2004-08-27
12.319999694824219,2004-08-30
