O,Date
41.88809585571289,2017-08-24
42.28147888183594,2017-08-25
41.67683792114258,2017-08-28
41.625850677490234,2017-08-29
41.62000274658203,2017-08-30
42.087955474853516,2017-08-31
42.30731201171875,2017-09-01
42.6436653137207,2017-09-05
42.54130554199219,2017-09-06
42.92884063720703,2017-09-07
43.3821907043457,2017-09-08
43.469947814941406,2017-09-11
43.0823860168457,2017-09-12
42.98733901977539,2017-09-13
43.43336868286133,2017-09-14
43.798980712890625,2017-09-15
43.55038070678711,2017-09-18
42.99464797973633,2017-09-19
42.658294677734375,2017-09-20
42.34387969970703,2017-09-21
42.095279693603516,2017-09-22
42.358497619628906,2017-09-25
42.658294677734375,2017-09-26
41.90515899658203,2017-09-27
42.27806854248047,2017-09-28
41.971309661865234,2017-09-29
41.883243560791016,2017-10-02
41.86855697631836,2017-10-03
41.94194412231445,2017-10-04
41.853878021240234,2017-10-05
41.450233459472656,2017-10-06
41.486915588378906,2017-10-09
41.54563903808594,2017-10-10
41.589683532714844,2017-10-11
41.64837646484375,2017-10-12
41.7364616394043,2017-10-13
41.758480072021484,2017-10-16
41.89790725708008,2017-10-17
41.31081008911133,2017-10-18
41.25208282470703,2017-10-19
40.76039123535156,2017-10-20
40.70899963378906,2017-10-23
40.33473205566406,2017-10-24
39.97511291503906,2017-10-25
39.219215393066406,2017-10-26
39.578819274902344,2017-10-27
39.75495910644531,2017-10-30
39.54275894165039,2017-10-31
39.73431396484375,2017-11-01
40.46372604370117,2017-11-02
40.65528869628906,2017-11-03
40.714237213134766,2017-11-06
41.42153549194336,2017-11-07
41.38470458984375,2017-11-08
41.45100402832031,2017-11-09
41.45838165283203,2017-11-10
41.75308609008789,2017-11-13
41.92253494262695,2017-11-14
41.60573196411133,2017-11-15
41.6204719543457,2017-11-16
41.613094329833984,2017-11-17
41.34785842895508,2017-11-20
41.657291412353516,2017-11-21
41.473114013671875,2017-11-22
41.54679489135742,2017-11-24
41.42153549194336,2017-11-27
41.17102813720703,2017-11-28
40.868953704833984,2017-11-29
40.9000129699707,2017-11-30
41.08490753173828,2017-12-01
40.929588317871094,2017-12-04
40.84083938598633,2017-12-05
40.45625305175781,2017-12-06
40.55240249633789,2017-12-07
41.10709762573242,2017-12-08
40.98875427246094,2017-12-11
41.225440979003906,2017-12-12
42.06117630004883,2017-12-13
42.13514709472656,2017-12-14
42.45317840576172,2017-12-15
42.749019622802734,2017-12-18
41.67660903930664,2017-12-19
41.129295349121094,2017-12-20
40.863037109375,2017-12-21
41.306793212890625,2017-12-22
41.587825775146484,2017-12-26
41.950252532958984,2017-12-27
42.2461051940918,2017-12-28
42.329978942871094,2017-12-29
42.03303146362305,2018-01-02
41.92167663574219,2018-01-03
41.015987396240234,2018-01-04
40.986297607421875,2018-01-05
41.038246154785156,2018-01-08
40.273616790771484,2018-01-09
39.390201568603516,2018-01-10
39.55350875854492,2018-01-11
39.137794494628906,2018-01-12
39.30110549926758,2018-01-16
39.5238151550293,2018-01-17
39.16005325317383,2018-01-18
39.449588775634766,2018-01-19
39.984092712402344,2018-01-22
40.48147201538086,2018-01-23
40.09543228149414,2018-01-24
40.414649963378906,2018-01-25
40.24393081665039,2018-01-26
39.38277053833008,2018-01-29
38.94475173950195,2018-01-30
39.65224075317383,2018-01-31
38.45945358276367,2018-02-01
38.20599365234375,2018-02-02
37.34867477416992,2018-02-05
37.32632827758789,2018-02-06
36.469017028808594,2018-02-07
35.455162048339844,2018-02-08
36.454105377197266,2018-02-09
36.29010009765625,2018-02-12
36.521209716796875,2018-02-13
35.857723236083984,2018-02-14
36.737396240234375,2018-02-15
37.244319915771484,2018-02-16
36.82685470581055,2018-02-20
36.073909759521484,2018-02-21
36.75229263305664,2018-02-22
37.423240661621094,2018-02-23
37.721439361572266,2018-02-26
36.80449295043945,2018-02-27
36.82619857788086,2018-02-28
37.1481819152832,2018-03-01
37.238040924072266,2018-03-02
37.67234802246094,2018-03-05
37.84458541870117,2018-03-06
38.07670211791992,2018-03-07
37.8745231628418,2018-03-08
38.0916862487793,2018-03-09
38.37622833251953,2018-03-12
38.525997161865234,2018-03-13
38.4810676574707,2018-03-14
38.29384231567383,2018-03-15
38.54096221923828,2018-03-16
38.1141357421875,2018-03-19
37.79964828491211,2018-03-20
37.36534118652344,2018-03-21
37.34286880493164,2018-03-22
36.93852996826172,2018-03-23
37.40279006958008,2018-03-26
37.67983627319336,2018-03-27
38.758121490478516,2018-03-28
38.9010009765625,2018-03-29
38.47987747192383,2018-04-02
38.90852355957031,2018-04-03
39.442440032958984,2018-04-04
39.38227462768555,2018-04-05
39.164180755615234,2018-04-06
39.02130889892578,2018-04-09
38.89346694946289,2018-04-10
38.9761962890625,2018-04-11
38.12643814086914,2018-04-12
38.20915603637695,2018-04-13
38.41221237182617,2018-04-16
38.81075668334961,2018-04-17
38.6754035949707,2018-04-18
37.727874755859375,2018-04-19
37.2465934753418,2018-04-20
36.94579315185547,2018-04-23
37.20899963378906,2018-04-24
37.3067512512207,2018-04-25
37.8933219909668,2018-04-26
38.6904411315918,2018-04-27
38.146663665771484,2018-04-30
38.65267562866211,2018-05-01
38.37324142456055,2018-05-02
38.73574447631836,2018-05-03
39.47589111328125,2018-05-04
39.7779655456543,2018-05-07
39.619361877441406,2018-05-08
39.92902755737305,2018-05-09
40.419925689697266,2018-05-10
40.01964569091797,2018-05-11
39.861045837402344,2018-05-14
39.06050109863281,2018-05-15
39.1964225769043,2018-05-16
39.06050109863281,2018-05-17
39.01518249511719,2018-05-18
39.50608825683594,2018-05-21
39.48344802856445,2018-05-22
40.0120849609375,2018-05-23
39.86860275268555,2018-05-24
39.9063606262207,2018-05-25
40.26887512207031,2018-05-29
40.57851028442383,2018-05-30
40.41925811767578,2018-05-31
40.22209930419922,2018-06-01
40.31308364868164,2018-06-04
40.19175338745117,2018-06-05
40.39652633666992,2018-06-06
40.45718002319336,2018-06-07
40.39652633666992,2018-06-08
40.487510681152344,2018-06-11
40.92734146118164,2018-06-12
39.73675537109375,2018-06-13
40.184173583984375,2018-06-14
40.169002532958984,2018-06-15
40.11594009399414,2018-06-18
40.08559799194336,2018-06-19
40.56334686279297,2018-06-20
40.586116790771484,2018-06-21
40.78326416015625,2018-06-22
41.13209533691406,2018-06-25
41.21550369262695,2018-06-26
41.352020263671875,2018-06-27
41.1776008605957,2018-06-28
40.956787109375,2018-06-29
40.568450927734375,2018-07-02
41.23089599609375,2018-07-03
41.999935150146484,2018-07-05
42.319732666015625,2018-07-06
41.78670883178711,2018-07-09
42.23596954345703,2018-07-10
41.98470687866211,2018-07-11
42.19789505004883,2018-07-12
41.99232482910156,2018-07-13
41.809600830078125,2018-07-16
41.6649055480957,2018-07-17
41.85525894165039,2018-07-18
42.4948616027832,2018-07-19
42.25120162963867,2018-07-20
42.23596954345703,2018-07-23
41.840049743652344,2018-07-24
42.44916534423828,2018-07-25
42.45677947998047,2018-07-26
41.90856170654297,2018-07-27
42.159847259521484,2018-07-30
42.63380432128906,2018-07-31
42.794342041015625,2018-08-01
43.50526428222656,2018-08-02
44.08626937866211,2018-08-03
44.04038619995117,2018-08-06
43.76519775390625,2018-08-07
43.688751220703125,2018-08-08
43.558780670166016,2018-08-09
43.19949722290039,2018-08-10
43.36003112792969,2018-08-13
43.635231018066406,2018-08-14
44.04038619995117,2018-08-15
44.49140548706055,2018-08-16
44.988311767578125,2018-08-17
44.934818267822266,2018-08-20
44.79720687866211,2018-08-21
44.70546340942383,2018-08-22
44.68254089355469,2018-08-23
44.79720687866211,2018-08-24
44.62137985229492,2018-08-27
45.15650177001953,2018-08-28
44.73604965209961,2018-08-29
44.65960693359375,2018-08-30
44.94352722167969,2018-08-31
44.79004669189453,2018-09-04
44.98957061767578,2018-09-05
45.11233901977539,2018-09-06
44.61356735229492,2018-09-07
44.774696350097656,2018-09-10
44.513797760009766,2018-09-11
44.59053421020508,2018-09-12
44.61356735229492,2018-09-13
44.245235443115234,2018-09-14
44.63658142089844,2018-09-17
44.130130767822266,2018-09-18
43.47019577026367,2018-09-19
43.945960998535156,2018-09-20
43.731109619140625,2018-09-21
43.071205139160156,2018-09-24
43.32441711425781,2018-09-25
42.833309173583984,2018-09-26
43.06352233886719,2018-09-27
43.82696533203125,2018-09-28
43.60356521606445,2018-10-01
43.76534652709961,2018-10-02
43.72681427001953,2018-10-03
43.55733108520508,2018-10-04
43.957942962646484,2018-10-05
44.74372100830078,2018-10-08
45.1212043762207,2018-10-09
44.150543212890625,2018-10-10
43.11051559448242,2018-10-11
43.02577590942383,2018-10-12
43.27229309082031,2018-10-15
44.33543395996094,2018-10-16
44.71290588378906,2018-10-17
44.61275100708008,2018-10-18
45.0672607421875,2018-10-19
44.45866012573242,2018-10-22
45.04417037963867,2018-10-23
46.06876754760742,2018-10-24
46.407745361328125,2018-10-25
46.014862060546875,2018-10-26
47.22435760498047,2018-10-29
47.301387786865234,2018-10-30
46.59857940673828,2018-10-31
47.309906005859375,2018-11-01
46.59084701538086,2018-11-02
47.5263671875,2018-11-05
47.59596633911133,2018-11-06
48.16035842895508,2018-11-07
48.307273864746094,2018-11-08
48.52375793457031,2018-11-09
48.624267578125,2018-11-12
48.585609436035156,2018-11-13
48.840755462646484,2018-11-14
48.46192932128906,2018-11-15
49.32011413574219,2018-11-16
49.45928192138672,2018-11-19
49.374237060546875,2018-11-20
49.165489196777344,2018-11-21
49.01858901977539,2018-11-23
48.732513427734375,2018-11-26
49.23505783081055,2018-11-27
49.20415496826172,2018-11-28
49.374237060546875,2018-11-29
49.724143981933594,2018-11-30
50.00345993041992,2018-12-03
49.685367584228516,2018-12-04
51.36894989013672,2018-12-06
51.15169906616211,2018-12-07
50.94223403930664,2018-12-10
51.43876266479492,2018-12-11
50.56208038330078,2018-12-12
51.45429229736328,2018-12-13
51.46979904174805,2018-12-14
49.73966598510742,2018-12-17
50.476715087890625,2018-12-18
50.13534927368164,2018-12-19
49.80171203613281,2018-12-20
49.491390228271484,2018-12-21
46.76039505004883,2018-12-24
48.80863952636719,2018-12-26
49.118980407714844,2018-12-27
49.150020599365234,2018-12-28
49.08073043823242,2018-12-31
48.21651077270508,2019-01-02
48.64472579956055,2019-01-03
48.62916564941406,2019-01-04
48.48903274536133,2019-01-07
49.197513580322266,2019-01-08
49.00286102294922,2019-01-09
49.773658752441406,2019-01-10
50.05393981933594,2019-01-11
49.6957893371582,2019-01-14
50.42764663696289,2019-01-15
50.33420181274414,2019-01-16
50.45879364013672,2019-01-17
50.33420181274414,2019-01-18
50.42764663696289,2019-01-22
50.15513610839844,2019-01-23
50.03057861328125,2019-01-24
50.77798080444336,2019-01-25
51.377498626708984,2019-01-28
51.91468811035156,2019-01-29
52.60762405395508,2019-01-30
53.659088134765625,2019-01-31
52.98727798461914,2019-02-01
53.7684440612793,2019-02-04
54.151206970214844,2019-02-05
54.04186248779297,2019-02-06
54.76053237915039,2019-02-07
54.74490737915039,2019-02-08
55.00270080566406,2019-02-11
54.17466735839844,2019-02-12
54.35432052612305,2019-02-13
54.51057815551758,2019-02-14
54.75273132324219,2019-02-15
54.61993408203125,2019-02-19
53.75281524658203,2019-02-20
54.33872604370117,2019-02-21
54.479305267333984,2019-02-22
54.21372985839844,2019-02-25
54.03403854370117,2019-02-26
53.7684440612793,2019-02-27
54.20420455932617,2019-02-28
54.188560485839844,2019-03-01
54.502037048339844,2019-03-04
54.705833435058594,2019-03-05
54.47854232788086,2019-03-06
54.439334869384766,2019-03-07
54.66663360595703,2019-03-08
55.43471908569336,2019-03-11
55.928466796875,2019-03-12
55.88145446777344,2019-03-13
56.35954284667969,2019-03-14
55.834415435791016,2019-03-15
55.65415954589844,2019-03-18
54.901763916015625,2019-03-19
55.44253921508789,2019-03-20
56.79840850830078,2019-03-21
56.90031814575195,2019-03-22
57.40976333618164,2019-03-25
57.98189163208008,2019-03-26
57.56651306152344,2019-03-27
57.89567947387695,2019-03-28
57.82965850830078,2019-03-29
57.177154541015625,2019-04-01
57.035614013671875,2019-04-02
56.563941955566406,2019-04-03
56.43814468383789,2019-04-04
56.823360443115234,2019-04-05
56.603248596191406,2019-04-08
55.96647644042969,2019-04-09
56.4145622253418,2019-04-10
56.13154983520508,2019-04-11
56.060787200927734,2019-04-12
56.11582565307617,2019-04-15
54.512062072753906,2019-04-16
53.277809143066406,2019-04-17
53.87528610229492,2019-04-18
53.372161865234375,2019-04-22
54.291954040527344,2019-04-23
54.96803665161133,2019-04-24
55.09382247924805,2019-04-25
55.486907958984375,2019-04-26
54.63785171508789,2019-04-29
55.218345642089844,2019-04-30
55.210453033447266,2019-05-01
55.39186477661133,2019-05-02
55.44708251953125,2019-05-03
55.178916931152344,2019-05-06
52.55247497558594,2019-05-07
52.702327728271484,2019-05-08
53.12825012207031,2019-05-09
53.82230758666992,2019-05-10
54.02738571166992,2019-05-13
54.42961502075195,2019-05-14
54.634708404541016,2019-05-15
54.666259765625,2019-05-16
54.634708404541016,2019-05-17
53.87751388549805,2019-05-20
54.461177825927734,2019-05-21
54.98963165283203,2019-05-22
55.667938232421875,2019-05-23
55.62848663330078,2019-05-24
55.00539779663086,2019-05-28
54.26400375366211,2019-05-29
54.59528732299805,2019-05-30
55.454627990722656,2019-05-31
56.435848236083984,2019-06-03
55.707828521728516,2019-06-04
57.353763580322266,2019-06-05
57.45661544799805,2019-06-06
57.48826599121094,2019-06-07
56.79191207885742,2019-06-10
57.155921936035156,2019-06-11
57.820613861083984,2019-06-12
57.52785110473633,2019-06-13
57.97888946533203,2019-06-14
57.98679733276367,2019-06-17
57.44871520996094,2019-06-18
57.93931579589844,2019-06-19
57.99468994140625,2019-06-20
57.1717643737793,2019-06-21
56.79983139038086,2019-06-24
55.71574401855469,2019-06-25
54.20436477661133,2019-06-26
54.9323616027832,2019-06-27
54.75532150268555,2019-06-28
54.00905990600586,2019-07-01
54.8585205078125,2019-07-02
56.09700012207031,2019-07-03
55.56510543823242,2019-07-05
55.66036605834961,2019-07-08
56.13670349121094,2019-07-09
56.5574836730957,2019-07-10
56.09700012207031,2019-07-11
56.152591705322266,2019-07-12
55.88266372680664,2019-07-15
55.461883544921875,2019-07-16
55.509525299072266,2019-07-17
55.65241622924805,2019-07-18
54.572723388671875,2019-07-19
54.382198333740234,2019-07-22
55.25548553466797,2019-07-23
55.01731491088867,2019-07-24
54.683876037597656,2019-07-25
55.20783996582031,2019-07-26
55.715938568115234,2019-07-29
55.588905334472656,2019-07-30
55.124576568603516,2019-07-31
55.49094009399414,2019-08-01
55.793609619140625,2019-08-02
54.92543411254883,2019-08-05
55.650245666503906,2019-08-06
56.805145263671875,2019-08-07
57.33879470825195,2019-08-08
57.88834762573242,2019-08-09
57.936153411865234,2019-08-12
57.56977081298828,2019-08-13
57.163551330566406,2019-08-14
57.51403045654297,2019-08-15
57.991912841796875,2019-08-16
58.45384216308594,2019-08-19
57.76093292236328,2019-08-20
57.86446762084961,2019-08-21
58.19899368286133,2019-08-22
57.74500274658203,2019-08-23
58.2866096496582,2019-08-26
58.246788024902344,2019-08-27
58.45384216308594,2019-08-28
58.883941650390625,2019-08-29
58.969451904296875,2019-08-30
60.28771209716797,2019-09-03
61.110599517822266,2019-09-04
59.9201774597168,2019-09-05
60.67917251586914,2019-09-06
60.11990737915039,2019-09-09
58.88157272338867,2019-09-10
58.81768035888672,2019-09-11
59.51272964477539,2019-09-12
58.026710510253906,2019-09-13
59.09727478027344,2019-09-16
60.535377502441406,2019-09-17
60.215797424316406,2019-09-18
60.41552734375,2019-09-19
60.6312370300293,2019-09-20
60.75108337402344,2019-09-23
60.79901885986328,2019-09-24
60.822975158691406,2019-09-25
61.741764068603516,2019-09-26
61.62192153930664,2019-09-27
61.443241119384766,2019-09-30
61.57143020629883,2019-10-01
61.483306884765625,2019-10-02
62.34867858886719,2019-10-03
62.82944869995117,2019-10-04
62.356727600097656,2019-10-07
62.43684387207031,2019-10-08
62.73334503173828,2019-10-09
63.08588790893555,2019-10-10
62.41279220581055,2019-10-11
62.47687911987305,2019-10-14
62.56504440307617,2019-10-15
62.98170852661133,2019-10-16
62.97369384765625,2019-10-17
63.678836822509766,2019-10-18
64.0634765625,2019-10-21
63.87915802001953,2019-10-22
64.34393310546875,2019-10-23
64.78465270996094,2019-10-24
64.80865478515625,2019-10-25
64.80865478515625,2019-10-28
64.78465270996094,2019-10-29
65.65799713134766,2019-10-30
65.71990966796875,2019-10-31
65.1493911743164,2019-11-01
64.4101791381836,2019-11-04
62.859371185302734,2019-11-05
63.31737518310547,2019-11-06
62.32904815673828,2019-11-07
61.324649810791016,2019-11-08
61.51750183105469,2019-11-11
60.87467956542969,2019-11-12
61.726402282714844,2019-11-13
62.063907623291016,2019-11-14
62.240665435791016,2019-11-15
62.8914909362793,2019-11-18
62.50581741333008,2019-11-19
62.66653823852539,2019-11-20
61.469276428222656,2019-11-21
61.24430847167969,2019-11-22
61.30860137939453,2019-11-25
61.654075622558594,2019-11-26
62.42546463012695,2019-11-27
61.754188537597656,2019-11-29
60.83547592163086,2019-12-02
60.76295852661133,2019-12-03
61.19812774658203,2019-12-04
60.98860168457031,2019-12-05
61.19812774658203,2019-12-06
61.0450325012207,2019-12-09
60.93219757080078,2019-12-10
60.10212707519531,2019-12-11
58.941673278808594,2019-12-12
58.425926208496094,2019-12-13
58.8610954284668,2019-12-16
57.805416107177734,2019-12-17
58.07939910888672,2019-12-18
58.305023193359375,2019-12-19
58.425926208496094,2019-12-20
57.982688903808594,2019-12-23
58.3131103515625,2019-12-24
58.69990539550781,2019-12-26
59.03034591674805,2019-12-27
59.03034591674805,2019-12-30
59.5218505859375,2019-12-31
58.592185974121094,2020-01-02
59.65116500854492,2020-01-03
59.950260162353516,2020-01-06
59.966453552246094,2020-01-07
60.24129867553711,2020-01-08
59.21463394165039,2020-01-09
59.61073684692383,2020-01-10
60.59697341918945,2020-01-13
60.59697341918945,2020-01-14
61.42153549194336,2020-01-15
61.55899429321289,2020-01-16
61.72065353393555,2020-01-17
62.82814025878906,2020-01-21
62.157203674316406,2020-01-22
62.440120697021484,2020-01-23
62.351192474365234,2020-01-24
62.56944274902344,2020-01-27
63.15958023071289,2020-01-28
63.16767120361328,2020-01-29
63.84670639038086,2020-01-30
63.57347106933594,2020-01-31
63.40321731567383,2020-02-03
63.50049591064453,2020-02-04
63.646453857421875,2020-02-05
64.1734619140625,2020-02-06
64.4653549194336,2020-02-07
64.92750549316406,2020-02-10
63.79240417480469,2020-02-11
63.47618865966797,2020-02-12
63.88157272338867,2020-02-13
65.0653076171875,2020-02-14
65.18693542480469,2020-02-18
64.5950698852539,2020-02-19
66.4112319946289,2020-02-20
66.84093475341797,2020-02-21
66.62202453613281,2020-02-24
65.60856628417969,2020-02-25
64.66804504394531,2020-02-26
59.097957611083984,2020-02-27
58.88078689575195,2020-02-28
60.995567321777344,2020-03-02
60.67835998535156,2020-03-03
63.56586837768555,2020-03-04
63.142940521240234,2020-03-05
62.345794677734375,2020-03-06
59.637245178222656,2020-03-09
62.297000885009766,2020-03-10
59.83244705200195,2020-03-11
55.09856033325195,2020-03-12
58.49849319458008,2020-03-13
43.91454315185547,2020-03-16
44.833675384521484,2020-03-17
34.56877899169922,2020-03-18
39.10744857788086,2020-03-19
38.570621490478516,2020-03-20
35.252017974853516,2020-03-23
41.214115142822266,2020-03-24
44.329368591308594,2020-03-25
47.46901321411133,2020-03-26
46.28148651123047,2020-03-27
43.21503829956055,2020-03-30
40.73391342163086,2020-03-31
37.96439743041992,2020-04-01
37.26997756958008,2020-04-02
35.61970138549805,2020-04-03
38.242156982421875,2020-04-06
40.30091857910156,2020-04-07
43.4053955078125,2020-04-08
46.30561447143555,2020-04-09
43.7403450012207,2020-04-13
46.00335693359375,2020-04-14
42.07373809814453,2020-04-15
40.69306945800781,2020-04-16
42.78449249267578,2020-04-17
41.559043884277344,2020-04-20
40.725746154785156,2020-04-21
40.99534225463867,2020-04-22
40.292747497558594,2020-04-23
40.782928466796875,2020-04-24
41.91851043701172,2020-04-27
43.454402923583984,2020-04-28
45.15369415283203,2020-04-29
45.057708740234375,2020-04-30
42.489784240722656,2020-05-01
41.52167892456055,2020-05-04
42.70308303833008,2020-05-05
43.055870056152344,2020-05-06
44.63928985595703,2020-05-07
45.00847625732422,2020-05-08
44.31932067871094,2020-05-11
42.39132308959961,2020-05-12
41.20170974731445,2020-05-13
41.33298110961914,2020-05-14
41.01300811767578,2020-05-15
43.539920806884766,2020-05-18
43.14611053466797,2020-05-19
42.2026252746582,2020-05-20
42.456966400146484,2020-05-21
42.78514099121094,2020-05-22
45.52534866333008,2020-05-26
45.44331741333008,2020-05-27
45.69763946533203,2020-05-28
45.568294525146484,2020-05-29
46.60636901855469,2020-06-01
47.125404357910156,2020-06-02
49.56405258178711,2020-06-03
49.52287673950195,2020-06-04
51.252994537353516,2020-06-05
52.86778259277344,2020-06-08
51.7802619934082,2020-06-09
51.18709182739258,2020-06-10
47.68562316894531,2020-06-11
49.7865104675293,2020-06-12
51.549583435058594,2020-06-15
52.03567886352539,2020-06-16
51.95330047607422,2020-06-17
52.22516632080078,2020-06-18
50.692771911621094,2020-06-19
50.61861801147461,2020-06-22
50.478553771972656,2020-06-23
48.98735046386719,2020-06-24
49.077980041503906,2020-06-25
48.122283935546875,2020-06-26
49.25096893310547,2020-06-29
49.21294403076172,2020-06-30
50.52804183959961,2020-07-01
50.536312103271484,2020-07-02
49.84154510498047,2020-07-06
48.443729400634766,2020-07-07
48.41064453125,2020-07-08
47.24443054199219,2020-07-09
47.13691711425781,2020-07-10
47.00455856323242,2020-07-13
47.60009002685547,2020-07-14
48.49335861206055,2020-07-15
47.69107437133789,2020-07-16
48.460269927978516,2020-07-17
47.45948028564453,2020-07-20
47.302330017089844,2020-07-21
48.38584518432617,2020-07-22
47.434661865234375,2020-07-23
47.492557525634766,2020-07-24
48.501644134521484,2020-07-27
49.502445220947266,2020-07-28
50.13930892944336,2020-07-29
50.0814094543457,2020-07-30
49.86053466796875,2020-07-31
49.329139709472656,2020-08-03
51.36342239379883,2020-08-04
51.77028274536133,2020-08-05
51.595909118652344,2020-08-06
52.07748794555664,2020-08-07
51.861602783203125,2020-08-10
52.04427719116211,2020-08-11
52.30997848510742,2020-08-12
51.006378173828125,2020-08-13
50.65763854980469,2020-08-14
51.46305847167969,2020-08-17
51.13093185424805,2020-08-18
49.86053466796875,2020-08-19
50.65763854980469,2020-08-20
50.74898910522461,2020-08-21
51.844993591308594,2020-08-24
51.952938079833984,2020-08-25
51.213958740234375,2020-08-26
51.89481735229492,2020-08-27
52.675331115722656,2020-08-28
51.695255279541016,2020-08-31
52.04527282714844,2020-09-01
52.953670501708984,2020-09-02
53.537044525146484,2020-09-03
53.6453857421875,2020-09-04
53.337032318115234,2020-09-08
53.86205291748047,2020-09-09
53.13700866699219,2020-09-10
52.80366516113281,2020-09-11
54.587120056152344,2020-09-14
54.845458984375,2020-09-15
54.51211166381836,2020-09-16
53.395362854003906,2020-09-17
51.96195602416992,2020-09-18
50.078468322753906,2020-09-21
50.528507232666016,2020-09-22
49.1950798034668,2020-09-23
48.92838668823242,2020-09-24
49.94512176513672,2020-09-25
51.39521789550781,2020-09-28
50.920196533203125,2020-09-29
50.82316207885742,2020-09-30
52.1031379699707,2020-10-01
53.42496871948242,2020-10-02
52.914634704589844,2020-10-05
52.630191802978516,2020-10-06
52.462860107421875,2020-10-07
53.33293533325195,2020-10-08
52.86444854736328,2020-10-09
52.981563568115234,2020-10-12
51.59280776977539,2020-10-13
51.03230285644531,2020-10-14
50.538700103759766,2020-10-15
50.63910675048828,2020-10-16
49.14995574951172,2020-10-19
49.44276809692383,2020-10-20
49.92799758911133,2020-10-21
50.270992279052734,2020-10-22
50.82316207885742,2020-10-23
50.05349349975586,2020-10-26
49.13323211669922,2020-10-27
48.363563537597656,2020-10-28
48.957550048828125,2020-10-29
48.5997314453125,2020-10-30
50.094844818115234,2020-11-02
49.76725387573242,2020-11-03
49.137298583984375,2020-11-04
48.717315673828125,2020-11-05
48.708927154541016,2020-11-06
51.741146087646484,2020-11-09
54.31979751586914,2020-11-10
53.28666305541992,2020-11-11
51.883941650390625,2020-11-12
52.959083557128906,2020-11-13
54.15181350708008,2020-11-16
52.76589584350586,2020-11-17
51.39678192138672,2020-11-18
51.32957458496094,2020-11-19
50.72480773925781,2020-11-20
51.1447868347168,2020-11-23
51.942752838134766,2020-11-24
52.83308410644531,2020-11-25
51.774749755859375,2020-11-27
50.5639762878418,2020-11-30
50.90123748779297,2020-12-01
51.24693298339844,2020-12-02
51.50830841064453,2020-12-03
51.65165328979492,2020-12-04
51.22163772583008,2020-12-07
50.92654037475586,2020-12-08
51.171051025390625,2020-12-09
50.53024673461914,2020-12-10
50.97711181640625,2020-12-11
51.112022399902344,2020-12-14
52.06479263305664,2020-12-15
51.7275276184082,2020-12-16
51.45772171020508,2020-12-17
50.1845703125,2020-12-18
50.395347595214844,2020-12-21
51.3734016418457,2020-12-22
50.97711181640625,2020-12-23
51.50830841064453,2020-12-24
52.081668853759766,2020-12-28
51.40712356567383,2020-12-29
51.66850662231445,2020-12-30
52.62070083618164,2020-12-31
50.66552734375,2021-01-04
50.91946029663086,2021-01-05
50.48778533935547,2021-01-06
49.85297775268555,2021-01-07
50.56396484375,2021-01-08
50.29310607910156,2021-01-11
48.930397033691406,2021-01-12
48.9050178527832,2021-01-13
48.947330474853516,2021-01-14
49.64137649536133,2021-01-15
49.20970153808594,2021-01-19
49.920692443847656,2021-01-20
50.013797760009766,2021-01-21
50.648597717285156,2021-01-22
51.10564422607422,2021-01-25
51.35110855102539,2021-01-26
51.08872604370117,2021-01-27
51.588104248046875,2021-01-28
50.18189239501953,2021-01-29
51.116539001464844,2021-02-01
51.25247573852539,2021-02-02
51.37142562866211,2021-02-03
51.78778076171875,2021-02-04
51.98320388793945,2021-02-05
51.745296478271484,2021-02-08
52.45901870727539,2021-02-09
53.104759216308594,2021-02-10
53.47012710571289,2021-02-11
53.07078552246094,2021-02-12
52.42503356933594,2021-02-16
52.47601318359375,2021-02-17
51.76227951049805,2021-02-18
51.906734466552734,2021-02-19
52.76490783691406,2021-02-22
53.002811431884766,2021-02-23
52.994319915771484,2021-02-24
52.331565856933594,2021-02-25
51.397605895996094,2021-02-26
51.61083984375,2021-03-01
51.491424560546875,2021-03-02
51.841129302978516,2021-03-03
50.70674514770508,2021-03-04
51.1417350769043,2021-03-05
51.551143646240234,2021-03-08
51.78142547607422,2021-03-09
52.38700866699219,2021-03-10
52.728187561035156,2021-03-11
53.67493438720703,2021-03-12
54.51933670043945,2021-03-15
54.55345916748047,2021-03-16
54.48521041870117,2021-03-17
53.91375732421875,2021-03-18
52.66847229003906,2021-03-19
53.2740478515625,2021-03-22
53.691993713378906,2021-03-23
53.930809020996094,2021-03-24
54.51079559326172,2021-03-25
54.77521514892578,2021-03-26
54.76668167114258,2021-03-29
54.68990707397461,2021-03-30
54.360328674316406,2021-03-31
55.73861312866211,2021-04-01
55.858463287353516,2021-04-05
55.7557373046875,2021-04-06
56.11528396606445,2021-04-07
55.99542236328125,2021-04-08
55.807090759277344,2021-04-09
56.21800994873047,2021-04-12
56.50049591064453,2021-04-13
55.95261764526367,2021-04-14
57.28810119628906,2021-04-15
57.373687744140625,2021-04-16
57.64763641357422,2021-04-19
58.71773147583008,2021-04-20
59.359779357910156,2021-04-21
59.1371955871582,2021-04-22
59.411136627197266,2021-04-23
59.342647552490234,2021-04-26
58.94886779785156,2021-04-27
58.726287841796875,2021-04-28
59.334102630615234,2021-04-29
59.39850997924805,2021-04-30
58.99480438232422,2021-05-03
59.36415481567383,2021-05-04
57.67198181152344,2021-05-05
58.02415466308594,2021-05-06
58.49658966064453,2021-05-07
58.01555252075195,2021-05-10
