SRCL,Date
50.029998779296875,2008-07-03
49.720001220703125,2008-07-07
51.029998779296875,2008-07-08
50.41999816894531,2008-07-09
52.61000061035156,2008-07-10
53.650001525878906,2008-07-11
54.2400016784668,2008-07-14
54.709999084472656,2008-07-15
55.709999084472656,2008-07-16
56.47999954223633,2008-07-17
57.56999969482422,2008-07-18
57.779998779296875,2008-07-21
60.150001525878906,2008-07-22
59.70000076293945,2008-07-23
58.849998474121094,2008-07-24
60.939998626708984,2008-07-25
60.349998474121094,2008-07-28
60.689998626708984,2008-07-29
60.279998779296875,2008-07-30
59.75,2008-07-31
59.33000183105469,2008-08-01
59.310001373291016,2008-08-04
59.400001525878906,2008-08-05
59.33000183105469,2008-08-06
58.2599983215332,2008-08-07
59.04999923706055,2008-08-08
59.29999923706055,2008-08-11
59.209999084472656,2008-08-12
59.529998779296875,2008-08-13
60.22999954223633,2008-08-14
60.77000045776367,2008-08-15
60.279998779296875,2008-08-18
60.0,2008-08-19
60.529998779296875,2008-08-20
59.880001068115234,2008-08-21
61.119998931884766,2008-08-22
59.41999816894531,2008-08-25
59.15999984741211,2008-08-26
60.209999084472656,2008-08-27
60.810001373291016,2008-08-28
59.29999923706055,2008-08-29
58.93000030517578,2008-09-02
58.630001068115234,2008-09-03
56.849998474121094,2008-09-04
57.369998931884766,2008-09-05
57.31999969482422,2008-09-08
56.08000183105469,2008-09-09
57.439998626708984,2008-09-10
58.849998474121094,2008-09-11
60.150001525878906,2008-09-12
59.91999816894531,2008-09-15
62.529998779296875,2008-09-16
61.040000915527344,2008-09-17
64.7699966430664,2008-09-18
63.86000061035156,2008-09-19
63.0099983215332,2008-09-22
62.88999938964844,2008-09-23
62.20000076293945,2008-09-24
62.34000015258789,2008-09-25
63.2400016784668,2008-09-26
59.61000061035156,2008-09-29
58.90999984741211,2008-09-30
58.06999969482422,2008-10-01
57.41999816894531,2008-10-02
56.52000045776367,2008-10-03
54.41999816894531,2008-10-06
52.95000076293945,2008-10-07
51.4900016784668,2008-10-08
48.83000183105469,2008-10-09
49.220001220703125,2008-10-10
54.40999984741211,2008-10-13
54.2599983215332,2008-10-14
50.709999084472656,2008-10-15
54.52000045776367,2008-10-16
55.27000045776367,2008-10-17
56.439998626708984,2008-10-20
53.380001068115234,2008-10-21
52.099998474121094,2008-10-22
51.97999954223633,2008-10-23
50.400001525878906,2008-10-24
49.380001068115234,2008-10-27
52.08000183105469,2008-10-28
53.279998779296875,2008-10-29
56.81999969482422,2008-10-30
58.43000030517578,2008-10-31
57.90999984741211,2008-11-03
57.95000076293945,2008-11-04
56.20000076293945,2008-11-05
54.599998474121094,2008-11-06
55.95000076293945,2008-11-07
56.060001373291016,2008-11-10
56.61000061035156,2008-11-11
54.9900016784668,2008-11-12
58.720001220703125,2008-11-13
58.0099983215332,2008-11-14
58.869998931884766,2008-11-17
61.130001068115234,2008-11-18
59.2400016784668,2008-11-19
54.9900016784668,2008-11-20
55.189998626708984,2008-11-21
56.150001525878906,2008-11-24
57.29999923706055,2008-11-25
55.5099983215332,2008-11-26
57.29999923706055,2008-11-28
51.16999816894531,2008-12-01
53.220001220703125,2008-12-02
53.189998626708984,2008-12-03
51.220001220703125,2008-12-04
53.22999954223633,2008-12-05
54.13999938964844,2008-12-08
52.61000061035156,2008-12-09
53.279998779296875,2008-12-10
52.130001068115234,2008-12-11
52.79999923706055,2008-12-12
52.20000076293945,2008-12-15
54.790000915527344,2008-12-16
54.4900016784668,2008-12-17
54.349998474121094,2008-12-18
52.869998931884766,2008-12-19
51.41999816894531,2008-12-22
50.9900016784668,2008-12-23
51.59000015258789,2008-12-24
51.15999984741211,2008-12-26
51.0099983215332,2008-12-29
51.58000183105469,2008-12-30
52.08000183105469,2008-12-31
52.65999984741211,2009-01-02
52.459999084472656,2009-01-05
51.2400016784668,2009-01-06
51.099998474121094,2009-01-07
51.59000015258789,2009-01-08
50.29999923706055,2009-01-09
48.75,2009-01-12
48.22999954223633,2009-01-13
45.81999969482422,2009-01-14
48.45000076293945,2009-01-15
50.689998626708984,2009-01-16
48.58000183105469,2009-01-20
49.09000015258789,2009-01-21
48.66999816894531,2009-01-22
48.650001525878906,2009-01-23
49.060001373291016,2009-01-26
49.459999084472656,2009-01-27
49.9900016784668,2009-01-28
49.63999938964844,2009-01-29
48.91999816894531,2009-01-30
48.619998931884766,2009-02-02
49.66999816894531,2009-02-03
49.72999954223633,2009-02-04
50.900001525878906,2009-02-05
47.97999954223633,2009-02-06
48.380001068115234,2009-02-09
46.83000183105469,2009-02-10
46.060001373291016,2009-02-11
46.81999969482422,2009-02-12
46.869998931884766,2009-02-13
46.189998626708984,2009-02-17
46.880001068115234,2009-02-18
47.130001068115234,2009-02-19
48.349998474121094,2009-02-20
46.560001373291016,2009-02-23
47.36000061035156,2009-02-24
48.040000915527344,2009-02-25
47.56999969482422,2009-02-26
47.97999954223633,2009-02-27
47.2400016784668,2009-03-02
47.63999938964844,2009-03-03
49.18000030517578,2009-03-04
47.68000030517578,2009-03-05
47.7400016784668,2009-03-06
46.56999969482422,2009-03-09
47.7400016784668,2009-03-10
48.380001068115234,2009-03-11
50.58000183105469,2009-03-12
48.41999816894531,2009-03-13
47.54999923706055,2009-03-16
48.560001373291016,2009-03-17
48.27000045776367,2009-03-18
48.11000061035156,2009-03-19
47.15999984741211,2009-03-20
48.040000915527344,2009-03-23
47.29999923706055,2009-03-24
47.0,2009-03-25
49.0099983215332,2009-03-26
47.90999984741211,2009-03-27
47.13999938964844,2009-03-30
47.72999954223633,2009-03-31
48.959999084472656,2009-04-01
50.40999984741211,2009-04-02
51.150001525878906,2009-04-03
52.04999923706055,2009-04-06
51.27000045776367,2009-04-07
51.79999923706055,2009-04-08
49.70000076293945,2009-04-09
49.58000183105469,2009-04-13
50.59000015258789,2009-04-14
51.31999969482422,2009-04-15
51.029998779296875,2009-04-16
50.88999938964844,2009-04-17
50.189998626708984,2009-04-20
50.88999938964844,2009-04-21
49.4900016784668,2009-04-22
48.029998779296875,2009-04-23
48.400001525878906,2009-04-24
48.84000015258789,2009-04-27
49.5099983215332,2009-04-28
46.7400016784668,2009-04-29
47.08000183105469,2009-04-30
47.779998779296875,2009-05-01
47.849998474121094,2009-05-04
47.41999816894531,2009-05-05
47.099998474121094,2009-05-06
46.11000061035156,2009-05-07
46.7599983215332,2009-05-08
49.34000015258789,2009-05-11
48.43000030517578,2009-05-12
48.130001068115234,2009-05-13
50.060001373291016,2009-05-14
52.09000015258789,2009-05-15
52.540000915527344,2009-05-18
51.939998626708984,2009-05-19
51.45000076293945,2009-05-20
50.279998779296875,2009-05-21
50.16999816894531,2009-05-22
51.130001068115234,2009-05-26
49.88999938964844,2009-05-27
49.7599983215332,2009-05-28
49.97999954223633,2009-05-29
51.040000915527344,2009-06-01
50.59000015258789,2009-06-02
50.650001525878906,2009-06-03
50.439998626708984,2009-06-04
50.08000183105469,2009-06-05
49.470001220703125,2009-06-08
49.869998931884766,2009-06-09
48.959999084472656,2009-06-10
50.119998931884766,2009-06-11
49.689998626708984,2009-06-12
49.279998779296875,2009-06-15
49.650001525878906,2009-06-16
50.20000076293945,2009-06-17
50.72999954223633,2009-06-18
51.20000076293945,2009-06-19
49.66999816894531,2009-06-22
49.47999954223633,2009-06-23
49.970001220703125,2009-06-24
51.189998626708984,2009-06-25
50.709999084472656,2009-06-26
51.79999923706055,2009-06-29
51.529998779296875,2009-06-30
50.75,2009-07-01
50.220001220703125,2009-07-02
50.380001068115234,2009-07-06
49.619998931884766,2009-07-07
49.31999969482422,2009-07-08
49.06999969482422,2009-07-09
48.97999954223633,2009-07-10
49.56999969482422,2009-07-13
49.95000076293945,2009-07-14
50.849998474121094,2009-07-15
50.77000045776367,2009-07-16
51.119998931884766,2009-07-17
50.4900016784668,2009-07-20
50.040000915527344,2009-07-21
50.02000045776367,2009-07-22
51.59000015258789,2009-07-23
51.58000183105469,2009-07-24
53.02000045776367,2009-07-27
53.18000030517578,2009-07-28
51.970001220703125,2009-07-29
51.40999984741211,2009-07-30
51.20000076293945,2009-07-31
51.75,2009-08-03
51.86000061035156,2009-08-04
51.27000045776367,2009-08-05
49.90999984741211,2009-08-06
51.09000015258789,2009-08-07
50.43000030517578,2009-08-10
50.29999923706055,2009-08-11
51.27000045776367,2009-08-12
50.029998779296875,2009-08-13
49.84000015258789,2009-08-14
49.27000045776367,2009-08-17
49.369998931884766,2009-08-18
49.599998474121094,2009-08-19
50.150001525878906,2009-08-20
51.5,2009-08-21
51.290000915527344,2009-08-24
50.81999969482422,2009-08-25
49.970001220703125,2009-08-26
50.310001373291016,2009-08-27
49.83000183105469,2009-08-28
49.52000045776367,2009-08-31
48.970001220703125,2009-09-01
49.13999938964844,2009-09-02
49.4900016784668,2009-09-03
49.619998931884766,2009-09-04
49.47999954223633,2009-09-08
49.0,2009-09-09
49.08000183105469,2009-09-10
48.43000030517578,2009-09-11
49.189998626708984,2009-09-14
48.56999969482422,2009-09-15
48.040000915527344,2009-09-16
47.939998626708984,2009-09-17
48.029998779296875,2009-09-18
48.459999084472656,2009-09-21
47.90999984741211,2009-09-22
47.61000061035156,2009-09-23
47.47999954223633,2009-09-24
47.459999084472656,2009-09-25
48.560001373291016,2009-09-28
48.5099983215332,2009-09-29
48.439998626708984,2009-09-30
47.58000183105469,2009-10-01
47.72999954223633,2009-10-02
47.84000015258789,2009-10-05
48.38999938964844,2009-10-06
48.029998779296875,2009-10-07
48.279998779296875,2009-10-08
48.349998474121094,2009-10-09
48.54999923706055,2009-10-12
48.599998474121094,2009-10-13
49.630001068115234,2009-10-14
52.119998931884766,2009-10-15
52.2400016784668,2009-10-16
52.66999816894531,2009-10-19
52.47999954223633,2009-10-20
52.88999938964844,2009-10-21
53.209999084472656,2009-10-22
53.16999816894531,2009-10-23
52.27000045776367,2009-10-26
53.349998474121094,2009-10-27
53.15999984741211,2009-10-28
52.959999084472656,2009-10-29
52.369998931884766,2009-10-30
52.63999938964844,2009-11-02
52.970001220703125,2009-11-03
53.040000915527344,2009-11-04
53.869998931884766,2009-11-05
54.29999923706055,2009-11-06
55.34000015258789,2009-11-09
54.560001373291016,2009-11-10
54.4900016784668,2009-11-11
54.04999923706055,2009-11-12
54.38999938964844,2009-11-13
55.20000076293945,2009-11-16
55.290000915527344,2009-11-17
54.939998626708984,2009-11-18
54.150001525878906,2009-11-19
54.099998474121094,2009-11-20
55.0,2009-11-23
54.790000915527344,2009-11-24
55.150001525878906,2009-11-25
54.130001068115234,2009-11-27
54.72999954223633,2009-11-30
55.86000061035156,2009-12-01
56.02000045776367,2009-12-02
55.90999984741211,2009-12-03
56.90999984741211,2009-12-04
58.099998474121094,2009-12-07
57.619998931884766,2009-12-08
57.849998474121094,2009-12-09
57.63999938964844,2009-12-10
57.2400016784668,2009-12-11
57.689998626708984,2009-12-14
56.84000015258789,2009-12-15
56.060001373291016,2009-12-16
55.25,2009-12-17
55.15999984741211,2009-12-18
55.5099983215332,2009-12-21
55.560001373291016,2009-12-22
55.720001220703125,2009-12-23
55.720001220703125,2009-12-24
55.599998474121094,2009-12-28
55.369998931884766,2009-12-29
55.33000183105469,2009-12-30
55.16999816894531,2009-12-31
55.15999984741211,2010-01-04
54.66999816894531,2010-01-05
54.630001068115234,2010-01-06
54.720001220703125,2010-01-07
55.34000015258789,2010-01-08
55.349998474121094,2010-01-11
54.869998931884766,2010-01-12
55.779998779296875,2010-01-13
55.52000045776367,2010-01-14
54.810001373291016,2010-01-15
56.119998931884766,2010-01-19
55.189998626708984,2010-01-20
55.0099983215332,2010-01-21
54.79999923706055,2010-01-22
54.27000045776367,2010-01-25
53.810001373291016,2010-01-26
53.77000045776367,2010-01-27
53.41999816894531,2010-01-28
52.90999984741211,2010-01-29
53.47999954223633,2010-02-01
53.59000015258789,2010-02-02
54.47999954223633,2010-02-03
52.9900016784668,2010-02-04
52.0,2010-02-05
51.15999984741211,2010-02-08
51.54999923706055,2010-02-09
51.20000076293945,2010-02-10
51.650001525878906,2010-02-11
51.36000061035156,2010-02-12
52.45000076293945,2010-02-16
53.02000045776367,2010-02-17
53.5,2010-02-18
54.29999923706055,2010-02-19
54.599998474121094,2010-02-22
53.97999954223633,2010-02-23
54.83000183105469,2010-02-24
55.93000030517578,2010-02-25
55.18000030517578,2010-02-26
55.56999969482422,2010-03-01
56.13999938964844,2010-03-02
55.779998779296875,2010-03-03
55.29999923706055,2010-03-04
55.349998474121094,2010-03-05
54.68000030517578,2010-03-08
54.650001525878906,2010-03-09
54.380001068115234,2010-03-10
54.560001373291016,2010-03-11
54.4900016784668,2010-03-12
54.93000030517578,2010-03-15
55.27000045776367,2010-03-16
55.4900016784668,2010-03-17
55.4900016784668,2010-03-18
55.61000061035156,2010-03-19
56.099998474121094,2010-03-22
56.380001068115234,2010-03-23
54.709999084472656,2010-03-24
54.5,2010-03-25
54.5,2010-03-26
55.040000915527344,2010-03-29
54.900001525878906,2010-03-30
54.5,2010-03-31
54.77000045776367,2010-04-01
55.08000183105469,2010-04-05
55.13999938964844,2010-04-06
54.56999969482422,2010-04-07
54.349998474121094,2010-04-08
54.58000183105469,2010-04-09
55.56999969482422,2010-04-12
55.810001373291016,2010-04-13
55.900001525878906,2010-04-14
55.75,2010-04-15
55.65999984741211,2010-04-16
55.86000061035156,2010-04-19
56.119998931884766,2010-04-20
55.75,2010-04-21
56.560001373291016,2010-04-22
57.0,2010-04-23
57.15999984741211,2010-04-26
56.0,2010-04-27
57.06999969482422,2010-04-28
58.099998474121094,2010-04-29
58.900001525878906,2010-04-30
58.61000061035156,2010-05-03
57.439998626708984,2010-05-04
57.439998626708984,2010-05-05
56.029998779296875,2010-05-06
55.529998779296875,2010-05-07
57.63999938964844,2010-05-10
57.56999969482422,2010-05-11
57.77000045776367,2010-05-12
57.189998626708984,2010-05-13
56.70000076293945,2010-05-14
57.439998626708984,2010-05-17
58.060001373291016,2010-05-18
58.36000061035156,2010-05-19
56.90999984741211,2010-05-20
57.540000915527344,2010-05-21
56.7599983215332,2010-05-24
56.70000076293945,2010-05-25
56.439998626708984,2010-05-26
57.939998626708984,2010-05-27
58.619998931884766,2010-05-28
58.43000030517578,2010-06-01
59.52000045776367,2010-06-02
59.939998626708984,2010-06-03
58.25,2010-06-04
57.29999923706055,2010-06-07
58.790000915527344,2010-06-08
61.459999084472656,2010-06-09
63.189998626708984,2010-06-10
63.56999969482422,2010-06-11
63.720001220703125,2010-06-14
64.51000213623047,2010-06-15
64.68000030517578,2010-06-16
65.08000183105469,2010-06-17
65.44000244140625,2010-06-18
65.2699966430664,2010-06-21
64.80000305175781,2010-06-22
64.45999908447266,2010-06-23
64.58999633789062,2010-06-24
66.0,2010-06-25
66.56999969482422,2010-06-28
65.94000244140625,2010-06-29
65.58000183105469,2010-06-30
65.23999786376953,2010-07-01
64.5199966430664,2010-07-02
63.970001220703125,2010-07-06
65.25,2010-07-07
65.30999755859375,2010-07-08
65.54000091552734,2010-07-09
65.94999694824219,2010-07-12
66.2300033569336,2010-07-13
66.20999908447266,2010-07-14
65.87000274658203,2010-07-15
64.56999969482422,2010-07-16
64.95999908447266,2010-07-19
65.81999969482422,2010-07-20
63.90999984741211,2010-07-21
63.45000076293945,2010-07-22
64.7699966430664,2010-07-23
65.41000366210938,2010-07-26
64.51000213623047,2010-07-27
63.88999938964844,2010-07-28
62.56999969482422,2010-07-29
63.0,2010-07-30
63.56999969482422,2010-08-02
63.66999816894531,2010-08-03
64.37999725341797,2010-08-04
64.16000366210938,2010-08-05
64.26000213623047,2010-08-06
64.93000030517578,2010-08-09
64.56999969482422,2010-08-10
63.619998931884766,2010-08-11
64.5199966430664,2010-08-12
64.76000213623047,2010-08-13
65.76000213623047,2010-08-16
67.0,2010-08-17
67.05999755859375,2010-08-18
66.12000274658203,2010-08-19
65.91999816894531,2010-08-20
65.81999969482422,2010-08-23
65.19999694824219,2010-08-24
64.87999725341797,2010-08-25
64.58000183105469,2010-08-26
66.04000091552734,2010-08-27
66.25,2010-08-30
65.5,2010-08-31
66.55999755859375,2010-09-01
66.5,2010-09-02
66.52999877929688,2010-09-03
66.30999755859375,2010-09-07
67.48999786376953,2010-09-08
68.12999725341797,2010-09-09
69.0,2010-09-10
69.33000183105469,2010-09-13
69.86000061035156,2010-09-14
70.08999633789062,2010-09-15
69.66000366210938,2010-09-16
69.97000122070312,2010-09-17
69.77999877929688,2010-09-20
70.36000061035156,2010-09-21
70.19000244140625,2010-09-22
68.61000061035156,2010-09-23
69.86000061035156,2010-09-24
68.56999969482422,2010-09-27
68.94999694824219,2010-09-28
69.75,2010-09-29
69.4800033569336,2010-09-30
70.7300033569336,2010-10-01
69.75,2010-10-04
71.7699966430664,2010-10-05
71.91000366210938,2010-10-06
71.45999908447266,2010-10-07
71.6500015258789,2010-10-08
71.16000366210938,2010-10-11
70.81999969482422,2010-10-12
72.19000244140625,2010-10-13
71.9000015258789,2010-10-14
71.9000015258789,2010-10-15
72.62000274658203,2010-10-18
71.18000030517578,2010-10-19
72.2699966430664,2010-10-20
72.20999908447266,2010-10-21
72.20999908447266,2010-10-22
72.5999984741211,2010-10-25
72.77999877929688,2010-10-26
71.94000244140625,2010-10-27
71.06999969482422,2010-10-28
71.73999786376953,2010-10-29
71.4800033569336,2010-11-01
72.43000030517578,2010-11-02
72.19999694824219,2010-11-03
72.68000030517578,2010-11-04
72.38999938964844,2010-11-05
71.48999786376953,2010-11-08
71.61000061035156,2010-11-09
71.83000183105469,2010-11-10
72.08000183105469,2010-11-11
71.23999786376953,2010-11-12
71.33999633789062,2010-11-15
70.55000305175781,2010-11-16
70.26000213623047,2010-11-17
71.51000213623047,2010-11-18
72.5,2010-11-19
72.77999877929688,2010-11-22
72.12000274658203,2010-11-23
73.80000305175781,2010-11-24
72.69000244140625,2010-11-26
73.4000015258789,2010-11-29
73.9000015258789,2010-11-30
75.54000091552734,2010-12-01
77.25,2010-12-02
77.12000274658203,2010-12-03
77.37999725341797,2010-12-06
77.36000061035156,2010-12-07
77.22000122070312,2010-12-08
77.77999877929688,2010-12-09
78.58999633789062,2010-12-10
79.5,2010-12-13
80.4000015258789,2010-12-14
79.63999938964844,2010-12-15
78.69000244140625,2010-12-16
78.91000366210938,2010-12-17
79.5,2010-12-20
79.61000061035156,2010-12-21
