GF,Date
1.2744044065475464,1993-07-27
1.2744044065475464,1993-07-28
1.2744044065475464,1993-07-29
1.2337325811386108,1993-07-30
1.2879621982574463,1993-08-02
1.301519751548767,1993-08-03
1.2879621982574463,1993-08-04
1.301519751548767,1993-08-05
1.301519751548767,1993-08-06
1.301519751548767,1993-08-09
1.2879621982574463,1993-08-10
1.2879621982574463,1993-08-11
1.315077304840088,1993-08-12
1.315077304840088,1993-08-13
1.315077304840088,1993-08-16
1.3286354541778564,1993-08-17
1.3421926498413086,1993-08-18
1.3421926498413086,1993-08-19
1.3421926498413086,1993-08-20
1.3286354541778564,1993-08-23
1.3286354541778564,1993-08-24
1.3557498455047607,1993-08-25
1.315077304840088,1993-08-26
1.315077304840088,1993-08-27
1.3286354541778564,1993-08-30
1.3518085479736328,1993-08-31
1.3518085479736328,1993-09-01
1.3518085479736328,1993-09-02
1.3518085479736328,1993-09-03
1.3242207765579224,1993-09-07
1.3380149602890015,1993-09-08
1.379396677017212,1993-09-09
1.3656028509140015,1993-09-10
1.3656028509140015,1993-09-13
1.3518085479736328,1993-09-14
1.3380149602890015,1993-09-15
1.3380149602890015,1993-09-16
1.3518085479736328,1993-09-17
1.3656028509140015,1993-09-20
1.2966328859329224,1993-09-21
1.3380149602890015,1993-09-22
1.3242207765579224,1993-09-23
1.3242207765579224,1993-09-24
1.3380149602890015,1993-09-27
1.3104263544082642,1993-09-28
1.3380149602890015,1993-09-29
1.3380149602890015,1993-09-30
1.3518085479736328,1993-10-01
1.3518085479736328,1993-10-04
1.393190622329712,1993-10-05
1.379396677017212,1993-10-06
1.406984567642212,1993-10-07
1.406984567642212,1993-10-08
1.4345725774765015,1993-10-11
1.4345725774765015,1993-10-12
1.489748477935791,1993-10-13
1.5035425424575806,1993-10-14
1.5035425424575806,1993-10-15
1.517336130142212,1993-10-18
1.5311301946640015,1993-10-19
1.489748477935791,1993-10-20
1.489748477935791,1993-10-21
1.489748477935791,1993-10-22
1.4621602296829224,1993-10-25
1.4345725774765015,1993-10-26
1.4345725774765015,1993-10-27
1.4345725774765015,1993-10-28
1.4345725774765015,1993-10-29
1.4483662843704224,1993-11-01
1.4483662843704224,1993-11-02
1.4621602296829224,1993-11-03
1.406984567642212,1993-11-04
1.3656028509140015,1993-11-05
1.3518085479736328,1993-11-08
1.3656028509140015,1993-11-09
1.3656028509140015,1993-11-10
1.379396677017212,1993-11-11
1.3656028509140015,1993-11-12
1.393190622329712,1993-11-15
1.406984567642212,1993-11-16
1.406984567642212,1993-11-17
1.393190622329712,1993-11-18
1.3656028509140015,1993-11-19
1.3242207765579224,1993-11-22
1.3380149602890015,1993-11-23
1.3518085479736328,1993-11-24
1.3242207765579224,1993-11-26
1.3104263544082642,1993-11-29
1.3242207765579224,1993-11-30
1.3656028509140015,1993-12-01
1.3518085479736328,1993-12-02
1.3518085479736328,1993-12-03
1.3380149602890015,1993-12-06
1.3380149602890015,1993-12-07
1.3518085479736328,1993-12-08
1.379396677017212,1993-12-09
1.3518085479736328,1993-12-10
1.393190622329712,1993-12-13
1.3518085479736328,1993-12-14
1.3518085479736328,1993-12-15
1.3518085479736328,1993-12-16
1.3518085479736328,1993-12-17
1.3656028509140015,1993-12-20
1.3891767263412476,1993-12-21
1.4032082557678223,1993-12-22
1.417240858078003,1993-12-23
1.4593368768692017,1993-12-27
1.4593368768692017,1993-12-28
1.4593368768692017,1993-12-29
1.4874008893966675,1993-12-30
1.5014334917068481,1993-12-31
1.4874008893966675,1994-01-03
1.4733690023422241,1994-01-04
1.4593368768692017,1994-01-05
1.4453049898147583,1994-01-06
1.4453049898147583,1994-01-07
1.4593368768692017,1994-01-10
1.431272268295288,1994-01-11
1.417240858078003,1994-01-12
1.375144600868225,1994-01-13
1.4032082557678223,1994-01-14
1.4032082557678223,1994-01-17
1.4032082557678223,1994-01-18
1.417240858078003,1994-01-19
1.3611124753952026,1994-01-20
1.33304762840271,1994-01-21
1.3891767263412476,1994-01-24
1.4032082557678223,1994-01-25
1.417240858078003,1994-01-26
1.431272268295288,1994-01-27
1.431272268295288,1994-01-28
1.4874008893966675,1994-01-31
1.4874008893966675,1994-02-01
1.4874008893966675,1994-02-02
1.4453049898147583,1994-02-03
1.3611124753952026,1994-02-04
1.417240858078003,1994-02-07
1.4733690023422241,1994-02-08
1.431272268295288,1994-02-09
1.4453049898147583,1994-02-10
1.431272268295288,1994-02-11
1.4453049898147583,1994-02-14
1.417240858078003,1994-02-15
1.431272268295288,1994-02-16
1.4593368768692017,1994-02-17
1.4453049898147583,1994-02-18
1.417240858078003,1994-02-22
1.417240858078003,1994-02-23
1.3891767263412476,1994-02-24
1.375144600868225,1994-02-25
1.417240858078003,1994-02-28
1.3891767263412476,1994-03-01
1.375144600868225,1994-03-02
1.3470805883407593,1994-03-03
1.3611124753952026,1994-03-04
1.375144600868225,1994-03-07
1.3891767263412476,1994-03-08
1.3891767263412476,1994-03-09
1.3611124753952026,1994-03-10
1.375144600868225,1994-03-11
1.3891767263412476,1994-03-14
1.4032082557678223,1994-03-15
1.431272268295288,1994-03-16
1.417240858078003,1994-03-17
1.431272268295288,1994-03-18
1.4032082557678223,1994-03-21
1.4032082557678223,1994-03-22
1.431272268295288,1994-03-23
1.3891767263412476,1994-03-24
1.4032082557678223,1994-03-25
1.417240858078003,1994-03-28
1.3891767263412476,1994-03-29
1.3611124753952026,1994-03-30
1.3470805883407593,1994-03-31
1.3190159797668457,1994-04-04
1.375144600868225,1994-04-05
1.3891767263412476,1994-04-06
1.3891767263412476,1994-04-07
1.3891767263412476,1994-04-08
1.417240858078003,1994-04-11
1.4032082557678223,1994-04-12
1.4032082557678223,1994-04-13
1.3891767263412476,1994-04-14
1.4032082557678223,1994-04-15
1.3891767263412476,1994-04-18
1.375144600868225,1994-04-19
1.3611124753952026,1994-04-20
1.3891767263412476,1994-04-21
1.417240858078003,1994-04-22
1.375144600868225,1994-04-25
1.4032082557678223,1994-04-26
1.3891767263412476,1994-04-28
1.417240858078003,1994-04-29
1.4593368768692017,1994-05-02
1.4593368768692017,1994-05-03
1.4453049898147583,1994-05-04
1.4453049898147583,1994-05-05
1.417240858078003,1994-05-06
1.3891767263412476,1994-05-09
1.417240858078003,1994-05-10
1.4032082557678223,1994-05-11
1.417240858078003,1994-05-12
1.417240858078003,1994-05-13
1.4032082557678223,1994-05-16
1.4032082557678223,1994-05-17
1.417240858078003,1994-05-18
1.4032082557678223,1994-05-19
1.417240858078003,1994-05-20
1.417240858078003,1994-05-23
1.417240858078003,1994-05-24
1.4032082557678223,1994-05-25
1.3891767263412476,1994-05-26
1.3891767263412476,1994-05-27
1.3611124753952026,1994-05-31
1.3611124753952026,1994-06-01
1.375144600868225,1994-06-02
1.3611124753952026,1994-06-03
1.3470805883407593,1994-06-06
1.3470805883407593,1994-06-07
1.3470805883407593,1994-06-08
1.3470805883407593,1994-06-09
1.33304762840271,1994-06-10
1.33304762840271,1994-06-13
1.33304762840271,1994-06-14
1.3190159797668457,1994-06-15
1.3190159797668457,1994-06-16
1.33304762840271,1994-06-17
1.2769198417663574,1994-06-20
1.2769198417663574,1994-06-21
1.2909520864486694,1994-06-22
1.2909520864486694,1994-06-23
1.2488559484481812,1994-06-24
1.2909520864486694,1994-06-27
1.3049836158752441,1994-06-28
1.3049836158752441,1994-06-29
1.3049836158752441,1994-06-30
1.3049836158752441,1994-07-01
1.2909520864486694,1994-07-05
1.2909520864486694,1994-07-06
1.3190159797668457,1994-07-07
1.33304762840271,1994-07-08
1.3611124753952026,1994-07-11
1.3611124753952026,1994-07-12
1.3611124753952026,1994-07-13
1.3470805883407593,1994-07-14
1.3611124753952026,1994-07-15
1.375144600868225,1994-07-18
1.3891767263412476,1994-07-19
1.3891767263412476,1994-07-20
1.3611124753952026,1994-07-21
1.3891767263412476,1994-07-22
1.375144600868225,1994-07-25
1.3891767263412476,1994-07-26
1.3891767263412476,1994-07-27
1.3611124753952026,1994-07-28
1.3891767263412476,1994-07-29
1.4032082557678223,1994-08-01
1.417240858078003,1994-08-02
1.417240858078003,1994-08-03
1.417240858078003,1994-08-04
1.417240858078003,1994-08-05
1.4453049898147583,1994-08-08
1.431272268295288,1994-08-09
1.4453049898147583,1994-08-10
1.4453049898147583,1994-08-11
1.417240858078003,1994-08-12
1.4453049898147583,1994-08-15
1.4453049898147583,1994-08-16
1.4593368768692017,1994-08-17
1.4453049898147583,1994-08-18
1.4593368768692017,1994-08-19
1.4453049898147583,1994-08-22
1.4453049898147583,1994-08-23
1.4733690023422241,1994-08-24
1.4733690023422241,1994-08-25
1.4733690023422241,1994-08-26
1.4593368768692017,1994-08-29
1.4593368768692017,1994-08-30
1.4593368768692017,1994-08-31
1.4453049898147583,1994-09-01
1.4593368768692017,1994-09-02
1.4733690023422241,1994-09-06
1.4733690023422241,1994-09-07
1.4733690023422241,1994-09-08
1.4593368768692017,1994-09-09
1.4593368768692017,1994-09-12
1.4593368768692017,1994-09-13
1.4453049898147583,1994-09-14
1.4593368768692017,1994-09-15
1.431272268295288,1994-09-16
1.417240858078003,1994-09-19
1.3891767263412476,1994-09-20
1.3891767263412476,1994-09-21
1.4032082557678223,1994-09-22
1.4032082557678223,1994-09-23
1.4032082557678223,1994-09-26
1.3891767263412476,1994-09-27
1.3891767263412476,1994-09-28
1.3891767263412476,1994-09-29
1.3611124753952026,1994-09-30
1.33304762840271,1994-10-03
1.3470805883407593,1994-10-04
1.3190159797668457,1994-10-05
1.3049836158752441,1994-10-06
1.3049836158752441,1994-10-07
1.3891767263412476,1994-10-10
1.417240858078003,1994-10-11
1.431272268295288,1994-10-12
1.431272268295288,1994-10-13
1.431272268295288,1994-10-14
1.4453049898147583,1994-10-17
1.4453049898147583,1994-10-18
1.431272268295288,1994-10-19
1.417240858078003,1994-10-20
1.375144600868225,1994-10-21
1.375144600868225,1994-10-24
1.3576043844223022,1994-10-25
1.375144600868225,1994-10-26
1.3891767263412476,1994-10-27
1.4032082557678223,1994-10-28
1.417240858078003,1994-10-31
1.4032082557678223,1994-11-01
1.4032082557678223,1994-11-02
1.4032082557678223,1994-11-03
1.3891767263412476,1994-11-04
1.375144600868225,1994-11-07
1.375144600868225,1994-11-08
1.3611124753952026,1994-11-09
1.3611124753952026,1994-11-10
1.3470805883407593,1994-11-11
1.375144600868225,1994-11-14
1.375144600868225,1994-11-15
1.3611124753952026,1994-11-16
1.3470805883407593,1994-11-17
1.33304762840271,1994-11-18
1.3190159797668457,1994-11-21
1.2909520864486694,1994-11-22
1.262887716293335,1994-11-23
1.2769198417663574,1994-11-25
1.3049836158752441,1994-11-28
1.3190159797668457,1994-11-29
1.3190159797668457,1994-11-30
1.3049836158752441,1994-12-01
1.33304762840271,1994-12-02
1.3470805883407593,1994-12-05
1.33304762840271,1994-12-06
1.33304762840271,1994-12-07
1.2769198417663574,1994-12-08
1.262887716293335,1994-12-09
1.2769198417663574,1994-12-12
1.3049836158752441,1994-12-13
1.3190159797668457,1994-12-14
1.3049836158752441,1994-12-15
1.2909520864486694,1994-12-16
1.2909520864486694,1994-12-19
1.3049836158752441,1994-12-20
1.3049836158752441,1994-12-21
1.294740080833435,1994-12-22
1.294740080833435,1994-12-23
1.294740080833435,1994-12-27
1.294740080833435,1994-12-28
1.294740080833435,1994-12-29
1.3089678287506104,1994-12-30
1.294740080833435,1995-01-03
1.2805124521255493,1995-01-04
1.294740080833435,1995-01-05
1.2805124521255493,1995-01-06
1.323195457458496,1995-01-09
1.323195457458496,1995-01-10
1.323195457458496,1995-01-11
1.3516514301300049,1995-01-12
1.3516514301300049,1995-01-13
1.3943355083465576,1995-01-16
1.3801076412200928,1995-01-17
1.3943355083465576,1995-01-18
1.3943355083465576,1995-01-19
1.3658798933029175,1995-01-20
1.3374241590499878,1995-01-23
1.3516514301300049,1995-01-24
1.3516514301300049,1995-01-25
1.3516514301300049,1995-01-26
1.323195457458496,1995-01-27
1.323195457458496,1995-01-30
1.3374241590499878,1995-01-31
1.3089678287506104,1995-02-01
1.323195457458496,1995-02-02
1.3374241590499878,1995-02-03
1.3516514301300049,1995-02-06
1.3516514301300049,1995-02-07
1.3658798933029175,1995-02-08
1.3658798933029175,1995-02-09
1.3943355083465576,1995-02-10
1.3801076412200928,1995-02-13
1.3801076412200928,1995-02-14
1.3943355083465576,1995-02-15
1.3801076412200928,1995-02-16
1.3801076412200928,1995-02-17
1.3658798933029175,1995-02-21
1.3658798933029175,1995-02-22
1.3801076412200928,1995-02-23
1.3801076412200928,1995-02-24
1.3658798933029175,1995-02-27
1.3801076412200928,1995-02-28
1.3943355083465576,1995-03-01
1.3801076412200928,1995-03-02
1.3801076412200928,1995-03-03
1.3943355083465576,1995-03-06
1.3943355083465576,1995-03-07
1.3943355083465576,1995-03-08
1.3801076412200928,1995-03-09
1.3801076412200928,1995-03-10
1.3801076412200928,1995-03-13
1.3658798933029175,1995-03-14
1.3801076412200928,1995-03-15
1.3801076412200928,1995-03-16
1.3801076412200928,1995-03-17
1.3658798933029175,1995-03-20
1.3658798933029175,1995-03-21
1.3658798933029175,1995-03-22
1.323195457458496,1995-03-23
1.3089678287506104,1995-03-24
1.323195457458496,1995-03-27
1.3089678287506104,1995-03-28
1.323195457458496,1995-03-29
1.3516514301300049,1995-03-30
1.3658798933029175,1995-03-31
1.3516514301300049,1995-04-03
1.3801076412200928,1995-04-04
1.3658798933029175,1995-04-05
1.3801076412200928,1995-04-06
1.3658798933029175,1995-04-07
1.3516514301300049,1995-04-10
1.3516514301300049,1995-04-11
1.3374241590499878,1995-04-12
1.3374241590499878,1995-04-13
1.3374241590499878,1995-04-17
1.3516514301300049,1995-04-18
1.3374241590499878,1995-04-19
1.3374241590499878,1995-04-20
1.3801076412200928,1995-04-21
1.3801076412200928,1995-04-24
1.3943355083465576,1995-04-25
1.3943355083465576,1995-04-26
1.3801076412200928,1995-04-27
1.3658798933029175,1995-04-28
1.3658798933029175,1995-05-01
1.3658798933029175,1995-05-02
1.3801076412200928,1995-05-03
1.3943355083465576,1995-05-04
1.3658798933029175,1995-05-05
1.3943355083465576,1995-05-08
1.3801076412200928,1995-05-09
1.3943355083465576,1995-05-10
1.4085631370544434,1995-05-11
1.3943355083465576,1995-05-12
1.3943355083465576,1995-05-15
1.3943355083465576,1995-05-16
1.3943355083465576,1995-05-17
1.3801076412200928,1995-05-18
1.3658798933029175,1995-05-19
1.3943355083465576,1995-05-22
1.3943355083465576,1995-05-23
1.3943355083465576,1995-05-24
1.3943355083465576,1995-05-25
1.3801076412200928,1995-05-26
1.3943355083465576,1995-05-30
1.437018871307373,1995-05-31
1.4227908849716187,1995-06-01
1.451246738433838,1995-06-02
1.4085631370544434,1995-06-05
1.4085631370544434,1995-06-06
1.4085631370544434,1995-06-07
1.4085631370544434,1995-06-08
1.4085631370544434,1995-06-09
1.437018871307373,1995-06-12
1.4227908849716187,1995-06-13
1.4085631370544434,1995-06-14
1.4085631370544434,1995-06-15
1.4085631370544434,1995-06-16
1.4227908849716187,1995-06-19
1.4085631370544434,1995-06-20
1.4085631370544434,1995-06-21
1.4085631370544434,1995-06-22
1.4085631370544434,1995-06-23
1.4085631370544434,1995-06-26
1.4085631370544434,1995-06-27
1.3943355083465576,1995-06-28
1.3801076412200928,1995-06-29
1.3801076412200928,1995-06-30
1.3943355083465576,1995-07-03
1.4227908849716187,1995-07-05
1.451246738433838,1995-07-06
1.5081586837768555,1995-07-07
1.5081586837768555,1995-07-10
1.5223867893218994,1995-07-11
1.5366144180297852,1995-07-12
1.5366144180297852,1995-07-13
1.5081586837768555,1995-07-14
1.5223867893218994,1995-07-17
1.5081586837768555,1995-07-18
1.4797029495239258,1995-07-19
1.5081586837768555,1995-07-20
1.4939308166503906,1995-07-21
1.5081586837768555,1995-07-24
1.5081586837768555,1995-07-25
1.5223867893218994,1995-07-26
1.5223867893218994,1995-07-27
1.5366144180297852,1995-07-28
1.5366144180297852,1995-07-31
1.5081586837768555,1995-08-01
1.5223867893218994,1995-08-02
1.5366144180297852,1995-08-03
1.5366144180297852,1995-08-04
1.5366144180297852,1995-08-07
1.5508419275283813,1995-08-08
1.5223867893218994,1995-08-09
1.5081586837768555,1995-08-10
1.5081586837768555,1995-08-11
1.5081586837768555,1995-08-14
1.4797029495239258,1995-08-15
1.4797029495239258,1995-08-16
1.4939308166503906,1995-08-17
1.4797029495239258,1995-08-18
1.4797029495239258,1995-08-21
1.451246738433838,1995-08-22
1.451246738433838,1995-08-23
1.4797029495239258,1995-08-24
1.4797029495239258,1995-08-25
1.4654749631881714,1995-08-28
1.4654749631881714,1995-08-29
1.451246738433838,1995-08-30
1.451246738433838,1995-08-31
1.437018871307373,1995-09-01
1.451246738433838,1995-09-05
1.4654749631881714,1995-09-06
1.451246738433838,1995-09-07
1.4797029495239258,1995-09-08
1.451246738433838,1995-09-11
1.4654749631881714,1995-09-12
1.4797029495239258,1995-09-13
1.4654749631881714,1995-09-14
1.4654749631881714,1995-09-15
1.451246738433838,1995-09-18
1.451246738433838,1995-09-19
1.4654749631881714,1995-09-20
1.437018871307373,1995-09-21
1.4227908849716187,1995-09-22
1.4227908849716187,1995-09-25
1.4227908849716187,1995-09-26
1.4227908849716187,1995-09-27
1.4227908849716187,1995-09-28
1.4227908849716187,1995-09-29
1.4085631370544434,1995-10-02
1.4085631370544434,1995-10-03
1.4085631370544434,1995-10-04
1.4085631370544434,1995-10-05
1.4227908849716187,1995-10-06
1.3943355083465576,1995-10-09
1.3801076412200928,1995-10-10
1.3801076412200928,1995-10-11
1.4085631370544434,1995-10-12
1.4085631370544434,1995-10-13
1.3943355083465576,1995-10-16
1.3943355083465576,1995-10-17
1.3943355083465576,1995-10-18
1.4085631370544434,1995-10-19
1.4085631370544434,1995-10-20
1.3801076412200928,1995-10-23
1.3801076412200928,1995-10-24
1.3801076412200928,1995-10-25
1.3658798933029175,1995-10-26
1.3516514301300049,1995-10-27
1.3801076412200928,1995-10-30
1.4085631370544434,1995-10-31
1.3943355083465576,1995-11-01
1.3943355083465576,1995-11-02
1.3943355083465576,1995-11-03
1.3943355083465576,1995-11-06
1.3943355083465576,1995-11-07
1.3943355083465576,1995-11-08
1.3943355083465576,1995-11-09
1.3943355083465576,1995-11-10
1.4085631370544434,1995-11-13
1.3943355083465576,1995-11-14
1.3943355083465576,1995-11-15
1.3943355083465576,1995-11-16
1.3943355083465576,1995-11-17
1.4085631370544434,1995-11-20
1.3801076412200928,1995-11-21
1.3658798933029175,1995-11-22
1.3801076412200928,1995-11-24
1.3943355083465576,1995-11-27
1.4085631370544434,1995-11-28
1.3801076412200928,1995-11-29
1.3658798933029175,1995-11-30
1.3801076412200928,1995-12-01
1.3943355083465576,1995-12-04
1.3658798933029175,1995-12-05
1.3801076412200928,1995-12-06
1.3658798933029175,1995-12-07
1.3658798933029175,1995-12-08
1.3516514301300049,1995-12-11
1.3658798933029175,1995-12-12
1.3516514301300049,1995-12-13
1.3658798933029175,1995-12-14
1.3658798933029175,1995-12-15
1.323195457458496,1995-12-18
1.3374241590499878,1995-12-19
1.3516514301300049,1995-12-20
1.3516514301300049,1995-12-21
1.3374241590499878,1995-12-22
1.3374241590499878,1995-12-26
1.323195457458496,1995-12-27
1.323195457458496,1995-12-28
1.323195457458496,1995-12-29
1.3516514301300049,1996-01-02
1.3943355083465576,1996-01-03
1.4085631370544434,1996-01-04
1.4227908849716187,1996-01-05
1.4085631370544434,1996-01-08
1.3943355083465576,1996-01-09
1.3801076412200928,1996-01-10
1.3943355083465576,1996-01-11
1.4227908849716187,1996-01-12
1.451246738433838,1996-01-15
1.4654749631881714,1996-01-16
1.451246738433838,1996-01-17
1.4654749631881714,1996-01-18
