PLD,Date
8.416864395141602,1998-11-24
8.486422538757324,1998-11-25
8.463236808776855,1998-11-27
8.254554748535156,1998-11-30
7.767629623413086,1998-12-01
7.976311683654785,1998-12-02
8.069060325622559,1998-12-03
8.022686958312988,1998-12-04
8.04587173461914,1998-12-07
7.9994964599609375,1998-12-08
8.069060325622559,1998-12-09
7.9994964599609375,1998-12-10
8.022686958312988,1998-12-11
7.9994964599609375,1998-12-14
8.022686958312988,1998-12-15
8.022686958312988,1998-12-16
8.022686958312988,1998-12-17
8.022686958312988,1998-12-18
7.906749725341797,1998-12-21
7.814002990722656,1998-12-22
7.929937362670898,1998-12-23
7.953125,1998-12-24
8.04587173461914,1998-12-28
8.104108810424805,1998-12-29
8.198344230651855,1998-12-30
8.292572021484375,1998-12-31
8.24545955657959,1999-01-04
8.24545955657959,1999-01-05
8.386809349060059,1999-01-06
8.481045722961426,1999-01-07
8.55172348022461,1999-01-08
8.481045722961426,1999-01-11
8.41036605834961,1999-01-12
8.457481384277344,1999-01-13
8.504598617553711,1999-01-14
8.292572021484375,1999-01-15
8.504598617553711,1999-01-19
8.504598617553711,1999-01-20
8.645951271057129,1999-01-21
8.622391700744629,1999-01-22
8.528162956237793,1999-01-25
8.41036605834961,1999-01-26
8.433931350708008,1999-01-27
8.104108810424805,1999-01-28
8.33969497680664,1999-01-29
8.316133499145508,1999-02-01
8.316133499145508,1999-02-02
8.292572021484375,1999-02-03
8.269014358520508,1999-02-04
8.221902847290039,1999-02-05
8.221902847290039,1999-02-08
8.24545955657959,1999-02-09
7.939198970794678,1999-02-10
7.939198970794678,1999-02-11
7.892082691192627,1999-02-12
7.915639400482178,1999-02-16
7.868525981903076,1999-02-17
7.892082691192627,1999-02-18
7.892082691192627,1999-02-19
7.868525981903076,1999-02-22
7.868525981903076,1999-02-23
7.844968318939209,1999-02-24
7.868525981903076,1999-02-25
7.915639400482178,1999-02-26
7.986314296722412,1999-03-01
7.962757587432861,1999-03-02
7.962757587432861,1999-03-03
7.915639400482178,1999-03-04
7.939198970794678,1999-03-05
7.962757587432861,1999-03-08
7.962757587432861,1999-03-09
8.104108810424805,1999-03-10
8.080551147460938,1999-03-11
8.056991577148438,1999-03-12
7.962757587432861,1999-03-15
7.868525981903076,1999-03-16
7.892082691192627,1999-03-17
7.868525981903076,1999-03-18
7.797845363616943,1999-03-19
7.797845363616943,1999-03-22
7.797845363616943,1999-03-23
7.915639400482178,1999-03-24
7.844968318939209,1999-03-25
7.844968318939209,1999-03-26
7.859340190887451,1999-03-29
7.859340190887451,1999-03-30
7.9551849365234375,1999-03-31
7.979152202606201,1999-04-01
7.979152202606201,1999-04-05
7.907263278961182,1999-04-06
7.883304119110107,1999-04-07
7.883304119110107,1999-04-08
7.907263278961182,1999-04-09
8.02707290649414,1999-04-12
8.051031112670898,1999-04-13
8.051031112670898,1999-04-14
8.051031112670898,1999-04-15
8.386495590209961,1999-04-16
8.434414863586426,1999-04-19
8.434414863586426,1999-04-20
8.434414863586426,1999-04-21
8.386495590209961,1999-04-22
8.434414863586426,1999-04-23
8.434414863586426,1999-04-26
8.362532615661621,1999-04-27
8.434414863586426,1999-04-28
8.434414863586426,1999-04-29
8.434414863586426,1999-04-30
8.434414863586426,1999-05-03
8.410451889038086,1999-05-04
8.434414863586426,1999-05-05
8.434414863586426,1999-05-06
8.410451889038086,1999-05-07
8.554221153259277,1999-05-10
8.650063514709473,1999-05-11
8.674031257629395,1999-05-12
8.650063514709473,1999-05-13
8.506301879882812,1999-05-14
8.506301879882812,1999-05-17
8.578186988830566,1999-05-18
8.626107215881348,1999-05-19
8.626107215881348,1999-05-20
8.626107215881348,1999-05-21
8.626107215881348,1999-05-24
8.650063514709473,1999-05-25
8.602142333984375,1999-05-26
8.626107215881348,1999-05-27
8.626107215881348,1999-05-28
8.602142333984375,1999-06-01
8.650063514709473,1999-06-02
8.650063514709473,1999-06-03
8.86571979522705,1999-06-04
8.84176254272461,1999-06-07
8.829778671264648,1999-06-08
8.76987361907959,1999-06-09
8.69799518585205,1999-06-10
8.674031257629395,1999-06-11
8.626107215881348,1999-06-14
8.650063514709473,1999-06-15
8.745914459228516,1999-06-16
8.745914459228516,1999-06-17
8.745914459228516,1999-06-18
8.86571979522705,1999-06-21
8.745914459228516,1999-06-22
8.793837547302246,1999-06-23
8.69799518585205,1999-06-24
8.69799518585205,1999-06-25
8.674031257629395,1999-06-28
8.69799518585205,1999-06-29
9.009490966796875,1999-06-30
8.87813949584961,1999-07-01
8.951111793518066,1999-07-02
8.951111793518066,1999-07-06
8.87813949584961,1999-07-07
8.805174827575684,1999-07-08
8.87813949584961,1999-07-09
8.951111793518066,1999-07-12
8.926786422729492,1999-07-13
8.902463912963867,1999-07-14
8.87813949584961,1999-07-15
8.951111793518066,1999-07-16
8.951111793518066,1999-07-19
8.805174827575684,1999-07-20
8.756525039672852,1999-07-21
8.659226417541504,1999-07-22
8.756525039672852,1999-07-23
8.707879066467285,1999-07-26
8.756525039672852,1999-07-27
8.73220157623291,1999-07-28
8.756525039672852,1999-07-29
8.756525039672852,1999-07-30
8.683552742004395,1999-08-02
8.683552742004395,1999-08-03
8.634903907775879,1999-08-04
8.659226417541504,1999-08-05
8.61058235168457,1999-08-06
8.634903907775879,1999-08-09
8.561932563781738,1999-08-10
8.561932563781738,1999-08-11
8.464643478393555,1999-08-12
8.513285636901855,1999-08-13
8.488962173461914,1999-08-16
8.464643478393555,1999-08-17
8.513285636901855,1999-08-18
8.488962173461914,1999-08-19
8.415995597839355,1999-08-20
8.488962173461914,1999-08-23
8.318695068359375,1999-08-24
8.2943754196167,1999-08-25
8.2943754196167,1999-08-26
8.367341995239258,1999-08-27
8.318695068359375,1999-08-30
8.367341995239258,1999-08-31
8.318695068359375,1999-09-01
8.270050048828125,1999-09-02
8.221404075622559,1999-09-03
8.245723724365234,1999-09-07
8.245723724365234,1999-09-08
8.343023300170898,1999-09-09
8.343023300170898,1999-09-10
8.318695068359375,1999-09-13
8.245723724365234,1999-09-14
8.075459480285645,1999-09-15
8.075459480285645,1999-09-16
8.148431777954102,1999-09-17
8.026810646057129,1999-09-20
7.90519905090332,1999-09-21
7.783576965332031,1999-09-22
7.807903289794922,1999-09-23
7.783576965332031,1999-09-24
7.9781646728515625,1999-09-27
7.90519905090332,1999-09-28
7.953842639923096,1999-09-29
8.245723724365234,1999-09-30
8.359496116638184,1999-10-01
8.334762573242188,1999-10-04
8.334762573242188,1999-10-05
8.26056957244873,1999-10-06
8.211100578308105,1999-10-07
8.087438583374023,1999-10-08
8.112171173095703,1999-10-11
8.112171173095703,1999-10-12
8.037978172302246,1999-10-13
8.136899948120117,1999-10-14
8.037978172302246,1999-10-15
8.01324462890625,1999-10-18
7.988511562347412,1999-10-19
7.988511562347412,1999-10-20
7.914312839508057,1999-10-21
7.889584541320801,1999-10-22
7.864850997924805,1999-10-25
7.840115547180176,1999-10-26
7.864850997924805,1999-10-27
7.864850997924805,1999-10-28
7.864850997924805,1999-10-29
7.914312839508057,1999-11-01
8.087438583374023,1999-11-02
8.136899948120117,1999-11-03
8.112171173095703,1999-11-04
8.136899948120117,1999-11-05
8.26056957244873,1999-11-08
8.211100578308105,1999-11-09
8.186369895935059,1999-11-10
8.26056957244873,1999-11-11
8.285297393798828,1999-11-12
8.087438583374023,1999-11-15
8.136899948120117,1999-11-16
8.062708854675293,1999-11-17
8.037978172302246,1999-11-18
8.037978172302246,1999-11-19
8.01324462890625,1999-11-22
7.914312839508057,1999-11-23
7.963781356811523,1999-11-24
7.963781356811523,1999-11-26
7.914312839508057,1999-11-29
7.914312839508057,1999-11-30
7.914312839508057,1999-12-01
7.914312839508057,1999-12-02
7.914312839508057,1999-12-03
7.840115547180176,1999-12-06
7.790656566619873,1999-12-07
7.666989326477051,1999-12-08
7.691723346710205,1999-12-09
7.592793941497803,1999-12-10
7.493865966796875,1999-12-13
7.419672966003418,1999-12-14
7.409589767456055,1999-12-15
7.308777809143066,1999-12-16
7.71202278137207,1999-12-17
7.762424468994141,1999-12-20
7.737224102020264,1999-12-21
7.6868181228637695,1999-12-22
7.787628173828125,1999-12-23
7.71202278137207,1999-12-27
7.838033676147461,1999-12-28
7.964048862457275,1999-12-29
8.039656639099121,1999-12-30
8.039656639099121,1999-12-31
7.98925256729126,2000-01-03
7.8632354736328125,2000-01-04
7.762424468994141,2000-01-05
7.9136433601379395,2000-01-06
8.064857482910156,2000-01-07
8.115266799926758,2000-01-10
8.140472412109375,2000-01-11
8.064857482910156,2000-01-12
8.039656639099121,2000-01-13
7.964048862457275,2000-01-14
8.090060234069824,2000-01-18
8.140472412109375,2000-01-19
8.190876007080078,2000-01-20
8.241278648376465,2000-01-21
8.21607780456543,2000-01-24
8.241278648376465,2000-01-25
8.266481399536133,2000-01-26
8.291679382324219,2000-01-27
8.266481399536133,2000-01-28
8.241278648376465,2000-01-31
8.291679382324219,2000-02-01
8.266481399536133,2000-02-02
8.291679382324219,2000-02-03
8.266481399536133,2000-02-04
8.291679382324219,2000-02-07
8.241278648376465,2000-02-08
8.241278648376465,2000-02-09
8.241278648376465,2000-02-10
8.090060234069824,2000-02-11
8.190876007080078,2000-02-14
8.31688404083252,2000-02-15
8.31688404083252,2000-02-16
8.291679382324219,2000-02-17
8.266481399536133,2000-02-18
8.291679382324219,2000-02-22
8.266481399536133,2000-02-23
8.241278648376465,2000-02-24
8.165669441223145,2000-02-25
8.115266799926758,2000-02-28
8.140472412109375,2000-02-29
8.140472412109375,2000-03-01
8.115266799926758,2000-03-02
8.090060234069824,2000-03-03
8.140472412109375,2000-03-06
8.140472412109375,2000-03-07
8.165669441223145,2000-03-08
8.140472412109375,2000-03-09
8.140472412109375,2000-03-10
8.140472412109375,2000-03-13
8.21607780456543,2000-03-14
8.367290496826172,2000-03-15
8.442901611328125,2000-03-16
8.442901611328125,2000-03-17
8.468099594116211,2000-03-20
8.468099594116211,2000-03-21
8.619315147399902,2000-03-22
8.669722557067871,2000-03-23
8.619315147399902,2000-03-24
8.594115257263184,2000-03-27
8.51850700378418,2000-03-28
8.543704986572266,2000-03-29
8.543704986572266,2000-03-30
8.669722557067871,2000-03-31
8.718962669372559,2000-04-03
8.795891761779785,2000-04-04
8.770247459411621,2000-04-05
8.744603157043457,2000-04-06
8.744603157043457,2000-04-07
8.770247459411621,2000-04-10
8.821534156799316,2000-04-11
8.872825622558594,2000-04-12
8.924114227294922,2000-04-13
8.872825622558594,2000-04-14
8.847177505493164,2000-04-17
8.924114227294922,2000-04-18
9.026688575744629,2000-04-19
8.975401878356934,2000-04-20
9.026688575744629,2000-04-24
9.026688575744629,2000-04-25
9.052332878112793,2000-04-26
9.026688575744629,2000-04-27
9.052332878112793,2000-04-28
9.257485389709473,2000-05-01
9.385702133178711,2000-05-02
9.385702133178711,2000-05-03
9.360060691833496,2000-05-04
9.385702133178711,2000-05-05
9.334413528442383,2000-05-08
9.436991691589355,2000-05-09
9.360060691833496,2000-05-10
9.334413528442383,2000-05-11
9.385702133178711,2000-05-12
9.411345481872559,2000-05-15
9.411345481872559,2000-05-16
9.3087739944458,2000-05-17
9.231841087341309,2000-05-18
9.129262924194336,2000-05-19
9.129262924194336,2000-05-22
9.231841087341309,2000-05-23
9.206195831298828,2000-05-24
9.206195831298828,2000-05-25
9.257485389709473,2000-05-26
9.231841087341309,2000-05-30
9.231841087341309,2000-05-31
9.206195831298828,2000-06-01
9.206195831298828,2000-06-02
9.206195831298828,2000-06-05
9.257485389709473,2000-06-06
9.3087739944458,2000-06-07
9.385702133178711,2000-06-08
9.360060691833496,2000-06-09
9.385702133178711,2000-06-12
9.436991691589355,2000-06-13
9.513923645019531,2000-06-14
9.513923645019531,2000-06-15
9.462634086608887,2000-06-16
9.48828125,2000-06-19
9.590855598449707,2000-06-20
9.590855598449707,2000-06-21
9.642144203186035,2000-06-22
9.590855598449707,2000-06-23
9.565206527709961,2000-06-26
9.565206527709961,2000-06-27
9.590855598449707,2000-06-28
9.69343376159668,2000-06-29
9.515496253967285,2000-06-30
9.587141036987305,2000-07-03
9.717395782470703,2000-07-05
9.92581558227539,2000-07-06
9.97791576385498,2000-07-07
10.0039701461792,2000-07-10
9.97791576385498,2000-07-11
9.92581558227539,2000-07-12
9.951868057250977,2000-07-13
9.873710632324219,2000-07-14
9.899764060974121,2000-07-17
9.899764060974121,2000-07-18
9.79555606842041,2000-07-19
9.79555606842041,2000-07-20
9.82160472869873,2000-07-21
9.899764060974121,2000-07-24
9.873710632324219,2000-07-25
9.899764060974121,2000-07-26
10.0039701461792,2000-07-27
9.951868057250977,2000-07-28
9.951868057250977,2000-07-31
10.0039701461792,2000-08-01
10.0039701461792,2000-08-02
10.0039701461792,2000-08-03
9.951868057250977,2000-08-04
9.92581558227539,2000-08-07
9.951868057250977,2000-08-08
9.92581558227539,2000-08-09
10.0039701461792,2000-08-10
10.056075096130371,2000-08-11
10.108180046081543,2000-08-14
10.108180046081543,2000-08-15
10.16028118133545,2000-08-16
10.134231567382812,2000-08-17
10.108180046081543,2000-08-18
10.134231567382812,2000-08-21
10.108180046081543,2000-08-22
10.16028118133545,2000-08-23
10.082127571105957,2000-08-24
10.186332702636719,2000-08-25
10.108180046081543,2000-08-28
10.134231567382812,2000-08-29
10.16028118133545,2000-08-30
10.082127571105957,2000-08-31
10.108180046081543,2000-09-01
10.108180046081543,2000-09-05
10.134231567382812,2000-09-06
10.16028118133545,2000-09-07
10.16028118133545,2000-09-08
10.316596031188965,2000-09-11
10.368698120117188,2000-09-12
10.394747734069824,2000-09-13
10.394747734069824,2000-09-14
10.381723403930664,2000-09-15
10.316596031188965,2000-09-18
10.21238899230957,2000-09-19
10.16028118133545,2000-09-20
10.21238899230957,2000-09-21
10.16028118133545,2000-09-22
10.21238899230957,2000-09-25
10.134231567382812,2000-09-26
10.186332702636719,2000-09-27
10.316596031188965,2000-09-28
10.23843765258789,2000-09-29
10.156970977783203,2000-10-02
10.183422088623047,2000-10-03
10.104072570800781,2000-10-04
9.998270034790039,2000-10-05
10.02471923828125,2000-10-06
10.02471923828125,2000-10-09
10.130517959594727,2000-10-10
10.130517959594727,2000-10-11
9.892468452453613,2000-10-12
9.945367813110352,2000-10-13
9.971818923950195,2000-10-16
10.077617645263672,2000-10-17
9.945367813110352,2000-10-18
9.892468452453613,2000-10-19
9.945367813110352,2000-10-20
9.892468452453613,2000-10-23
9.86601448059082,2000-10-24
9.839569091796875,2000-10-25
9.86601448059082,2000-10-26
9.892468452453613,2000-10-27
9.892468452453613,2000-10-30
9.945367813110352,2000-10-31
9.945367813110352,2000-11-01
9.892468452453613,2000-11-02
9.839569091796875,2000-11-03
9.945367813110352,2000-11-06
10.051172256469727,2000-11-07
10.02471923828125,2000-11-08
9.971818923950195,2000-11-09
9.918916702270508,2000-11-10
9.918916702270508,2000-11-13
10.051172256469727,2000-11-14
9.998270034790039,2000-11-15
9.998270034790039,2000-11-16
9.86601448059082,2000-11-17
9.892468452453613,2000-11-20
9.971818923950195,2000-11-21
9.971818923950195,2000-11-22
9.839569091796875,2000-11-24
9.86601448059082,2000-11-27
9.892468452453613,2000-11-28
10.02471923828125,2000-11-29
10.077617645263672,2000-11-30
9.918916702270508,2000-12-01
10.130517959594727,2000-12-04
10.58017635345459,2000-12-05
10.633076667785645,2000-12-06
10.421475410461426,2000-12-07
10.52674388885498,2000-12-08
10.661011695861816,2000-12-11
10.661011695861816,2000-12-12
10.76842975616455,2000-12-13
10.741573333740234,2000-12-14
10.795281410217285,2000-12-15
10.929553985595703,2000-12-18
10.956405639648438,2000-12-19
10.929553985595703,2000-12-20
10.902698516845703,2000-12-21
10.929553985595703,2000-12-22
10.902698516845703,2000-12-26
11.036967277526855,2000-12-27
11.198092460632324,2000-12-28
11.090677261352539,2000-12-29
10.983264923095703,2001-01-02
10.956405639648438,2001-01-03
10.795281410217285,2001-01-04
10.661011695861816,2001-01-05
10.607306480407715,2001-01-08
10.634161949157715,2001-01-09
10.634161949157715,2001-01-10
10.634161949157715,2001-01-11
10.607306480407715,2001-01-12
10.634161949157715,2001-01-16
10.580450057983398,2001-01-17
10.607306480407715,2001-01-18
10.419328689575195,2001-01-19
10.47303581237793,2001-01-22
10.419328689575195,2001-01-23
10.365620613098145,2001-01-24
10.365620613098145,2001-01-25
10.33876895904541,2001-01-26
10.415032386779785,2001-01-29
10.505260467529297,2001-01-30
10.591192245483398,2001-01-31
10.548218727111816,2001-02-01
10.505260467529297,2001-02-02
10.496667861938477,2001-02-05
10.483777046203613,2001-02-06
10.483777046203613,2001-02-07
10.470890045166016,2001-02-08
10.316206932067871,2001-02-09
10.346282958984375,2001-02-12
10.251762390136719,2001-02-13
10.247467994689941,2001-02-14
10.333396911621094,2001-02-15
10.256058692932129,2001-02-16
10.303315162658691,2001-02-20
10.290425300598145,2001-02-21
10.187307357788086,2001-02-22
10.290425300598145,2001-02-23
10.445106506347656,2001-02-26
10.569713592529297,2001-02-27
10.61697006225586,2001-02-28
10.582602500915527,2001-03-01
10.784546852111816,2001-03-02
10.604086875915527,2001-03-05
10.741573333740234,2001-03-06
10.780242919921875,2001-03-07
10.720093727111816,2001-03-08
10.720093727111816,2001-03-09
10.698610305786133,2001-03-12
10.582602500915527,2001-03-13
10.415032386779785,2001-03-14
10.505260467529297,2001-03-15
10.372063636779785,2001-03-16
10.488070487976074,2001-03-19
10.569713592529297,2001-03-20
10.333396911621094,2001-03-21
10.397845268249512,2001-03-22
10.320508003234863,2001-03-23
10.483777046203613,2001-03-26
10.44080638885498,2001-03-27
10.367767333984375,2001-03-28
10.354876518249512,2001-03-29
10.569713592529297,2001-03-30
10.69852352142334,2001-04-02
10.44089412689209,2001-04-03
10.458358764648438,2001-04-04
10.611191749572754,2001-04-05
10.401594161987305,2001-04-06
10.471456527709961,2001-04-09
10.257488250732422,2001-04-10
10.04351806640625,2001-04-11
10.034783363342285,2001-04-12
9.999850273132324,2001-04-16
10.021684646606445,2001-04-17
10.174519538879395,2001-04-18
10.39285945892334,2001-04-19
10.274953842163086,2001-04-20
10.301155090332031,2001-04-23
10.401594161987305,2001-04-24
10.458358764648438,2001-04-25
10.746561050415039,2001-04-26
10.934331893920898,2001-04-27
10.873197555541992,2001-04-30
10.943065643310547,2001-05-01
10.798966407775879,2001-05-02
10.759664535522461,2001-05-03
10.589362144470215,2001-05-04
10.606831550598145,2001-05-07
10.598091125488281,2001-05-08
10.589362144470215,2001-05-09
10.584993362426758,2001-05-10
10.48892879486084,2001-05-11
10.480189323425293,2001-05-14
10.519495010375977,2001-05-15
10.567523956298828,2001-05-16
10.685429573059082,2001-05-17
10.764028549194336,2001-05-18
10.825164794921875,2001-05-21
10.781498908996582,2001-05-22
10.820802688598633,2001-05-23
10.764028549194336,2001-05-24
10.80333423614502,2001-05-25
10.759664535522461,2001-05-29
10.720359802246094,2001-05-30
10.78586483001709,2001-05-31
10.759664535522461,2001-06-01
10.69852352142334,2001-06-04
10.746561050415039,2001-06-05
10.715997695922852,2001-06-06
10.78586483001709,2001-06-07
10.764028549194336,2001-06-08
10.916861534118652,2001-06-11
10.895031929016113,2001-06-12
10.912500381469727,2001-06-13
10.908133506774902,2001-06-14
10.829532623291016,2001-06-15
10.916861534118652,2001-06-18
10.908133506774902,2001-06-19
10.943065643310547,2001-06-20
11.04350471496582,2001-06-21
11.004203796386719,2001-06-22
11.091532707214355,2001-06-25
11.091532707214355,2001-06-26
11.091532707214355,2001-06-27
11.109006881713867,2001-06-28
11.248743057250977,2001-06-29
11.264256477355957,2001-07-02
11.29973316192627,2001-07-03
11.432780265808105,2001-07-05
11.344088554382324,2001-07-06
11.153388977050781,2001-07-09
11.131221771240234,2001-07-10
11.055827140808105,2001-07-11
11.193305969238281,2001-07-12
11.308608055114746,2001-07-13
11.31747817993164,2001-07-16
11.441646575927734,2001-07-17
11.428346633911133,2001-07-18
11.428346633911133,2001-07-19
11.432780265808105,2001-07-20
11.441646575927734,2001-07-23
11.304174423217773,2001-07-24
11.242086410522461,2001-07-25
11.383996963500977,2001-07-26
11.344088554382324,2001-07-27
11.10904312133789,2001-07-30
11.086865425109863,2001-07-31
11.157829284667969,2001-08-01
11.282002449035645,2001-08-02
11.361825942993164,2001-08-03
11.459390640258789,2001-08-06
11.50817584991455,2001-08-07
11.512605667114258,2001-08-08
11.503734588623047,2001-08-09
11.552517890930176,2001-08-10
11.503734588623047,2001-08-13
11.574695587158203,2001-08-14
11.765389442443848,2001-08-15
11.814166069030762,2001-08-16
11.769819259643555,2001-08-17
11.752079963684082,2001-08-20
11.814166069030762,2001-08-21
11.72990894317627,2001-08-22
11.685563087463379,2001-08-23
11.67225456237793,2001-08-24
11.636774063110352,2001-08-27
11.619040489196777,2001-08-28
11.539216041564941,2001-08-29
11.463821411132812,2001-08-30
11.366260528564453,2001-08-31
11.211040496826172,2001-09-04
11.277567863464355,2001-09-05
11.086865425109863,2001-09-06
11.095739364624023,2001-09-07
11.020347595214844,2001-09-10
10.73652458190918,2001-09-17
10.758700370788574,2001-09-18
10.643394470214844,2001-09-19
10.559131622314453,2001-09-20
10.466007232666016,2001-09-21
10.35513973236084,2001-09-24
10.488177299499512,2001-09-25
10.536962509155273,2001-09-26
10.643394470214844,2001-09-27
10.865128517150879,2001-09-28
11.073566436767578,2001-10-01
10.90909481048584,2001-10-02
10.553120613098145,2001-10-03
10.611695289611816,2001-10-04
10.638736724853516,2001-10-05
10.638736724853516,2001-10-08
10.634228706359863,2001-10-09
10.679289817810059,2001-10-10
10.805459976196289,2001-10-11
10.814471244812012,2001-10-12
10.864036560058594,2001-10-15
10.859529495239258,2001-10-16
10.823486328125,2001-10-17
10.706323623657227,2001-10-18
10.715339660644531,2001-10-19
10.517075538635254,2001-10-22
10.512564659118652,2001-10-23
10.499048233032227,2001-10-24
10.656755447387695,2001-10-25
10.818970680236816,2001-10-26
10.841508865356445,2001-10-29
10.836999893188477,2001-10-30
10.954156875610352,2001-10-31
11.03976821899414,2001-11-01
10.99020767211914,2001-11-02
10.873046875,2001-11-05
11.03976821899414,2001-11-06
11.017239570617676,2001-11-07
11.03976821899414,2001-11-08
11.026256561279297,2001-11-09
11.03976821899414,2001-11-12
11.17044448852539,2001-11-13
11.368714332580566,2001-11-14
11.535431861877441,2001-11-15
11.594017028808594,2001-11-16
11.418280601501465,2001-11-19
11.445306777954102,2001-11-20
11.445306777954102,2001-11-21
11.481361389160156,2001-11-23
11.481361389160156,2001-11-26
11.440807342529297,2001-11-27
11.485865592956543,2001-11-28
11.562469482421875,2001-11-29
11.490372657775879,2001-11-30
11.440807342529297,2001-12-03
11.490372657775879,2001-12-04
11.553457260131836,2001-12-05
11.715680122375488,2001-12-06
11.760737419128418,2001-12-07
11.706664085388184,2001-12-10
11.81029987335205,2001-12-11
11.693635940551758,2001-12-12
11.716514587402344,2001-12-13
11.876644134521484,2001-12-14
11.885787010192871,2001-12-17
11.894943237304688,2001-12-18
11.840038299560547,2001-12-19
11.8491849899292,2001-12-20
11.917814254760742,2001-12-21
11.91324234008789,2001-12-24
11.91324234008789,2001-12-26
11.949835777282715,2001-12-27
11.917814254760742,2001-12-28
11.894943237304688,2001-12-31
11.917814254760742,2002-01-02
12.032184600830078,2002-01-03
12.018460273742676,2002-01-04
11.981867790222168,2002-01-07
11.899511337280273,2002-01-08
11.926966667175293,2002-01-09
11.826314926147461,2002-01-10
11.917814254760742,2002-01-11
12.032184600830078,2002-01-14
12.00931453704834,2002-01-15
12.013891220092773,2002-01-16
12.00931453704834,2002-01-17
11.940690994262695,2002-01-18
11.890358924865723,2002-01-22
11.826314926147461,2002-01-23
11.77599048614502,2002-01-24
11.80344009399414,2002-01-25
11.679910659790039,2002-01-28
11.556390762329102,2002-01-29
11.58383846282959,2002-01-30
11.716514587402344,2002-01-31
11.652467727661133,2002-02-01
11.73481559753418,2002-02-04
11.899511337280273,2002-02-05
11.908666610717773,2002-02-06
11.8720703125,2002-02-07
11.780561447143555,2002-02-08
11.894943237304688,2002-02-11
11.899511337280273,2002-02-12
11.908666610717773,2002-02-13
12.036765098571777,2002-02-14
11.917814254760742,2002-02-15
11.917814254760742,2002-02-19
12.00931453704834,2002-02-20
11.894943237304688,2002-02-21
11.940690994262695,2002-02-22
11.963560104370117,2002-02-25
12.02761173248291,2002-02-26
11.885787010192871,2002-02-27
11.917814254760742,2002-02-28
12.032184600830078,2002-03-01
12.119111061096191,2002-03-04
12.375308990478516,2002-03-05
12.52171802520752,2002-03-06
12.526287078857422,2002-03-07
12.581189155578613,2002-03-08
12.347861289978027,2002-03-11
12.33870792388916,2002-03-12
12.34328842163086,2002-03-13
12.421060562133789,2002-03-14
12.53085994720459,2002-03-15
12.626936912536621,2002-03-18
12.604063987731934,2002-03-19
12.585760116577148,2002-03-20
12.626936912536621,2002-03-21
12.608638763427734,2002-03-22
12.480535507202148,2002-03-25
12.581189155578613,2002-03-26
12.604063987731934,2002-03-27
12.581189155578613,2002-03-28
12.599482536315918,2002-04-01
12.752744674682617,2002-04-02
12.762030601501465,2002-04-03
12.817760467529297,2002-04-04
12.93386173248291,2002-04-05
12.984942436218262,2002-04-08
13.351831436157227,2002-04-09
13.565464973449707,2002-04-10
13.467934608459473,2002-04-11
13.467934608459473,2002-04-12
13.407554626464844,2002-04-15
13.32861328125,2002-04-16
12.99887752532959,2002-04-17
13.128914833068848,2002-04-18
13.087116241455078,2002-04-19
12.93386173248291,2002-04-22
12.822402000427246,2002-04-23
13.012813568115234,2002-04-24
13.022102355957031,2002-04-25
12.966364860534668,2002-04-26
12.971014976501465,2002-04-29
13.022102355957031,2002-04-30
13.179998397827148,2002-05-01
13.33325481414795,2002-05-02
13.477230072021484,2002-05-03
13.314680099487305,2002-05-06
13.28681468963623,2002-05-07
13.073184967041016,2002-05-08
13.003520965576172,2002-05-09
12.93386173248291,2002-05-10
12.910645484924316,2002-05-13
12.93386173248291,2002-05-14
13.114982604980469,2002-05-15
13.026742935180664,2002-05-16
13.114982604980469,2002-05-17
13.049967765808105,2002-05-20
13.003520965576172,2002-05-21
13.05461311340332,2002-05-22
13.32861328125,2002-05-23
13.32861328125,2002-05-24
13.412210464477539,2002-05-28
13.551526069641113,2002-05-29
13.579390525817871,2002-05-30
13.537595748901367,2002-05-31
13.514378547668457,2002-06-03
13.532951354980469,2002-06-04
13.505088806152344,2002-06-05
13.560816764831543,2002-06-06
13.584040641784668,2002-06-07
13.630480766296387,2002-06-10
13.723356246948242,2002-06-11
13.765158653259277,2002-06-12
13.83946704864502,2002-06-13
13.783742904663086,2002-06-14
13.74193286895752,2002-06-17
13.723356246948242,2002-06-18
13.723356246948242,2002-06-19
13.885903358459473,2002-06-20
14.164546966552734,2002-06-21
14.164546966552734,2002-06-24
14.257440567016602,2002-06-25
14.164546966552734,2002-06-26
14.345675468444824,2002-06-27
14.396758079528809,2002-06-28
14.3178071975708,2002-07-01
14.082469940185547,2002-07-02
13.842426300048828,2002-07-03
13.856549263000488,2002-07-05
13.837722778320312,2002-07-08
13.367053985595703,2002-07-09
13.367053985595703,2002-07-10
13.155254364013672,2002-07-11
13.141125679016113,2002-07-12
13.070539474487305,2002-07-15
13.22585678100586,2002-07-16
13.216437339782715,2002-07-17
12.966979026794434,2002-07-18
12.8822660446167,2002-07-19
12.618681907653809,2002-07-22
12.468066215515137,2002-07-23
12.402176856994629,2002-07-24
12.90579891204834,2002-07-25
13.009344100952148,2002-07-26
13.461182594299316,2002-07-29
13.927146911621094,2002-07-30
13.908321380615234,2002-07-31
13.762411117553711,2002-08-01
13.696527481079102,2002-08-02
13.578850746154785,2002-08-05
13.720056533813477,2002-08-06
13.743589401245117,2002-08-07
13.823602676391602,2002-08-08
13.672989845275879,2002-08-09
13.823602676391602,2002-08-12
13.484719276428223,2002-08-13
