FLEX,Date
6.1875,1998-11-03
6.3125,1998-11-04
6.320312976837158,1998-11-05
6.414062976837158,1998-11-06
6.890625,1998-11-09
6.78125,1998-11-10
7.015625,1998-11-11
6.84375,1998-11-12
6.835937976837158,1998-11-13
6.890625,1998-11-16
7.0,1998-11-17
7.351562976837158,1998-11-18
7.890625,1998-11-19
7.765625,1998-11-20
8.1875,1998-11-23
8.25,1998-11-24
8.421875,1998-11-25
8.5,1998-11-27
8.3125,1998-11-30
8.1875,1998-12-01
8.28125,1998-12-02
8.703125,1998-12-03
9.46875,1998-12-04
8.90625,1998-12-07
9.09375,1998-12-08
9.179688453674316,1998-12-09
8.90625,1998-12-10
9.0625,1998-12-11
8.859375,1998-12-14
9.320313453674316,1998-12-15
9.40625,1998-12-16
9.5,1998-12-17
9.640625,1998-12-18
9.828125,1998-12-21
10.171875,1998-12-22
10.0,1998-12-23
10.15625,1998-12-24
10.546875,1998-12-28
10.359375,1998-12-29
10.625,1998-12-30
10.703125,1998-12-31
10.34375,1999-01-04
9.921875,1999-01-05
10.132813453674316,1999-01-06
10.046875,1999-01-07
10.359375,1999-01-08
10.328125,1999-01-11
10.65625,1999-01-12
10.75,1999-01-13
10.5,1999-01-14
11.15625,1999-01-15
11.1875,1999-01-19
11.09375,1999-01-20
10.65625,1999-01-21
10.0,1999-01-22
9.71875,1999-01-25
9.6875,1999-01-26
9.5,1999-01-27
9.8125,1999-01-28
10.59375,1999-01-29
10.3125,1999-02-01
9.1875,1999-02-02
8.953125,1999-02-03
9.265625,1999-02-04
8.96875,1999-02-05
9.3125,1999-02-08
8.984375,1999-02-09
8.90625,1999-02-10
9.4375,1999-02-11
9.15625,1999-02-12
9.265625,1999-02-16
8.84375,1999-02-17
9.0,1999-02-18
9.046875,1999-02-19
9.21875,1999-02-22
9.75,1999-02-23
10.1875,1999-02-24
9.921875,1999-02-25
9.421875,1999-02-26
9.375,1999-03-01
9.25,1999-03-02
8.84375,1999-03-03
8.28125,1999-03-04
8.5,1999-03-05
9.96875,1999-03-08
9.484375,1999-03-09
10.03125,1999-03-10
10.78125,1999-03-11
10.84375,1999-03-12
11.234375,1999-03-15
11.375,1999-03-16
11.59375,1999-03-17
12.171875,1999-03-18
12.21875,1999-03-19
12.25,1999-03-22
12.078125,1999-03-23
12.234375,1999-03-24
12.515625,1999-03-25
12.25,1999-03-26
12.375,1999-03-29
12.421875,1999-03-30
12.75,1999-03-31
13.171875,1999-04-01
13.0,1999-04-05
13.09375,1999-04-06
13.25,1999-04-07
13.5,1999-04-08
14.0625,1999-04-09
12.875,1999-04-12
13.125,1999-04-13
13.328125,1999-04-14
12.265625,1999-04-15
11.8125,1999-04-16
11.0625,1999-04-19
10.5625,1999-04-20
11.375,1999-04-21
11.96875,1999-04-22
11.78125,1999-04-23
12.28125,1999-04-26
11.90625,1999-04-27
11.28125,1999-04-28
11.5625,1999-04-29
11.671875,1999-04-30
11.640625,1999-05-03
11.25,1999-05-04
11.5,1999-05-05
11.25,1999-05-06
11.640625,1999-05-07
12.75,1999-05-10
12.90625,1999-05-11
13.125,1999-05-12
13.5,1999-05-13
13.53125,1999-05-14
13.53125,1999-05-17
13.75,1999-05-18
14.03125,1999-05-19
13.625,1999-05-20
13.484375,1999-05-21
12.8125,1999-05-24
12.375,1999-05-25
11.96875,1999-05-26
12.0,1999-05-27
12.5,1999-05-28
12.21875,1999-06-01
12.375,1999-06-02
12.34375,1999-06-03
12.75,1999-06-04
13.421875,1999-06-07
13.09375,1999-06-08
13.34375,1999-06-09
13.375,1999-06-10
13.4375,1999-06-11
13.8125,1999-06-14
14.21875,1999-06-15
14.0,1999-06-16
13.546875,1999-06-17
13.75,1999-06-18
14.5625,1999-06-21
13.328125,1999-06-22
12.90625,1999-06-23
13.375,1999-06-24
13.15625,1999-06-25
12.890625,1999-06-28
13.6875,1999-06-29
13.875,1999-06-30
14.0625,1999-07-01
13.84375,1999-07-02
13.96875,1999-07-06
14.3125,1999-07-07
14.375,1999-07-08
14.53125,1999-07-09
14.34375,1999-07-12
14.4375,1999-07-13
14.625,1999-07-14
14.953125,1999-07-15
13.609375,1999-07-16
12.46875,1999-07-19
13.09375,1999-07-20
12.875,1999-07-21
12.65625,1999-07-22
12.3125,1999-07-23
11.625,1999-07-26
11.703125,1999-07-27
11.03125,1999-07-28
11.03125,1999-07-29
11.21875,1999-07-30
11.640625,1999-08-02
11.375,1999-08-03
11.25,1999-08-04
11.359375,1999-08-05
11.5,1999-08-06
11.734375,1999-08-09
11.734375,1999-08-10
12.15625,1999-08-11
12.5625,1999-08-12
12.695313453674316,1999-08-13
13.828125,1999-08-16
13.46875,1999-08-17
13.375,1999-08-18
12.90625,1999-08-19
12.5625,1999-08-20
13.515625,1999-08-23
13.875,1999-08-24
14.59375,1999-08-25
14.21875,1999-08-26
13.875,1999-08-27
14.59375,1999-08-30
14.671875,1999-08-31
15.4375,1999-09-01
15.34375,1999-09-02
15.78125,1999-09-03
15.75,1999-09-07
16.28125,1999-09-08
16.125,1999-09-09
15.9375,1999-09-10
16.453125,1999-09-13
16.90625,1999-09-14
16.359375,1999-09-15
15.0625,1999-09-16
14.609375,1999-09-17
15.21875,1999-09-20
14.75,1999-09-21
15.71875,1999-09-22
15.328125,1999-09-23
15.015625,1999-09-24
15.328125,1999-09-27
15.0625,1999-09-28
14.84375,1999-09-29
14.546875,1999-09-30
14.5,1999-10-01
15.34375,1999-10-04
15.625,1999-10-05
16.3125,1999-10-06
16.1875,1999-10-07
15.78125,1999-10-08
16.34375,1999-10-11
16.3125,1999-10-12
16.46875,1999-10-13
16.890625,1999-10-14
16.59375,1999-10-15
15.71875,1999-10-18
15.5,1999-10-19
16.125,1999-10-20
16.4375,1999-10-21
17.53125,1999-10-22
16.921875,1999-10-25
16.953125,1999-10-26
16.921875,1999-10-27
17.6875,1999-10-28
17.75,1999-10-29
17.6875,1999-11-01
17.21875,1999-11-02
17.53125,1999-11-03
17.6875,1999-11-04
18.703125,1999-11-05
18.53125,1999-11-08
18.9375,1999-11-09
20.0,1999-11-10
19.515625,1999-11-11
19.578125,1999-11-12
19.5625,1999-11-15
20.046875,1999-11-16
19.84375,1999-11-17
20.75,1999-11-18
20.3125,1999-11-19
19.890625,1999-11-22
21.46875,1999-11-23
21.203125,1999-11-24
21.140625,1999-11-26
21.28125,1999-11-29
20.734375,1999-11-30
20.828125,1999-12-01
22.0,1999-12-02
22.109375,1999-12-03
22.40625,1999-12-06
22.46875,1999-12-07
22.59375,1999-12-08
22.15625,1999-12-09
22.5,1999-12-10
23.09375,1999-12-13
21.25,1999-12-14
20.59375,1999-12-15
21.8125,1999-12-16
22.03125,1999-12-17
21.546875,1999-12-20
21.46875,1999-12-21
21.65625,1999-12-22
21.28125,1999-12-23
21.0625,1999-12-27
21.59375,1999-12-28
23.09375,1999-12-29
22.5625,1999-12-30
22.96875,1999-12-31
22.625,2000-01-03
20.53125,2000-01-04
20.1875,2000-01-05
20.40625,2000-01-06
21.25,2000-01-07
22.90625,2000-01-10
23.0,2000-01-11
22.0625,2000-01-12
21.875,2000-01-13
23.1875,2000-01-14
22.375,2000-01-18
22.5,2000-01-19
23.375,2000-01-20
27.4375,2000-01-21
28.96875,2000-01-24
28.25,2000-01-25
27.65625,2000-01-26
25.9375,2000-01-27
25.5,2000-01-28
24.84375,2000-01-31
25.03125,2000-02-01
25.90625,2000-02-02
28.8125,2000-02-03
28.1328125,2000-02-04
28.125,2000-02-07
28.8125,2000-02-08
30.25,2000-02-09
29.0625,2000-02-10
27.96875,2000-02-11
27.75,2000-02-14
27.0,2000-02-15
27.53125,2000-02-16
26.71875,2000-02-17
26.46875,2000-02-18
28.75,2000-02-22
31.1875,2000-02-23
30.6328125,2000-02-24
30.65625,2000-02-25
31.125,2000-02-28
30.4375,2000-02-29
30.25,2000-03-01
32.46875,2000-03-02
34.25,2000-03-03
33.125,2000-03-06
33.9375,2000-03-07
32.9375,2000-03-08
34.09375,2000-03-09
36.1875,2000-03-10
34.25,2000-03-13
32.03125,2000-03-14
30.8125,2000-03-15
31.34375,2000-03-16
32.3125,2000-03-17
32.0,2000-03-20
34.0625,2000-03-21
34.96875,2000-03-22
35.5,2000-03-23
37.0,2000-03-24
38.53125,2000-03-27
39.0625,2000-03-28
36.3125,2000-03-29
33.21875,2000-03-30
35.21875,2000-03-31
31.78125,2000-04-03
30.09375,2000-04-04
30.75,2000-04-05
31.4375,2000-04-06
32.4375,2000-04-07
30.4375,2000-04-10
28.875,2000-04-11
25.53125,2000-04-12
27.2421875,2000-04-13
24.875,2000-04-14
28.25,2000-04-17
29.71875,2000-04-18
32.9375,2000-04-19
34.40625,2000-04-20
31.875,2000-04-24
32.6875,2000-04-25
32.71875,2000-04-26
34.5,2000-04-27
35.125,2000-04-28
33.21875,2000-05-01
32.125,2000-05-02
29.25,2000-05-03
28.5625,2000-05-04
27.25,2000-05-05
26.21875,2000-05-08
25.3125,2000-05-09
23.15625,2000-05-10
25.5625,2000-05-11
26.625,2000-05-12
28.8828125,2000-05-15
28.125,2000-05-16
27.0625,2000-05-17
26.0625,2000-05-18
25.59375,2000-05-19
25.09375,2000-05-22
24.8125,2000-05-23
25.0,2000-05-24
25.0625,2000-05-25
24.0,2000-05-26
25.03125,2000-05-30
27.21875,2000-05-31
31.4375,2000-06-01
33.5,2000-06-02
33.28125,2000-06-05
32.5625,2000-06-06
31.78125,2000-06-07
31.25,2000-06-08
32.4375,2000-06-09
32.5,2000-06-12
32.28125,2000-06-13
34.0,2000-06-14
34.65625,2000-06-15
35.65625,2000-06-16
35.75,2000-06-19
36.6875,2000-06-20
37.84375,2000-06-21
35.75,2000-06-22
35.5625,2000-06-23
35.8125,2000-06-26
34.8125,2000-06-27
34.375,2000-06-28
33.53125,2000-06-29
34.34375,2000-06-30
34.625,2000-07-03
32.65625,2000-07-05
34.3125,2000-07-06
34.6875,2000-07-07
35.3125,2000-07-10
35.8046875,2000-07-11
36.875,2000-07-12
39.8125,2000-07-13
41.875,2000-07-14
42.28125,2000-07-17
39.96875,2000-07-18
38.09375,2000-07-19
40.34375,2000-07-20
40.21875,2000-07-21
41.4375,2000-07-24
41.90625,2000-07-25
39.9375,2000-07-26
37.0,2000-07-27
34.9375,2000-07-28
35.3984375,2000-07-31
35.53125,2000-08-01
37.03125,2000-08-02
35.59375,2000-08-03
35.71875,2000-08-04
38.3125,2000-08-07
38.8125,2000-08-08
38.6875,2000-08-09
37.125,2000-08-10
38.03125,2000-08-11
38.6875,2000-08-14
39.59375,2000-08-15
39.0625,2000-08-16
39.71875,2000-08-17
38.3125,2000-08-18
39.875,2000-08-21
39.125,2000-08-22
39.875,2000-08-23
39.6875,2000-08-24
40.84375,2000-08-25
40.25,2000-08-28
41.625,2000-08-29
40.84375,2000-08-30
41.65625,2000-08-31
41.5625,2000-09-01
43.0,2000-09-05
44.125,2000-09-06
43.5,2000-09-07
43.5,2000-09-08
41.875,2000-09-11
41.4375,2000-09-12
41.4921875,2000-09-13
41.96875,2000-09-14
40.78125,2000-09-15
40.3125,2000-09-18
41.9375,2000-09-19
41.8125,2000-09-20
42.03125,2000-09-21
41.6875,2000-09-22
42.875,2000-09-25
42.90625,2000-09-26
42.28125,2000-09-27
43.25,2000-09-28
41.0625,2000-09-29
41.0,2000-10-02
41.46875,2000-10-03
39.53125,2000-10-04
38.40625,2000-10-05
37.3125,2000-10-06
36.96875,2000-10-09
32.59375,2000-10-10
29.9375,2000-10-11
31.375,2000-10-12
35.0,2000-10-13
35.3046875,2000-10-16
36.8125,2000-10-17
37.8125,2000-10-18
42.9375,2000-10-19
41.5,2000-10-20
40.0,2000-10-23
39.3125,2000-10-24
34.0625,2000-10-25
35.625,2000-10-26
35.8125,2000-10-27
34.125,2000-10-30
38.0,2000-10-31
37.25,2000-11-01
37.375,2000-11-02
37.25,2000-11-03
37.5625,2000-11-06
33.75,2000-11-07
30.75,2000-11-08
28.875,2000-11-09
29.0,2000-11-10
28.8125,2000-11-13
30.75,2000-11-14
32.4375,2000-11-15
31.4375,2000-11-16
32.625,2000-11-17
28.59375,2000-11-20
27.0625,2000-11-21
26.625,2000-11-22
28.6875,2000-11-24
30.6875,2000-11-27
27.625,2000-11-28
27.3125,2000-11-29
25.0625,2000-11-30
29.8125,2000-12-01
28.0,2000-12-04
32.3125,2000-12-05
29.875,2000-12-06
27.25,2000-12-07
29.0625,2000-12-08
32.125,2000-12-11
30.5,2000-12-12
27.75,2000-12-13
27.375,2000-12-14
28.265625,2000-12-15
28.875,2000-12-18
28.0625,2000-12-19
23.1875,2000-12-20
23.6875,2000-12-21
26.0625,2000-12-22
26.125,2000-12-26
28.0,2000-12-27
28.125,2000-12-28
28.5,2000-12-29
24.125,2001-01-02
30.3125,2001-01-03
30.375,2001-01-04
27.0625,2001-01-05
26.6875,2001-01-08
28.0,2001-01-09
28.0625,2001-01-10
32.75,2001-01-11
32.1875,2001-01-12
31.25,2001-01-16
32.6875,2001-01-17
35.125,2001-01-18
38.0,2001-01-19
38.1875,2001-01-22
38.6875,2001-01-23
36.5625,2001-01-24
36.1875,2001-01-25
39.0,2001-01-26
39.8125,2001-01-29
39.8125,2001-01-30
38.125,2001-01-31
38.875,2001-02-01
37.9375,2001-02-02
37.9375,2001-02-05
36.875,2001-02-06
33.9375,2001-02-07
33.875,2001-02-08
32.1875,2001-02-09
34.875,2001-02-12
33.6875,2001-02-13
36.9375,2001-02-14
37.8125,2001-02-15
33.6875,2001-02-16
31.0625,2001-02-20
31.25,2001-02-21
30.75,2001-02-22
30.0,2001-02-23
29.1875,2001-02-26
25.375,2001-02-27
26.5,2001-02-28
26.0,2001-03-01
26.6875,2001-03-02
26.6875,2001-03-05
28.5625,2001-03-06
30.375,2001-03-07
29.5625,2001-03-08
26.9375,2001-03-09
25.5,2001-03-12
27.25,2001-03-13
25.875,2001-03-14
21.375,2001-03-15
20.8125,2001-03-16
23.375,2001-03-19
19.0,2001-03-20
17.375,2001-03-21
19.75,2001-03-22
20.6875,2001-03-23
20.375,2001-03-26
20.6875,2001-03-27
17.5,2001-03-28
16.0625,2001-03-29
15.0,2001-03-30
14.9375,2001-04-02
13.0,2001-04-03
13.0,2001-04-04
15.8125,2001-04-05
14.5,2001-04-06
15.420000076293945,2001-04-09
17.959999084472656,2001-04-10
20.25,2001-04-11
21.149999618530273,2001-04-12
19.309999465942383,2001-04-16
19.239999771118164,2001-04-17
23.809999465942383,2001-04-18
27.200000762939453,2001-04-19
25.59000015258789,2001-04-20
22.450000762939453,2001-04-23
22.170000076293945,2001-04-24
24.649999618530273,2001-04-25
25.68000030517578,2001-04-26
27.559999465942383,2001-04-27
26.889999389648438,2001-04-30
27.940000534057617,2001-05-01
29.309999465942383,2001-05-02
28.81999969482422,2001-05-03
28.110000610351562,2001-05-04
27.260000228881836,2001-05-07
27.600000381469727,2001-05-08
28.479999542236328,2001-05-09
27.0,2001-05-10
26.229999542236328,2001-05-11
24.709999084472656,2001-05-14
26.290000915527344,2001-05-15
28.15999984741211,2001-05-16
29.579999923706055,2001-05-17
29.479999542236328,2001-05-18
33.0099983215332,2001-05-21
31.989999771118164,2001-05-22
28.729999542236328,2001-05-23
29.719999313354492,2001-05-24
29.719999313354492,2001-05-25
27.270000457763672,2001-05-29
24.049999237060547,2001-05-30
25.229999542236328,2001-05-31
27.100000381469727,2001-06-01
26.530000686645508,2001-06-04
27.209999084472656,2001-06-05
27.260000228881836,2001-06-06
28.93000030517578,2001-06-07
27.309999465942383,2001-06-08
25.40999984741211,2001-06-11
24.18000030517578,2001-06-12
22.799999237060547,2001-06-13
20.700000762939453,2001-06-14
21.760000228881836,2001-06-15
21.1299991607666,2001-06-18
21.209999084472656,2001-06-19
21.309999465942383,2001-06-20
23.139999389648438,2001-06-21
23.559999465942383,2001-06-22
23.90999984741211,2001-06-25
23.989999771118164,2001-06-26
23.979999542236328,2001-06-27
24.8700008392334,2001-06-28
26.110000610351562,2001-06-29
26.06999969482422,2001-07-02
25.8799991607666,2001-07-03
24.209999084472656,2001-07-05
23.020000457763672,2001-07-06
24.489999771118164,2001-07-09
23.149999618530273,2001-07-10
22.040000915527344,2001-07-11
24.309999465942383,2001-07-12
24.75,2001-07-13
23.360000610351562,2001-07-16
24.280000686645508,2001-07-17
23.149999618530273,2001-07-18
24.90999984741211,2001-07-19
24.790000915527344,2001-07-20
24.270000457763672,2001-07-23
24.860000610351562,2001-07-24
25.90999984741211,2001-07-25
26.700000762939453,2001-07-26
27.5,2001-07-27
26.6299991607666,2001-07-30
27.190000534057617,2001-07-31
28.65999984741211,2001-08-01
29.010000228881836,2001-08-02
27.90999984741211,2001-08-03
26.559999465942383,2001-08-06
26.899999618530273,2001-08-07
25.5,2001-08-08
25.43000030517578,2001-08-09
24.59000015258789,2001-08-10
25.34000015258789,2001-08-13
24.649999618530273,2001-08-14
23.420000076293945,2001-08-15
23.420000076293945,2001-08-16
21.780000686645508,2001-08-17
22.200000762939453,2001-08-20
21.530000686645508,2001-08-21
22.649999618530273,2001-08-22
22.110000610351562,2001-08-23
24.200000762939453,2001-08-24
24.15999984741211,2001-08-27
23.229999542236328,2001-08-28
23.75,2001-08-29
22.270000457763672,2001-08-30
21.940000534057617,2001-08-31
20.170000076293945,2001-09-04
18.3799991607666,2001-09-05
18.110000610351562,2001-09-06
18.43000030517578,2001-09-07
17.959999084472656,2001-09-10
16.219999313354492,2001-09-17
15.279999732971191,2001-09-18
15.1899995803833,2001-09-19
14.100000381469727,2001-09-20
13.979999542236328,2001-09-21
15.670000076293945,2001-09-24
16.510000228881836,2001-09-25
15.600000381469727,2001-09-26
15.489999771118164,2001-09-27
16.540000915527344,2001-09-28
15.899999618530273,2001-10-01
15.949999809265137,2001-10-02
18.280000686645508,2001-10-03
20.040000915527344,2001-10-04
19.690000534057617,2001-10-05
20.260000228881836,2001-10-08
19.190000534057617,2001-10-09
21.399999618530273,2001-10-10
22.739999771118164,2001-10-11
22.8799991607666,2001-10-12
21.75,2001-10-15
21.75,2001-10-16
20.440000534057617,2001-10-17
20.079999923706055,2001-10-18
21.299999237060547,2001-10-19
21.690000534057617,2001-10-22
22.06999969482422,2001-10-23
23.3799991607666,2001-10-24
24.68000030517578,2001-10-25
21.719999313354492,2001-10-26
18.90999984741211,2001-10-29
18.190000534057617,2001-10-30
19.899999618530273,2001-10-31
20.56999969482422,2001-11-01
21.209999084472656,2001-11-02
21.989999771118164,2001-11-05
22.950000762939453,2001-11-06
23.079999923706055,2001-11-07
22.579999923706055,2001-11-08
22.200000762939453,2001-11-09
22.209999084472656,2001-11-12
23.920000076293945,2001-11-13
24.170000076293945,2001-11-14
22.959999084472656,2001-11-15
24.020000457763672,2001-11-16
24.579999923706055,2001-11-19
22.649999618530273,2001-11-20
22.850000381469727,2001-11-21
23.389999389648438,2001-11-23
24.81999969482422,2001-11-26
25.549999237060547,2001-11-27
26.350000381469727,2001-11-28
25.600000381469727,2001-11-29
25.0,2001-11-30
25.809999465942383,2001-12-03
27.979999542236328,2001-12-04
29.950000762939453,2001-12-05
29.0,2001-12-06
27.559999465942383,2001-12-07
26.709999084472656,2001-12-10
27.6200008392334,2001-12-11
27.350000381469727,2001-12-12
25.770000457763672,2001-12-13
25.799999237060547,2001-12-14
26.469999313354492,2001-12-17
25.719999313354492,2001-12-18
24.170000076293945,2001-12-19
22.989999771118164,2001-12-20
23.760000228881836,2001-12-21
23.760000228881836,2001-12-24
23.950000762939453,2001-12-26
23.989999771118164,2001-12-27
24.920000076293945,2001-12-28
23.989999771118164,2001-12-31
24.989999771118164,2002-01-02
27.209999084472656,2002-01-03
27.030000686645508,2002-01-04
27.0,2002-01-07
25.75,2002-01-08
25.959999084472656,2002-01-09
26.139999389648438,2002-01-10
24.299999237060547,2002-01-11
23.3700008392334,2002-01-14
24.56999969482422,2002-01-15
23.049999237060547,2002-01-16
23.950000762939453,2002-01-17
23.079999923706055,2002-01-18
21.790000915527344,2002-01-22
23.719999313354492,2002-01-23
23.420000076293945,2002-01-24
22.6200008392334,2002-01-25
23.309999465942383,2002-01-28
22.459999084472656,2002-01-29
21.989999771118164,2002-01-30
22.200000762939453,2002-01-31
21.889999389648438,2002-02-01
20.299999237060547,2002-02-04
19.229999542236328,2002-02-05
19.040000915527344,2002-02-06
18.90999984741211,2002-02-07
19.6200008392334,2002-02-08
19.09000015258789,2002-02-11
18.200000762939453,2002-02-12
17.469999313354492,2002-02-13
18.1200008392334,2002-02-14
17.719999313354492,2002-02-15
17.1200008392334,2002-02-19
17.020000457763672,2002-02-20
16.290000915527344,2002-02-21
15.670000076293945,2002-02-22
15.989999771118164,2002-02-25
15.050000190734863,2002-02-26
15.199999809265137,2002-02-27
14.34000015258789,2002-02-28
15.09000015258789,2002-03-01
17.200000762939453,2002-03-04
18.229999542236328,2002-03-05
18.760000228881836,2002-03-06
19.010000228881836,2002-03-07
20.209999084472656,2002-03-08
19.6299991607666,2002-03-11
18.329999923706055,2002-03-12
16.81999969482422,2002-03-13
16.610000610351562,2002-03-14
16.670000076293945,2002-03-15
16.899999618530273,2002-03-18
16.979999542236328,2002-03-19
16.610000610351562,2002-03-20
17.739999771118164,2002-03-21
17.829999923706055,2002-03-22
17.1200008392334,2002-03-25
17.399999618530273,2002-03-26
17.979999542236328,2002-03-27
18.25,2002-03-28
18.950000762939453,2002-04-01
18.100000381469727,2002-04-02
17.850000381469727,2002-04-03
18.260000228881836,2002-04-04
17.899999618530273,2002-04-05
17.549999237060547,2002-04-08
16.399999618530273,2002-04-09
15.4399995803833,2002-04-10
15.600000381469727,2002-04-11
15.9399995803833,2002-04-12
16.209999084472656,2002-04-15
17.559999465942383,2002-04-16
17.010000228881836,2002-04-17
16.520000457763672,2002-04-18
16.399999618530273,2002-04-19
15.329999923706055,2002-04-22
15.119999885559082,2002-04-23
14.279999732971191,2002-04-24
13.470000267028809,2002-04-25
13.460000038146973,2002-04-26
13.890000343322754,2002-04-29
13.850000381469727,2002-04-30
13.609999656677246,2002-05-01
12.970000267028809,2002-05-02
12.5,2002-05-03
12.609999656677246,2002-05-06
12.550000190734863,2002-05-07
14.399999618530273,2002-05-08
13.9399995803833,2002-05-09
13.170000076293945,2002-05-10
14.09000015258789,2002-05-13
15.40999984741211,2002-05-14
16.049999237060547,2002-05-15
16.1200008392334,2002-05-16
15.699999809265137,2002-05-17
15.0,2002-05-20
14.390000343322754,2002-05-21
14.699999809265137,2002-05-22
14.920000076293945,2002-05-23
14.5600004196167,2002-05-24
14.34000015258789,2002-05-28
13.59000015258789,2002-05-29
13.489999771118164,2002-05-30
13.229999542236328,2002-05-31
12.319999694824219,2002-06-03
9.890000343322754,2002-06-04
11.050000190734863,2002-06-05
9.5,2002-06-06
9.329999923706055,2002-06-07
9.819999694824219,2002-06-10
9.399999618530273,2002-06-11
9.449999809265137,2002-06-12
9.210000038146973,2002-06-13
9.539999961853027,2002-06-14
9.949999809265137,2002-06-17
9.350000381469727,2002-06-18
8.960000038146973,2002-06-19
8.069999694824219,2002-06-20
8.329999923706055,2002-06-21
8.930000305175781,2002-06-24
8.649999618530273,2002-06-25
7.920000076293945,2002-06-26
7.889999866485596,2002-06-27
7.130000114440918,2002-06-28
5.880000114440918,2002-07-01
5.960000038146973,2002-07-02
7.269999980926514,2002-07-03
8.479999542236328,2002-07-05
7.5,2002-07-08
7.440000057220459,2002-07-09
7.019999980926514,2002-07-10
8.140000343322754,2002-07-11
8.520000457763672,2002-07-12
9.25,2002-07-15
8.449999809265137,2002-07-16
8.550000190734863,2002-07-17
8.529999732971191,2002-07-18
7.909999847412109,2002-07-19
7.889999866485596,2002-07-22
7.119999885559082,2002-07-23
7.800000190734863,2002-07-24
6.900000095367432,2002-07-25
7.03000020980835,2002-07-26
7.559999942779541,2002-07-29
7.909999847412109,2002-07-30
7.920000076293945,2002-07-31
7.989999771118164,2002-08-01
7.659999847412109,2002-08-02
7.320000171661377,2002-08-05
7.679999828338623,2002-08-06
7.960000038146973,2002-08-07
8.1899995803833,2002-08-08
7.789999961853027,2002-08-09
7.849999904632568,2002-08-12
7.610000133514404,2002-08-13
8.489999771118164,2002-08-14
8.899999618530273,2002-08-15
9.109999656677246,2002-08-16
9.529999732971191,2002-08-19
9.359999656677246,2002-08-20
9.539999961853027,2002-08-21
10.260000228881836,2002-08-22
9.550000190734863,2002-08-23
9.699999809265137,2002-08-26
9.109999656677246,2002-08-27
9.34000015258789,2002-08-28
9.510000228881836,2002-08-29
9.470000267028809,2002-08-30
8.84000015258789,2002-09-03
9.010000228881836,2002-09-04
8.569999694824219,2002-09-05
9.34000015258789,2002-09-06
9.350000381469727,2002-09-09
9.5600004196167,2002-09-10
9.680000305175781,2002-09-11
9.0600004196167,2002-09-12
8.829999923706055,2002-09-13
8.529999732971191,2002-09-16
8.380000114440918,2002-09-17
7.650000095367432,2002-09-18
7.03000020980835,2002-09-19
7.119999885559082,2002-09-20
6.710000038146973,2002-09-23
6.960000038146973,2002-09-24
7.800000190734863,2002-09-25
7.429999828338623,2002-09-26
7.199999809265137,2002-09-27
6.96999979019165,2002-09-30
7.760000228881836,2002-10-01
7.0,2002-10-02
7.179999828338623,2002-10-03
6.449999809265137,2002-10-04
5.900000095367432,2002-10-07
5.869999885559082,2002-10-08
6.050000190734863,2002-10-09
6.639999866485596,2002-10-10
7.059999942779541,2002-10-11
7.139999866485596,2002-10-14
7.940000057220459,2002-10-15
7.130000114440918,2002-10-16
7.800000190734863,2002-10-17
7.800000190734863,2002-10-18
8.489999771118164,2002-10-21
8.229999542236328,2002-10-22
8.989999771118164,2002-10-23
8.520000457763672,2002-10-24
